;time;group_id;user;task_id;n_attempt;type;complete;pictures_matched;p_pictures_matched;shapes_used
33001;2019-09-13 12:29:16.566810-04:00;c6262795f034865c9e9203305638ee79;922d9b752ef23eb9c27b22dd9e96b0dd;Square Cross-Sections;2;ws-check_solution;True;[True, False, True];66.66666666666666;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'ramp-2': {'rotate': 2, 'scale': 0}, 'sphere-3': {'rotate': 0, 'scale': 0}}
33126;2019-09-13 12:29:37.971619-04:00;c6262795f034865c9e9203305638ee79;922d9b752ef23eb9c27b22dd9e96b0dd;Square Cross-Sections;2;ws-check_solution;True;[True, True, True];100.0;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'ramp-2': {'rotate': 2, 'scale': 0}, 'cylinder-4': {'rotate': 2, 'scale': 0}}
29438;2019-09-13 12:18:41.783836-04:00;c6262795f034865c9e9203305638ee79;922d9b752ef23eb9c27b22dd9e96b0dd;Angled Silhouette;1;ws-check_solution;True;[True, True, True];100.0;{'cube-1': {'rotate': 0, 'scale': 0}, 'cube-2': {'rotate': 0, 'scale': 0}, 'pyramid-3': {'rotate': 2, 'scale': 0}, 'pyramid-4': {'rotate': 2, 'scale': 0}}
25473;2019-09-13 12:06:28.103576-04:00;c6262795f034865c9e9203305638ee79;15776a754fac811d8592f8746dfe03f6;Square Cross-Sections;1;ws-snapshot;True;;;{'ramp-1': {'rotate': 2, 'scale': 0}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'cone-4': {'rotate': 0, 'scale': 0}}
26009;2019-09-13 12:08:10.473919-04:00;c6262795f034865c9e9203305638ee79;15776a754fac811d8592f8746dfe03f6;Square Cross-Sections;1;ws-check_solution;True;[True, False, True];66.66666666666666;{'ramp-1': {'rotate': 6, 'scale': 0}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'cone-4': {'rotate': 0, 'scale': 0}}
26537;2019-09-13 12:09:48.288469-04:00;c6262795f034865c9e9203305638ee79;15776a754fac811d8592f8746dfe03f6;Square Cross-Sections;1;ws-snapshot;True;;;{'ramp-1': {'rotate': 6, 'scale': 0}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'cone-4': {'rotate': 0, 'scale': 0}, 'cube-5': {'rotate': 0, 'scale': 2}}
26872;2019-09-13 12:10:51.546974-04:00;c6262795f034865c9e9203305638ee79;15776a754fac811d8592f8746dfe03f6;Square Cross-Sections;1;ws-check_solution;True;[True, False, True];66.66666666666666;{'ramp-1': {'rotate': 6, 'scale': 0}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'cone-4': {'rotate': 0, 'scale': 0}}
27120;2019-09-13 12:11:36.349348-04:00;c6262795f034865c9e9203305638ee79;15776a754fac811d8592f8746dfe03f6;Square Cross-Sections;1;ws-check_solution;True;[False, False, False];0.0;{'ramp-1': {'rotate': 6, 'scale': 2}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'cone-4': {'rotate': 0, 'scale': 0}}
27376;2019-09-13 12:12:23.299325-04:00;c6262795f034865c9e9203305638ee79;15776a754fac811d8592f8746dfe03f6;Square Cross-Sections;1;ws-check_solution;True;[True, False, False];33.33333333333333;{'ramp-1': {'rotate': 6, 'scale': 4}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'cone-4': {'rotate': 0, 'scale': 0}}
27940;2019-09-13 12:14:05.794883-04:00;c6262795f034865c9e9203305638ee79;15776a754fac811d8592f8746dfe03f6;Square Cross-Sections;1;ws-check_solution;True;[True, False, False];33.33333333333333;{'ramp-1': {'rotate': 6, 'scale': 6}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'cone-4': {'rotate': 0, 'scale': 0}}
28092;2019-09-13 12:14:37.789911-04:00;c6262795f034865c9e9203305638ee79;15776a754fac811d8592f8746dfe03f6;Square Cross-Sections;1;ws-check_solution;True;[True, True, False];66.66666666666666;{'ramp-1': {'rotate': 6, 'scale': 7}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'cone-4': {'rotate': 0, 'scale': 0}}
28712;2019-09-13 12:16:33.000710-04:00;c6262795f034865c9e9203305638ee79;15776a754fac811d8592f8746dfe03f6;Square Cross-Sections;1;ws-snapshot;True;;;{'sphere-2': {'rotate': 0, 'scale': 0}, 'cone-4': {'rotate': 0, 'scale': 0}, 'ramp-7': {'rotate': 2, 'scale': 0}}
28739;2019-09-13 12:16:37.870504-04:00;c6262795f034865c9e9203305638ee79;15776a754fac811d8592f8746dfe03f6;Square Cross-Sections;1;ws-snapshot;True;;;{'sphere-2': {'rotate': 0, 'scale': 0}, 'cone-4': {'rotate': 0, 'scale': 0}, 'ramp-7': {'rotate': 2, 'scale': 0}}
29391;2019-09-13 12:18:33.545885-04:00;c6262795f034865c9e9203305638ee79;15776a754fac811d8592f8746dfe03f6;Square Cross-Sections;1;ws-snapshot;True;;;{'sphere-2': {'rotate': 0, 'scale': 0}, 'cone-4': {'rotate': 0, 'scale': 0}, 'ramp-7': {'rotate': 2, 'scale': 16}}
29548;2019-09-13 12:19:00.828195-04:00;c6262795f034865c9e9203305638ee79;15776a754fac811d8592f8746dfe03f6;Square Cross-Sections;1;ws-snapshot;True;;;{'sphere-2': {'rotate': 0, 'scale': 0}, 'cone-4': {'rotate': 0, 'scale': 0}, 'ramp-7': {'rotate': 2, 'scale': 16}}
31217;2019-09-13 12:23:57.899495-04:00;c6262795f034865c9e9203305638ee79;15776a754fac811d8592f8746dfe03f6;Square Cross-Sections;1;ws-snapshot;True;;;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'cone-2': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 0}}
31312;2019-09-13 12:24:15.303440-04:00;c6262795f034865c9e9203305638ee79;15776a754fac811d8592f8746dfe03f6;Square Cross-Sections;1;ws-snapshot;True;;;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 0}, 'sphere-4': {'rotate': 0, 'scale': 0}}
31383;2019-09-13 12:24:27.965283-04:00;c6262795f034865c9e9203305638ee79;15776a754fac811d8592f8746dfe03f6;Square Cross-Sections;1;ws-snapshot;True;;;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 0}, 'sphere-4': {'rotate': 0, 'scale': 0}}
35204;2019-09-13 12:35:46.541993-04:00;c6262795f034865c9e9203305638ee79;15776a754fac811d8592f8746dfe03f6;Square Cross-Sections;1;ws-snapshot;True;;;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 0}, 'cylinder-5': {'rotate': 2, 'scale': 0}}
35213;2019-09-13 12:35:48.057729-04:00;c6262795f034865c9e9203305638ee79;15776a754fac811d8592f8746dfe03f6;Square Cross-Sections;1;ws-check_solution;True;[True, True, True];100.0;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 0}, 'cylinder-5': {'rotate': 2, 'scale': 0}}
21592;2019-09-12 15:13:48.334351-04:00;c6262795f034865c9e9203305638ee79;90fd4d4e0af8796d9bff08c93a37690a;Square Cross-Sections;1;ws-check_solution;True;[True, False, True];66.66666666666666;{'ramp-1': {'rotate': 0, 'scale': 0}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'pyramid-3': {'rotate': 0, 'scale': 0}}
24041;2019-09-13 12:01:50.039973-04:00;c6262795f034865c9e9203305638ee79;90fd4d4e0af8796d9bff08c93a37690a;Square Cross-Sections;1;ws-check_solution;True;[False, False, True];33.33333333333333;{'cube-1': {'rotate': 0, 'scale': 0}, 'cylinder-2': {'rotate': 3, 'scale': 1}, 'ramp-3': {'rotate': 4, 'scale': 0}}
24311;2019-09-13 12:02:41.172256-04:00;c6262795f034865c9e9203305638ee79;90fd4d4e0af8796d9bff08c93a37690a;Square Cross-Sections;1;ws-check_solution;True;[False, True, True];66.66666666666666;{'cylinder-2': {'rotate': 3, 'scale': 4}, 'ramp-3': {'rotate': 4, 'scale': 0}, 'pyramid-4': {'rotate': 0, 'scale': 0}}
24437;2019-09-13 12:03:06.319942-04:00;c6262795f034865c9e9203305638ee79;90fd4d4e0af8796d9bff08c93a37690a;Square Cross-Sections;1;ws-check_solution;True;[True, True, True];100.0;{'cylinder-2': {'rotate': 5, 'scale': 4}, 'ramp-3': {'rotate': 4, 'scale': 0}, 'pyramid-4': {'rotate': 0, 'scale': 0}}
27966;2019-09-13 12:14:50.729586-04:00;c6262795f034865c9e9203305638ee79;185f8ea3abb5153621b2759e8972478f;Square Cross-Sections;1;ws-check_solution;False;[False, True, True];66.66666666666666;{'cylinder-1': {'rotate': 2, 'scale': 0}, 'ramp-2': {'rotate': 0, 'scale': 0}, 'cube-3': {'rotate': 0, 'scale': 0}}
28469;2019-09-13 12:15:48.058733-04:00;c6262795f034865c9e9203305638ee79;185f8ea3abb5153621b2759e8972478f;Square Cross-Sections;1;ws-check_solution;False;[False, False, True];33.33333333333333;{'cylinder-1': {'rotate': 2, 'scale': 0}, 'ramp-2': {'rotate': 0, 'scale': 0}, 'pyramid-5': {'rotate': 8, 'scale': 0}}
28511;2019-09-13 12:15:55.681926-04:00;c6262795f034865c9e9203305638ee79;185f8ea3abb5153621b2759e8972478f;Square Cross-Sections;1;ws-check_solution;False;[False, True, True];66.66666666666666;{'cylinder-1': {'rotate': 2, 'scale': 0}, 'ramp-2': {'rotate': 0, 'scale': 0}, 'pyramid-5': {'rotate': 10, 'scale': 0}}
28581;2019-09-13 12:16:08.479427-04:00;c6262795f034865c9e9203305638ee79;185f8ea3abb5153621b2759e8972478f;Square Cross-Sections;1;ws-check_solution;False;[False, True, True];66.66666666666666;{'cylinder-1': {'rotate': 2, 'scale': 0}, 'ramp-2': {'rotate': 0, 'scale': 0}, 'pyramid-5': {'rotate': 14, 'scale': 0}}
28982;2019-09-13 12:17:20.358186-04:00;c6262795f034865c9e9203305638ee79;185f8ea3abb5153621b2759e8972478f;Square Cross-Sections;1;ws-check_solution;False;[False, True, True];66.66666666666666;{'ramp-7': {'rotate': 4, 'scale': 0}, 'cylinder-8': {'rotate': 2, 'scale': 0}, 'cube-9': {'rotate': 0, 'scale': 0}}
29565;2019-09-13 12:19:03.513810-04:00;c6262795f034865c9e9203305638ee79;185f8ea3abb5153621b2759e8972478f;Square Cross-Sections;1;ws-check_solution;False;[False, True, True];66.66666666666666;{'ramp-10': {'rotate': 4, 'scale': 0}, 'pyramid-11': {'rotate': 0, 'scale': 0}, 'cylinder-12': {'rotate': 4, 'scale': 0}}
29985;2019-09-13 12:20:16.446553-04:00;c6262795f034865c9e9203305638ee79;185f8ea3abb5153621b2759e8972478f;Square Cross-Sections;1;ws-check_solution;False;[False, False, False];0.0;{'ramp-10': {'rotate': 4, 'scale': 9}, 'cylinder-12': {'rotate': 4, 'scale': 0}, 'cube-13': {'rotate': 2, 'scale': 0}}
36267;2019-09-13 12:39:00.065990-04:00;c6262795f034865c9e9203305638ee79;185f8ea3abb5153621b2759e8972478f;Angled Silhouette;2;ws-check_solution;False;[False, False, True];33.33333333333333;{'cube-1': {'rotate': 0, 'scale': 0}, 'cube-2': {'rotate': 0, 'scale': 0}, 'cube-4': {'rotate': 0, 'scale': 0}, 'pyramid-5': {'rotate': 8, 'scale': 0}, 'pyramid-6': {'rotate': 16, 'scale': 0}}
36379;2019-09-13 12:39:19.198035-04:00;c6262795f034865c9e9203305638ee79;185f8ea3abb5153621b2759e8972478f;Angled Silhouette;2;ws-check_solution;False;[False, False, True];33.33333333333333;{'cube-1': {'rotate': 0, 'scale': 0}, 'cube-2': {'rotate': 0, 'scale': 0}, 'cube-4': {'rotate': 0, 'scale': 0}, 'pyramid-5': {'rotate': 8, 'scale': 0}, 'pyramid-6': {'rotate': 16, 'scale': 0}, 'cube-7': {'rotate': 0, 'scale': 0}}
22036;2019-09-12 15:15:06.108572-04:00;c6262795f034865c9e9203305638ee79;a37a6bbde30f576840b754d721c3b767;Square Cross-Sections;1;ws-check_solution;True;[False, False, False];0.0;{'sphere-1': {'rotate': 0, 'scale': 0}, 'pyramid-2': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 0}}
23645;2019-09-13 12:00:30.613471-04:00;c6262795f034865c9e9203305638ee79;a37a6bbde30f576840b754d721c3b767;Square Cross-Sections;1;ws-check_solution;True;[True, True, True];100.0;{'ramp-1': {'rotate': 2, 'scale': 2}, 'pyramid-2': {'rotate': 0, 'scale': 0}, 'cylinder-4': {'rotate': 2, 'scale': 0}}
29872;2019-09-13 12:19:56.825114-04:00;c6262795f034865c9e9203305638ee79;a37a6bbde30f576840b754d721c3b767;Angled Silhouette;1;ws-check_solution;True;[False, False, False];0.0;{'ramp-1': {'rotate': 4, 'scale': 1}, 'ramp-2': {'rotate': 2, 'scale': 0}, 'ramp-3': {'rotate': 6, 'scale': 0}}
30315;2019-09-13 12:21:13.631879-04:00;c6262795f034865c9e9203305638ee79;a37a6bbde30f576840b754d721c3b767;Angled Silhouette;1;ws-check_solution;True;[True, True, True];100.0;{'pyramid-4': {'rotate': 4, 'scale': 0}, 'pyramid-5': {'rotate': 4, 'scale': 0}, 'cube-6': {'rotate': 0, 'scale': 1}}
34547;2019-09-13 12:33:49.852801-04:00;c6262795f034865c9e9203305638ee79;a37a6bbde30f576840b754d721c3b767;Not Bird;1;ws-check_solution;True;[False, False, False];0.0;{'cylinder-5': {'rotate': 0, 'scale': 2}, 'sphere-6': {'rotate': 0, 'scale': 4}, 'pyramid-7': {'rotate': 3, 'scale': 0}}
34625;2019-09-13 12:34:02.930288-04:00;c6262795f034865c9e9203305638ee79;a37a6bbde30f576840b754d721c3b767;Not Bird;1;ws-check_solution;True;[True, True, True];100.0;{'cylinder-5': {'rotate': 0, 'scale': 3}, 'sphere-6': {'rotate': 0, 'scale': 4}, 'pyramid-7': {'rotate': 3, 'scale': 0}}
23059;2019-09-13 11:58:44.262295-04:00;c6262795f034865c9e9203305638ee79;aee91e2e71de85a2f48d3d1a62749939;Square Cross-Sections;1;ws-check_solution;True;[True, True, True];100.0;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'cylinder-2': {'rotate': 2, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 0}}
29598;2019-09-13 12:19:08.849923-04:00;c6262795f034865c9e9203305638ee79;aee91e2e71de85a2f48d3d1a62749939;Angled Silhouette;1;ws-check_solution;True;[True, True, True];100.0;{'cube-1': {'rotate': 0, 'scale': 0}, 'cube-2': {'rotate': 0, 'scale': 0}, 'pyramid-3': {'rotate': 2, 'scale': 0}, 'pyramid-4': {'rotate': 2, 'scale': 0}}
35572;2019-09-13 12:36:51.437929-04:00;c6262795f034865c9e9203305638ee79;aee91e2e71de85a2f48d3d1a62749939;Not Bird;1;ws-check_solution;False;[True, False, False];33.33333333333333;{'cube-1': {'rotate': 0, 'scale': 1}, 'cone-3': {'rotate': 2, 'scale': 0}, 'sphere-5': {'rotate': 0, 'scale': 0}}
19263;2019-09-12 15:07:39.602394-04:00;c6262795f034865c9e9203305638ee79;7dbcf48d9abd3b7ac3e5efa0cb8fe8a2;Square Cross-Sections;1;ws-check_solution;True;[False, False, True];33.33333333333333;{'ramp-1': {'rotate': 0, 'scale': 0}, 'pyramid-2': {'rotate': 0, 'scale': 0}, 'sphere-3': {'rotate': 0, 'scale': 0}}
19712;2019-09-12 15:09:07.692068-04:00;c6262795f034865c9e9203305638ee79;7dbcf48d9abd3b7ac3e5efa0cb8fe8a2;Square Cross-Sections;1;ws-check_solution;True;[False, False, True];33.33333333333333;{'ramp-1': {'rotate': 0, 'scale': 0}, 'pyramid-2': {'rotate': 0, 'scale': 0}, 'cylinder-4': {'rotate': 4, 'scale': 0}}
20088;2019-09-12 15:09:49.911245-04:00;c6262795f034865c9e9203305638ee79;7dbcf48d9abd3b7ac3e5efa0cb8fe8a2;Square Cross-Sections;1;ws-check_solution;True;[True, True, True];100.0;{'ramp-1': {'rotate': 0, 'scale': 0}, 'pyramid-2': {'rotate': 0, 'scale': 0}, 'cylinder-4': {'rotate': 4, 'scale': 0}}
22798;2019-09-13 11:59:47.109127-04:00;c6262795f034865c9e9203305638ee79;c658a12e036d24a8bc2e0e0fa2343ade;Square Cross-Sections;1;ws-check_solution;True;[True, False, True];66.66666666666666;{'ramp-2': {'rotate': 2, 'scale': 0}, 'cone-3': {'rotate': 2, 'scale': 0}, 'pyramid-4': {'rotate': 0, 'scale': 0}}
23478;2019-09-13 12:00:01.325144-04:00;c6262795f034865c9e9203305638ee79;c658a12e036d24a8bc2e0e0fa2343ade;Square Cross-Sections;1;ws-check_solution;True;[True, False, True];66.66666666666666;{'ramp-2': {'rotate': 2, 'scale': 0}, 'pyramid-4': {'rotate': 0, 'scale': 0}, 'sphere-5': {'rotate': 0, 'scale': 0}}
23680;2019-09-13 12:00:36.709650-04:00;c6262795f034865c9e9203305638ee79;c658a12e036d24a8bc2e0e0fa2343ade;Square Cross-Sections;1;ws-check_solution;True;[True, True, True];100.0;{'ramp-2': {'rotate': 2, 'scale': 0}, 'pyramid-4': {'rotate': 0, 'scale': 0}, 'cylinder-6': {'rotate': 2, 'scale': 0}}
30932;2019-09-13 12:23:06.358215-04:00;c6262795f034865c9e9203305638ee79;c658a12e036d24a8bc2e0e0fa2343ade;Angled Silhouette;1;ws-check_solution;True;[True, True, True];100.0;{'cube-1': {'rotate': 0, 'scale': 0}, 'cube-2': {'rotate': 0, 'scale': 0}, 'pyramid-3': {'rotate': 2, 'scale': 0}, 'pyramid-4': {'rotate': 2, 'scale': 0}}
36951;2019-09-13 12:40:51.987573-04:00;c6262795f034865c9e9203305638ee79;743b7d8a8341513e9865fdb1d08685b0;Square Cross-Sections;1;ws-check_solution;True;[True, True, True];100.0;{'cylinder-1': {'rotate': 2, 'scale': 0}, 'pyramid-2': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 0}}
40480;2019-09-17 10:51:48.328299-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Square Cross-Sections;1;ws-check_solution;True;[True, False, True];66.66666666666666;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 0}}
40623;2019-09-17 10:52:09.573553-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Square Cross-Sections;1;ws-check_solution;True;[True, False, False];33.33333333333333;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 1}}
40705;2019-09-17 10:52:22.024223-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Square Cross-Sections;1;ws-snapshot;True;;;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 4}}
40730;2019-09-17 10:52:29.541288-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Square Cross-Sections;1;ws-check_solution;True;[True, False, True];66.66666666666666;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'sphere-2': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 4}}
41010;2019-09-17 10:53:19.977796-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Square Cross-Sections;1;ws-check_solution;True;[True, True, True];100.0;{'pyramid-1': {'rotate': 0, 'scale': 0}, 'ramp-3': {'rotate': 2, 'scale': 4}, 'cylinder-4': {'rotate': 2, 'scale': 0}}
48783;2019-09-17 11:17:15.030532-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Angled Silhouette;1;ws-check_solution;True;[True, True, True];100.0;{'cube-1': {'rotate': 0, 'scale': 2}, 'pyramid-2': {'rotate': 2, 'scale': 0}, 'pyramid-3': {'rotate': 2, 'scale': 0}}
55915;2019-09-17 12:14:41.601710-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;2;ws-check_solution;False;[False, False, False];0.0;{'cube-1': {'rotate': 0, 'scale': 2}, 'cylinder-3': {'rotate': 2, 'scale': 0}}
56033;2019-09-17 12:15:20.330023-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;2;ws-check_solution;False;[False, False, False];0.0;{'cube-1': {'rotate': 0, 'scale': 2}, 'cylinder-3': {'rotate': 6, 'scale': 0}, 'pyramid-4': {'rotate': 2, 'scale': 0}}
56063;2019-09-17 12:15:36.020162-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;2;ws-snapshot;False;;;{'cube-1': {'rotate': 0, 'scale': 2}, 'cylinder-3': {'rotate': 6, 'scale': 0}, 'pyramid-4': {'rotate': 2, 'scale': 0}}
56123;2019-09-17 12:15:54.669326-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;2;ws-check_solution;False;[True, False, False];33.33333333333333;{'cube-1': {'rotate': 0, 'scale': 3}, 'cylinder-3': {'rotate': 6, 'scale': 0}, 'pyramid-4': {'rotate': 2, 'scale': 0}}
56189;2019-09-17 12:16:09.180081-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;2;ws-snapshot;False;;;{'cube-1': {'rotate': 0, 'scale': 3}, 'cylinder-3': {'rotate': 6, 'scale': 0}, 'pyramid-4': {'rotate': 2, 'scale': 0}}
56239;2019-09-17 12:16:24.096376-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;2;ws-check_solution;False;[True, False, False];33.33333333333333;{'cube-1': {'rotate': 0, 'scale': 3}, 'pyramid-4': {'rotate': 2, 'scale': 0}, 'sphere-5': {'rotate': 0, 'scale': 0}}
56277;2019-09-17 12:16:33.480808-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;2;ws-snapshot;False;;;{'cube-1': {'rotate': 0, 'scale': 3}, 'pyramid-4': {'rotate': 2, 'scale': 0}, 'sphere-5': {'rotate': 0, 'scale': 0}}
56342;2019-09-17 12:16:55.472545-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;2;ws-snapshot;False;;;{'cube-1': {'rotate': 0, 'scale': 3}, 'pyramid-4': {'rotate': 2, 'scale': 0}, 'cylinder-6': {'rotate': 0, 'scale': 0}}
56388;2019-09-17 12:17:08.134720-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;2;ws-check_solution;False;[False, False, True];33.33333333333333;{'cube-1': {'rotate': 2, 'scale': 3}, 'pyramid-4': {'rotate': 2, 'scale': 0}, 'cylinder-6': {'rotate': 0, 'scale': 0}}
56513;2019-09-17 12:17:48.346075-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;2;ws-snapshot;False;;;{'cube-1': {'rotate': 2, 'scale': 3}, 'pyramid-4': {'rotate': 6, 'scale': 0}, 'cylinder-6': {'rotate': 0, 'scale': 0}}
72657;2019-09-18 10:45:03.635366-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;3;ws-check_solution;False;[True, False, False];33.33333333333333;{'cube-2': {'rotate': 0, 'scale': 3}, 'cylinder-3': {'rotate': 2, 'scale': 0}, 'pyramid-4': {'rotate': 2, 'scale': 0}}
72736;2019-09-18 10:45:19.743426-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;3;ws-check_solution;False;[True, False, True];66.66666666666666;{'cube-2': {'rotate': 0, 'scale': 4}, 'cylinder-3': {'rotate': 2, 'scale': 0}, 'pyramid-4': {'rotate': 2, 'scale': 0}}
73465;2019-09-18 10:47:57.070485-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;3;ws-check_solution;False;[True, False, True];66.66666666666666;{'cube-2': {'rotate': 0, 'scale': 4}, 'pyramid-4': {'rotate': 2, 'scale': 0}, 'cylinder-6': {'rotate': 4, 'scale': 0}}
73578;2019-09-18 10:48:21.994834-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;3;ws-snapshot;False;;;{'cube-2': {'rotate': 0, 'scale': 4}, 'pyramid-4': {'rotate': 2, 'scale': 0}, 'cylinder-6': {'rotate': 4, 'scale': 0}}
73640;2019-09-18 10:48:34.827459-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;3;ws-check_solution;False;[True, False, True];66.66666666666666;{'cube-2': {'rotate': 0, 'scale': 4}, 'pyramid-4': {'rotate': 2, 'scale': 0}, 'cylinder-6': {'rotate': 4, 'scale': 0}}
73766;2019-09-18 10:48:59.725218-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;3;ws-check_solution;False;[False, False, True];33.33333333333333;{'pyramid-4': {'rotate': 2, 'scale': 0}, 'cylinder-6': {'rotate': 10, 'scale': 0}, 'cube-2': {'rotate': 0, 'scale': 4}}
84719;2019-09-18 12:07:33.194707-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;5;ws-snapshot;True;;;{'sphere-3': {'rotate': 0, 'scale': 0}, 'pyramid-4': {'rotate': 6, 'scale': 0}}
84737;2019-09-18 12:07:36.229149-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;5;ws-snapshot;True;;;{'sphere-3': {'rotate': 0, 'scale': 0}, 'pyramid-4': {'rotate': 6, 'scale': 0}}
84753;2019-09-18 12:07:39.049674-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;5;ws-snapshot;True;;;{'sphere-3': {'rotate': 0, 'scale': 0}, 'pyramid-4': {'rotate': 6, 'scale': 0}}
84771;2019-09-18 12:07:42.168959-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;5;ws-snapshot;True;;;{'sphere-3': {'rotate': 0, 'scale': 0}, 'pyramid-4': {'rotate': 6, 'scale': 0}}
84779;2019-09-18 12:07:43.626573-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;5;ws-check_solution;True;[False, False, False];0.0;{'sphere-3': {'rotate': 0, 'scale': 0}, 'pyramid-4': {'rotate': 6, 'scale': 0}}
84894;2019-09-18 12:08:03.915798-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;5;ws-snapshot;True;;;{'sphere-3': {'rotate': 0, 'scale': 0}, 'pyramid-4': {'rotate': 6, 'scale': 0}}
85006;2019-09-18 12:08:24.292086-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;5;ws-snapshot;True;;;{'pyramid-4': {'rotate': 6, 'scale': 0}, 'cylinder-5': {'rotate': 0, 'scale': 0}}
85047;2019-09-18 12:08:31.003245-04:00;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Not Bird;5;ws-snapshot;True;;;{'pyramid-4': {'rotate': 6, 'scale': 0}, 'cylinder-5': {'rotate': 0, 'scale': 0}}
