;id;time;type;data;session_id;group;user;group_user_id
410993;279250;2019-09-09 17:45:01.164361+00:00;ws-puzzle_started;"{""timeStamp"": 0.0, ""screenPos"": {""x"": 0.5895833373069763, ""y"": 1.0870370864868164}, ""actionIndex"": 1, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""task_id"": ""9. Scaling Round Objects"", ""set_id"": ""Basic""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411015;279271;2019-09-09 17:45:04.396313+00:00;ws-mode_change;"{""timeStamp"": 23.326499938964844, ""screenPos"": {""x"": 0.5333333611488342, ""y"": 0.05740740895271301}, ""actionIndex"": 2, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""mode"": 3, ""prevMode"": 1, ""prevXfmMode"": 1, ""xfmMode"": 1, ""prevShape"": 6, ""shape"": 4, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411035;279291;2019-09-09 17:45:07.360621+00:00;ws-create_shape;"{""timeStamp"": 24.562864303588867, ""screenPos"": {""x"": 0.5114583373069763, ""y"": 0.27222222089767456}, ""actionIndex"": 3, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""shapeType"": 4, ""objSerialization"": 1, ""spawnPosition"": {""x"": 4, ""y"": 0, ""z"": 0}, ""color"": 1, ""input"": ""LeftMouse"", ""changeMode"": true}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411056;279311;2019-09-09 17:45:10.241140+00:00;ws-mode_change;"{""timeStamp"": 26.690135955810547, ""screenPos"": {""x"": 0.15937499701976776, ""y"": 0.040740739554166794}, ""actionIndex"": 4, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""mode"": 1, ""prevMode"": 1, ""prevXfmMode"": 1, ""xfmMode"": 3, ""prevShape"": 4, ""shape"": 4, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411076;279331;2019-09-09 17:45:13.185082+00:00;ws-scale_shape;"{""timeStamp"": 28.543109893798828, ""screenPos"": {""x"": 0.5822916626930237, ""y"": 0.2203703671693802}, ""actionIndex"": 5, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 1, ""prevScale"": {""x"": 1, ""y"": 1, ""z"": 1}, ""newScale"": {""x"": 1, ""y"": 2, ""z"": 1}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411096;279351;2019-09-09 17:45:16.138376+00:00;ws-scale_shape;"{""timeStamp"": 31.556339263916016, ""screenPos"": {""x"": 0.5895833373069763, ""y"": 0.22592592239379883}, ""actionIndex"": 6, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 1, ""prevScale"": {""x"": 1, ""y"": 2, ""z"": 1}, ""newScale"": {""x"": 1, ""y"": 3, ""z"": 1}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411116;279371;2019-09-09 17:45:19.247756+00:00;ws-scale_shape;"{""timeStamp"": 33.00172424316406, ""screenPos"": {""x"": 0.5927083492279053, ""y"": 0.21111111342906952}, ""actionIndex"": 7, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 1, ""prevScale"": {""x"": 1, ""y"": 3, ""z"": 1}, ""newScale"": {""x"": 1, ""y"": 4, ""z"": 1}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411137;279392;2019-09-09 17:45:22.382247+00:00;ws-click_disabled;"{""timeStamp"": 33.225433349609375, ""screenPos"": {""x"": 0.5927083492279053, ""y"": 0.21111111342906952}, ""actionIndex"": 8, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""buttonId"": ""scale_arrow""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411158;279413;2019-09-09 17:45:25.605392+00:00;ws-scale_shape;"{""timeStamp"": 33.225433349609375, ""screenPos"": {""x"": 0.5927083492279053, ""y"": 0.21111111342906952}, ""actionIndex"": 9, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 1, ""prevScale"": {""x"": 1, ""y"": 4, ""z"": 1}, ""newScale"": {""x"": 1, ""y"": 4, ""z"": 1}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411177;279433;2019-09-09 17:45:28.428050+00:00;ws-click_disabled;"{""timeStamp"": 33.433265686035156, ""screenPos"": {""x"": 0.5927083492279053, ""y"": 0.21111111342906952}, ""actionIndex"": 10, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""buttonId"": ""scale_arrow""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411198;279453;2019-09-09 17:45:31.253600+00:00;ws-scale_shape;"{""timeStamp"": 33.433265686035156, ""screenPos"": {""x"": 0.5927083492279053, ""y"": 0.21111111342906952}, ""actionIndex"": 11, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 1, ""prevScale"": {""x"": 1, ""y"": 4, ""z"": 1}, ""newScale"": {""x"": 1, ""y"": 4, ""z"": 1}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411219;279474;2019-09-09 17:45:34.342983+00:00;ws-click_disabled;"{""timeStamp"": 33.57257080078125, ""screenPos"": {""x"": 0.5927083492279053, ""y"": 0.21111111342906952}, ""actionIndex"": 12, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""buttonId"": ""scale_arrow""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411237;279493;2019-09-09 17:45:37.050097+00:00;ws-scale_shape;"{""timeStamp"": 33.57257080078125, ""screenPos"": {""x"": 0.5927083492279053, ""y"": 0.21111111342906952}, ""actionIndex"": 13, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 1, ""prevScale"": {""x"": 1, ""y"": 4, ""z"": 1}, ""newScale"": {""x"": 1, ""y"": 4, ""z"": 1}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411257;279513;2019-09-09 17:45:39.951488+00:00;ws-click_disabled;"{""timeStamp"": 33.770263671875, ""screenPos"": {""x"": 0.5927083492279053, ""y"": 0.21111111342906952}, ""actionIndex"": 14, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""buttonId"": ""scale_arrow""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411277;279533;2019-09-09 17:45:43.048638+00:00;ws-scale_shape;"{""timeStamp"": 33.770263671875, ""screenPos"": {""x"": 0.5927083492279053, ""y"": 0.21111111342906952}, ""actionIndex"": 15, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 1, ""prevScale"": {""x"": 1, ""y"": 4, ""z"": 1}, ""newScale"": {""x"": 1, ""y"": 4, ""z"": 1}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411297;279553;2019-09-09 17:45:45.904118+00:00;ws-scale_shape;"{""timeStamp"": 34.64712142944336, ""screenPos"": {""x"": 0.6031249761581421, ""y"": 0.18333333730697632}, ""actionIndex"": 16, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 1, ""prevScale"": {""x"": 1, ""y"": 4, ""z"": 1}, ""newScale"": {""x"": 1, ""y"": 3, ""z"": 1}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411316;279572;2019-09-09 17:45:48.848298+00:00;ws-scale_shape;"{""timeStamp"": 34.87363815307617, ""screenPos"": {""x"": 0.6031249761581421, ""y"": 0.18333333730697632}, ""actionIndex"": 17, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 1, ""prevScale"": {""x"": 1, ""y"": 3, ""z"": 1}, ""newScale"": {""x"": 1, ""y"": 2, ""z"": 1}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411336;279592;2019-09-09 17:45:51.687837+00:00;ws-scale_shape;"{""timeStamp"": 35.058570861816406, ""screenPos"": {""x"": 0.6031249761581421, ""y"": 0.18333333730697632}, ""actionIndex"": 18, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 1, ""prevScale"": {""x"": 1, ""y"": 2, ""z"": 1}, ""newScale"": {""x"": 1, ""y"": 1, ""z"": 1}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411355;279612;2019-09-09 17:45:54.861217+00:00;ws-click_disabled;"{""timeStamp"": 35.19955825805664, ""screenPos"": {""x"": 0.6031249761581421, ""y"": 0.18333333730697632}, ""actionIndex"": 19, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""buttonId"": ""scale_arrow""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411373;279630;2019-09-09 17:45:57.426713+00:00;ws-scale_shape;"{""timeStamp"": 35.19955825805664, ""screenPos"": {""x"": 0.6031249761581421, ""y"": 0.18333333730697632}, ""actionIndex"": 20, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 1, ""prevScale"": {""x"": 1, ""y"": 1, ""z"": 1}, ""newScale"": {""x"": 1, ""y"": 1, ""z"": 1}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411391;279648;2019-09-09 17:46:00.005706+00:00;ws-click_disabled;"{""timeStamp"": 35.38243103027344, ""screenPos"": {""x"": 0.6031249761581421, ""y"": 0.18333333730697632}, ""actionIndex"": 21, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""buttonId"": ""scale_arrow""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411410;279667;2019-09-09 17:46:02.848339+00:00;ws-scale_shape;"{""timeStamp"": 35.38243103027344, ""screenPos"": {""x"": 0.6031249761581421, ""y"": 0.18333333730697632}, ""actionIndex"": 22, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 1, ""prevScale"": {""x"": 1, ""y"": 1, ""z"": 1}, ""newScale"": {""x"": 1, ""y"": 1, ""z"": 1}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411429;279685;2019-09-09 17:46:05.431947+00:00;ws-click_disabled;"{""timeStamp"": 35.62726974487305, ""screenPos"": {""x"": 0.6031249761581421, ""y"": 0.18333333730697632}, ""actionIndex"": 23, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""buttonId"": ""scale_arrow""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411449;279705;2019-09-09 17:46:08.480683+00:00;ws-scale_shape;"{""timeStamp"": 35.62726974487305, ""screenPos"": {""x"": 0.6031249761581421, ""y"": 0.18333333730697632}, ""actionIndex"": 24, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 1, ""prevScale"": {""x"": 1, ""y"": 1, ""z"": 1}, ""newScale"": {""x"": 1, ""y"": 1, ""z"": 1}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411467;279723;2019-09-09 17:46:11.071489+00:00;ws-click_disabled;"{""timeStamp"": 35.80287551879883, ""screenPos"": {""x"": 0.6031249761581421, ""y"": 0.18333333730697632}, ""actionIndex"": 25, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""buttonId"": ""scale_arrow""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411487;279742;2019-09-09 17:46:13.755512+00:00;ws-scale_shape;"{""timeStamp"": 35.80287551879883, ""screenPos"": {""x"": 0.6031249761581421, ""y"": 0.18333333730697632}, ""actionIndex"": 26, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 1, ""prevScale"": {""x"": 1, ""y"": 1, ""z"": 1}, ""newScale"": {""x"": 1, ""y"": 1, ""z"": 1}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411506;279761;2019-09-09 17:46:16.489872+00:00;ws-scale_shape;"{""timeStamp"": 38.25867462158203, ""screenPos"": {""x"": 0.5291666388511658, ""y"": 0.16851851344108582}, ""actionIndex"": 27, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 1, ""prevScale"": {""x"": 1, ""y"": 1, ""z"": 1}, ""newScale"": {""x"": 2, ""y"": 1, ""z"": 2}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411526;279780;2019-09-09 17:46:19.609939+00:00;ws-deselect_shape;"{""timeStamp"": 38.468990325927734, ""screenPos"": {""x"": 0.5291666388511658, ""y"": 0.16851851344108582}, ""actionIndex"": 28, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""newSelection"": [], ""prevSelection"": [1], ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411545;279800;2019-09-09 17:46:22.759041+00:00;ws-select_shape;"{""timeStamp"": 38.70966339111328, ""screenPos"": {""x"": 0.5291666388511658, ""y"": 0.16851851344108582}, ""actionIndex"": 29, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""newSelection"": [1], ""prevSelection"": [], ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411565;279820;2019-09-09 17:46:25.646451+00:00;ws-scale_shape;"{""timeStamp"": 40.03858947753906, ""screenPos"": {""x"": 0.4520833194255829, ""y"": 0.2370370328426361}, ""actionIndex"": 30, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 1, ""prevScale"": {""x"": 2, ""y"": 1, ""z"": 2}, ""newScale"": {""x"": 3, ""y"": 1, ""z"": 3}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411583;279838;2019-09-09 17:46:28.196587+00:00;ws-deselect_shape;"{""timeStamp"": 40.25334167480469, ""screenPos"": {""x"": 0.4520833194255829, ""y"": 0.2370370328426361}, ""actionIndex"": 31, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""newSelection"": [], ""prevSelection"": [1], ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411599;279855;2019-09-09 17:46:30.819909+00:00;ws-select_shape;"{""timeStamp"": 40.432106018066406, ""screenPos"": {""x"": 0.4520833194255829, ""y"": 0.2370370328426361}, ""actionIndex"": 32, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""newSelection"": [1], ""prevSelection"": [], ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411616;279872;2019-09-09 17:46:33.280061+00:00;ws-scale_shape;"{""timeStamp"": 41.174556732177734, ""screenPos"": {""x"": 0.41874998807907104, ""y"": 0.23888888955116272}, ""actionIndex"": 33, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 1, ""prevScale"": {""x"": 3, ""y"": 1, ""z"": 3}, ""newScale"": {""x"": 4, ""y"": 1, ""z"": 4}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411633;279889;2019-09-09 17:46:35.683501+00:00;ws-click_disabled;"{""timeStamp"": 42.98926544189453, ""screenPos"": {""x"": 0.3843750059604645, ""y"": 0.20000000298023224}, ""actionIndex"": 34, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""buttonId"": ""scale_arrow""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411653;279908;2019-09-09 17:46:38.477296+00:00;ws-scale_shape;"{""timeStamp"": 42.98926544189453, ""screenPos"": {""x"": 0.3843750059604645, ""y"": 0.20000000298023224}, ""actionIndex"": 35, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObject"": 1, ""prevScale"": {""x"": 4, ""y"": 1, ""z"": 4}, ""newScale"": {""x"": 4, ""y"": 1, ""z"": 4}, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411673;279927;2019-09-09 17:46:41.211592+00:00;ws-deselect_shape;"{""timeStamp"": 44.36520004272461, ""screenPos"": {""x"": 0.5854166746139526, ""y"": 0.2629629671573639}, ""actionIndex"": 36, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""newSelection"": [], ""prevSelection"": [1], ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411692;279946;2019-09-09 17:46:44.132526+00:00;ws-mode_change;"{""timeStamp"": 46.215858459472656, ""screenPos"": {""x"": 0.01979166641831398, ""y"": 0.04259259253740311}, ""actionIndex"": 37, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""mode"": 1, ""prevMode"": 1, ""prevXfmMode"": 3, ""xfmMode"": 1, ""prevShape"": 4, ""shape"": 4, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411711;279965;2019-09-09 17:46:46.880667+00:00;ws-click_nothing;"{""timeStamp"": 47.00740051269531, ""screenPos"": {""x"": 0.75, ""y"": 0.2907407283782959}, ""actionIndex"": 38, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411729;279983;2019-09-09 17:46:49.389561+00:00;ws-select_shape;"{""timeStamp"": 47.5839958190918, ""screenPos"": {""x"": 0.6197916865348816, ""y"": 0.3351851999759674}, ""actionIndex"": 39, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""newSelection"": [1], ""prevSelection"": [], ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411748;280002;2019-09-09 17:46:52.310022+00:00;ws-move_shape;"{""timeStamp"": 48.709999084472656, ""screenPos"": {""x"": 0.5208333134651184, ""y"": 0.49074074625968933}, ""actionIndex"": 40, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObjects"": [1], ""prevPositions"": [{""x"": 4, ""y"": 0, ""z"": 0}], ""targetOffset"": {""x"": 0, ""y"": 0, ""z"": 1}, ""validMove"": true, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
411767;280021;2019-09-09 17:46:55.102779+00:00;ws-move_shape;"{""timeStamp"": 49.948951721191406, ""screenPos"": {""x"": 0.53125, ""y"": 0.5240740776062012}, ""actionIndex"": 41, ""user"": ""56ccce25ead834182d605eff319bfa2c"", ""group"": ""cb71040b5bd1341a34afc24961536ebd"", ""selectedObjects"": [1], ""prevPositions"": [{""x"": 4, ""y"": 0, ""z"": 1}], ""targetOffset"": {""x"": 0, ""y"": 0, ""z"": 1}, ""validMove"": true, ""input"": ""LeftMouse""}";kivrsjwpdh2g0zie19hpb2gf0tyj1ufy;cb71040b5bd1341a34afc24961536ebd;56ccce25ead834182d605eff319bfa2c;cb71040b5bd1341a34afc24961536ebd~56ccce25ead834182d605eff319bfa2c
