;group_id;user;task_id;n_attempt;spatialDimension;percSpatialValue;PercentileSpatialAbove85;PercentileSpatialBelow15;engageDimension;percEngageValue;PercentileEngageAbove85;PercentileEngageBelow15;exploreDimension;percExploreValue;PercentileExploreAbove85;PercentileExploreBelow15;experimentDimension;percExperimentValue;PercentileExperimentAbove85;PercentileExperimentBelow15;reflexDimension;percReflexValue;PercentileReflexAbove85;PercentileReflexBelow15;errorRectDimension;percErrorRectValue;PercentileErrorRectAbove85;PercentileErrorRectBelow15;persistenceDimension;percPersistenceValue;PercentilePersistenceAbove85;PercentilePersistenceBelow15;completed
2382;e6af7d42084352a39449e6d0a09b18cd;7ad6a5644dc189d2dd6b366b70f9cca9;Bear Market;46;0.0;25.294117647058826;False;False;5.239815;6.470588235294118;False;False;2.0;9.411764705882353;False;False;0.0;21.176470588235293;False;False;0.0;21.176470588235293;False;False;0.0;38.529411764705884;False;False;3.239815;9.411764705882353;False;True;False
2383;e6af7d42084352a39449e6d0a09b18cd;7ad6a5644dc189d2dd6b366b70f9cca9;Bear Market;47;0.0;25.294117647058826;False;False;11.063993;28.235294117647058;False;False;4.0;38.23529411764706;False;False;0.0;21.176470588235293;False;False;0.0;21.176470588235293;False;False;0.0;38.529411764705884;False;False;7.063993;27.647058823529413;False;False;False
2417;e6af7d42084352a39449e6d0a09b18cd;7efcb41a92a61b13280d8c19e2fef302;Bear Market;32;0.5125;91.76470588235294;True;False;314.47855200000004;69.41176470588236;False;False;11.0;62.64705882352941;False;False;0.2842692351760003;75.29411764705883;False;False;14.43892;60.58823529411765;False;False;0.0;38.529411764705884;False;False;193.478552;69.41176470588236;False;False;False
2418;e6af7d42084352a39449e6d0a09b18cd;7efcb41a92a61b13280d8c19e2fef302;Bear Market;35;0.34634920634920635;81.17647058823529;False;False;304.67111;68.82352941176471;False;False;15.0;93.82352941176471;True;False;0.32302730568848836;85.88235294117648;True;False;720.810783;100.0;True;False;1.0;82.3529411764706;False;False;187.72771377358487;68.82352941176471;False;False;False
2419;e6af7d42084352a39449e6d0a09b18cd;7efcb41a92a61b13280d8c19e2fef302;Bear Market;36;0.0;25.294117647058826;False;False;3.756273;3.5294117647058822;False;False;2.0;9.411764705882353;False;False;0.0;21.176470588235293;False;False;0.0;21.176470588235293;False;False;0.0;38.529411764705884;False;False;0.756273;3.5294117647058822;False;True;False
2485;e6af7d42084352a39449e6d0a09b18cd;947329e4045fb60fd62c6ee739583545;Bear Market;27;0.2222222222222222;64.11764705882354;False;False;115.826994;54.11764705882353;False;False;10.0;57.35294117647059;False;False;0.34195166913594865;90.0;True;False;48.32083;72.3529411764706;False;False;0.0;38.529411764705884;False;False;70.87244854545455;53.529411764705884;False;False;False
2524;e6af7d42084352a39449e6d0a09b18cd;a139eff80ad1587e94570be61a28219e;Bear Market;25;0.0;25.294117647058826;False;False;5.372591;9.411764705882353;False;False;2.0;9.411764705882353;False;False;0.0;21.176470588235293;False;False;0.0;21.176470588235293;False;False;0.0;38.529411764705884;False;False;3.372591;11.764705882352942;False;True;False
2542;e6af7d42084352a39449e6d0a09b18cd;a6f176cf29c7a3e3bf3fc3c2362ac8c8;Bear Market;28;0.20833333333333334;62.94117647058824;False;False;208.8642;61.76470588235294;False;False;11.0;62.64705882352941;False;False;0.21636197181413996;58.23529411764706;False;False;32.701302;67.05882352941177;False;False;0.0;38.529411764705884;False;False;156.9594380952381;64.70588235294117;False;False;False
2543;e6af7d42084352a39449e6d0a09b18cd;a6f176cf29c7a3e3bf3fc3c2362ac8c8;Bear Market;35;0.0;25.294117647058826;False;False;6.219135;15.882352941176471;False;False;3.0;26.764705882352942;False;False;0.0;21.176470588235293;False;False;0.0;21.176470588235293;False;False;0.0;38.529411764705884;False;False;3.219135;8.823529411764707;False;True;False
2574;e6af7d42084352a39449e6d0a09b18cd;a8d110698c69055de0f594ab2956dde2;Bear Market;6;0.0;25.294117647058826;False;False;5.289629;8.23529411764706;False;False;2.0;9.411764705882353;False;False;0.0;21.176470588235293;False;False;0.0;21.176470588235293;False;False;0.0;38.529411764705884;False;False;3.2896289999999997;11.176470588235295;False;True;False
2607;e6af7d42084352a39449e6d0a09b18cd;b7b6a911ecb48add616af2d2546f77de;Bear Market;31;0.0;25.294117647058826;False;False;4.229216;4.11764705882353;False;False;2.0;9.411764705882353;False;False;0.0;21.176470588235293;False;False;0.0;21.176470588235293;False;False;0.0;38.529411764705884;False;False;2.229216;4.705882352941177;False;True;False
2608;e6af7d42084352a39449e6d0a09b18cd;b7b6a911ecb48add616af2d2546f77de;Bear Market;34;0.36753650201926064;83.52941176470588;False;False;1247.6633560000005;95.88235294117648;True;False;15.0;93.82352941176471;True;False;0.17178783165595876;48.82352941176471;False;False;260.000987;95.88235294117648;True;False;44.0;100.0;True;False;916.6769614421773;96.47058823529412;True;False;False
2714;e6af7d42084352a39449e6d0a09b18cd;d2695d1ecd5266079525ebc7d197c5c2;Bear Market;24;0.0;25.294117647058826;False;False;13.556358000000001;31.176470588235293;False;False;3.0;26.764705882352942;False;False;0.0;21.176470588235293;False;False;0.0;21.176470588235293;False;False;0.0;38.529411764705884;False;False;10.556358000000001;31.176470588235293;False;False;False
2737;e6af7d42084352a39449e6d0a09b18cd;d4fa4c2c02058f0323918427c09248bf;Bear Market;5;0.1328502415458937;57.64705882352941;False;False;604.341729;82.94117647058823;False;False;13.0;76.76470588235294;False;False;0.3626529806144077;93.52941176470588;True;False;67.162848;78.23529411764706;False;False;0.0;38.529411764705884;False;False;404.37050597841727;85.29411764705883;True;False;False
2745;e6af7d42084352a39449e6d0a09b18cd;e38b2dcc1efd0d9e05a0059b29939914;Bear Market;17;0.0;25.294117647058826;False;False;20.285852;34.70588235294118;False;False;2.0;9.411764705882353;False;False;0.0;21.176470588235293;False;False;0.0;21.176470588235293;False;False;0.0;38.529411764705884;False;False;18.285852;37.64705882352941;False;False;False
2746;e6af7d42084352a39449e6d0a09b18cd;e38b2dcc1efd0d9e05a0059b29939914;Bear Market;24;0.8461538461538461;98.82352941176471;True;False;178.729491;59.411764705882355;False;False;9.0;52.05882352941177;False;False;0.23036525814861003;62.35294117647059;False;False;83.97686300000001;83.52941176470588;False;False;0.0;38.529411764705884;False;False;131.92949099999998;60.0;False;False;False
2747;e6af7d42084352a39449e6d0a09b18cd;e38b2dcc1efd0d9e05a0059b29939914;Bear Market;28;0.2;62.35294117647059;False;False;278.91876399999995;67.64705882352942;False;False;11.0;62.64705882352941;False;False;0.45267961201956464;97.05882352941177;True;False;50.162458666666666;72.94117647058823;False;False;0.0;38.529411764705884;False;False;166.34733542857137;65.88235294117648;False;False;False
2761;e6af7d42084352a39449e6d0a09b18cd;e475e17ea1c7251d27d011af6111af63;Bear Market;14;0.0;25.294117647058826;False;False;17.871584;34.11764705882353;False;False;3.0;26.764705882352942;False;False;0.0;21.176470588235293;False;False;0.0;21.176470588235293;False;False;0.0;38.529411764705884;False;False;13.871584;34.11764705882353;False;False;False
2766;e6af7d42084352a39449e6d0a09b18cd;e70ebd06402419a86ba195a0da517c67;Bear Market;15;0.0;25.294117647058826;False;False;5.469821;10.0;False;False;2.0;9.411764705882353;False;False;0.0;21.176470588235293;False;False;0.0;21.176470588235293;False;False;0.0;38.529411764705884;False;False;3.469821;12.352941176470589;False;True;False
2824;e6af7d42084352a39449e6d0a09b18cd;ef0b43cdf2d6ac99ff1bf5c2284e932a;Bear Market;33;0.3230943086089994;75.88235294117648;False;False;454.51512199999996;75.88235294117648;False;False;13.0;76.76470588235294;False;False;0.5523725983492809;99.41176470588236;True;False;75.80662233333332;80.58823529411765;False;False;0.0;38.529411764705884;False;False;234.53874404724405;72.3529411764706;False;False;False
2825;e6af7d42084352a39449e6d0a09b18cd;ef0b43cdf2d6ac99ff1bf5c2284e932a;Bear Market;39;0.3005952380952381;72.94117647058823;False;False;172.038662;58.23529411764706;False;False;11.0;62.64705882352941;False;False;0.307577965583602;82.3529411764706;False;False;2.257536;44.11764705882353;False;False;0.0;38.529411764705884;False;False;104.03866199999999;58.23529411764706;False;False;False
2826;e6af7d42084352a39449e6d0a09b18cd;ef0b43cdf2d6ac99ff1bf5c2284e932a;Bear Market;43;0.33645622188164337;77.64705882352942;False;False;701.0094950000005;88.82352941176471;True;False;14.0;87.3529411764706;False;False;0.46492359883228285;97.64705882352942;True;False;3.591958;46.470588235294116;False;False;1.0;82.3529411764706;False;False;385.0094950000004;83.52941176470588;False;False;False
2827;e6af7d42084352a39449e6d0a09b18cd;ef0b43cdf2d6ac99ff1bf5c2284e932a;Bear Market;46;0.0;25.294117647058826;False;False;23.442471;37.64705882352941;False;False;4.0;38.23529411764706;False;False;0.0;21.176470588235293;False;False;0.0;21.176470588235293;False;False;0.0;38.529411764705884;False;False;19.442471;40.0;False;False;False
2828;e6af7d42084352a39449e6d0a09b18cd;ef0b43cdf2d6ac99ff1bf5c2284e932a;Bear Market;48;0.18869565217391304;61.76470588235294;False;False;613.0225789999998;84.11764705882354;False;False;13.0;76.76470588235294;False;False;0.3441202745843397;91.1764705882353;True;False;6.235457;50.58823529411765;False;False;0.0;38.529411764705884;False;False;401.02257899999984;84.11764705882354;False;False;False
2829;e6af7d42084352a39449e6d0a09b18cd;ef0b43cdf2d6ac99ff1bf5c2284e932a;Bear Market;49;0.08823529411764706;54.11764705882353;False;False;138.11910899999998;56.470588235294116;False;False;10.0;57.35294117647059;False;False;0.36419554156752276;94.70588235294117;True;False;2.773963;45.294117647058826;False;False;0.0;38.529411764705884;False;False;85.119109;56.470588235294116;False;False;False
2855;e6af7d42084352a39449e6d0a09b18cd;f22d5e004366e83c9eb106b13b21bc9d;Bear Market;32;0.0;25.294117647058826;False;False;5.941995;12.941176470588236;False;False;2.0;9.411764705882353;False;False;0.0;21.176470588235293;False;False;0.0;21.176470588235293;False;False;0.0;38.529411764705884;False;False;3.9419950000000004;15.882352941176471;False;False;False
2876;e6af7d42084352a39449e6d0a09b18cd;f50c8d5d6414f0e64ef8c21973d0a6d6;Bear Market;31;0.0;25.294117647058826;False;False;29.330122;40.0;False;False;6.0;42.64705882352941;False;False;0.32615526477871476;87.05882352941177;True;False;2.516588;44.70588235294118;False;False;0.0;38.529411764705884;False;False;15.330122;35.294117647058826;False;False;False
2894;e6af7d42084352a39449e6d0a09b18cd;f520f6763fdb355659089797cfbd25e0;Bear Market;25;0.1843137254901961;61.1764705882353;False;False;352.55905100000007;70.58823529411765;False;False;12.0;67.94117647058823;False;False;0.2783460018108912;72.94117647058823;False;False;13.684048;59.411764705882355;False;False;0.0;38.529411764705884;False;False;215.55905100000004;70.0;False;False;False
2895;e6af7d42084352a39449e6d0a09b18cd;f520f6763fdb355659089797cfbd25e0;Bear Market;36;0.2416267942583732;67.64705882352942;False;False;539.4011140000002;80.0;False;False;11.0;62.64705882352941;False;False;0.293478064398449;76.47058823529412;False;False;77.58656633333334;81.76470588235294;False;False;0.0;38.529411764705884;False;False;361.4317262448982;81.76470588235294;False;False;False
2918;e6af7d42084352a39449e6d0a09b18cd;f69a717e8b17ef8d693def8d5a8f4993;Bear Market;10;0.0;25.294117647058826;False;False;16.291628;33.529411764705884;False;False;4.0;38.23529411764706;False;False;0.0;21.176470588235293;False;False;0.0;21.176470588235293;False;False;0.0;38.529411764705884;False;False;11.291628;32.35294117647059;False;False;False
2935;e6af7d42084352a39449e6d0a09b18cd;fb039fa921dd55d1b7eb210d8a5f75fc;Bear Market;29;0.0;25.294117647058826;False;False;6.793528;17.647058823529413;False;False;2.0;9.411764705882353;False;False;0.0;21.176470588235293;False;False;0.0;21.176470588235293;False;False;0.0;38.529411764705884;False;False;4.793528;21.176470588235293;False;False;False
2936;e6af7d42084352a39449e6d0a09b18cd;fb039fa921dd55d1b7eb210d8a5f75fc;Bear Market;32;0.0;25.294117647058826;False;False;9.207632;24.705882352941178;False;False;3.0;26.764705882352942;False;False;0.0;21.176470588235293;False;False;0.0;21.176470588235293;False;False;0.0;38.529411764705884;False;False;6.207632;25.294117647058826;False;False;False
2937;e6af7d42084352a39449e6d0a09b18cd;fb039fa921dd55d1b7eb210d8a5f75fc;Bear Market;34;0.0;25.294117647058826;False;False;24.914708;39.411764705882355;False;False;3.0;26.764705882352942;False;False;0.0;21.176470588235293;False;False;0.0;21.176470588235293;False;False;0.0;38.529411764705884;False;False;21.914708;41.76470588235294;False;False;False
2938;e6af7d42084352a39449e6d0a09b18cd;fb039fa921dd55d1b7eb210d8a5f75fc;Bear Market;37;0.4494505494505494;90.0;True;False;437.0940980000001;75.29411764705883;False;False;14.0;87.3529411764706;False;False;0.2995569181095764;79.41176470588236;False;False;80.723544;82.94117647058823;False;False;2.0;90.0;True;False;284.11909800000006;77.05882352941177;False;False;False
13;4fe25833f555e9903d2bb6bbeec3fbfb;5d9c68c6c50ed3d02a2fcf54f63993b6;Bull Market;2;0.0;18.68686868686869;False;False;3.419267;2.0202020202020203;False;False;2.0;7.575757575757576;False;True;0.0;14.646464646464647;False;False;0.0;14.646464646464647;False;False;0.0;32.82828282828283;False;False;1.419267;3.0303030303030303;False;True;False
45;7a01ab37bd2729626dcaf96166390315;16877a7d2e69929dcf77a5b6ea4e6cd9;Bull Market;31;0.0;18.68686868686869;False;False;63.201871999999995;33.333333333333336;False;False;7.0;31.81818181818182;False;False;0.06493243390657419;29.292929292929294;False;False;5.606071;33.333333333333336;False;False;0.0;32.82828282828283;False;False;46.201871999999995;32.323232323232325;False;False;False
91;7a01ab37bd2729626dcaf96166390315;17f8fdb215276b60e1b97a24962ad0f2;Bull Market;29;0.0;18.68686868686869;False;False;8.198972000000001;16.161616161616163;False;False;2.0;7.575757575757576;False;True;0.0;14.646464646464647;False;False;0.0;14.646464646464647;False;False;0.0;32.82828282828283;False;False;6.198972;18.181818181818183;False;False;False
124;7a01ab37bd2729626dcaf96166390315;18209fda6e66194eb48ac00ea2f10a16;Bull Market;33;0.0;18.68686868686869;False;False;14.554771;24.242424242424242;False;False;3.0;21.71717171717172;False;False;0.0;14.646464646464647;False;False;0.0;14.646464646464647;False;False;0.0;32.82828282828283;False;False;10.554771;22.222222222222225;False;False;False
125;7a01ab37bd2729626dcaf96166390315;18209fda6e66194eb48ac00ea2f10a16;Bull Market;36;0.0;18.68686868686869;False;False;20.123013;26.262626262626263;False;False;3.0;21.71717171717172;False;False;0.0;14.646464646464647;False;False;0.0;14.646464646464647;False;False;0.0;32.82828282828283;False;False;17.123013;26.262626262626263;False;False;False
148;7a01ab37bd2729626dcaf96166390315;29fba46101c93b24f73945ea1e3994ef;Bull Market;26;0.08563671396041338;39.3939393939394;False;False;1173.397888;93.93939393939395;True;False;16.0;87.37373737373738;False;False;0.5094830680381381;98.98989898989899;True;False;62.888696;67.67676767676768;False;False;2.0;80.80808080808082;False;False;687.4272997647058;91.91919191919193;True;False;False
172;7a01ab37bd2729626dcaf96166390315;2da50872be7a811e24a1cdec9c227829;Bull Market;29;0.0;18.68686868686869;False;False;36.596025000000004;28.282828282828284;False;False;2.0;7.575757575757576;False;True;0.0;14.646464646464647;False;False;0.0;14.646464646464647;False;False;0.0;32.82828282828283;False;False;34.596025000000004;30.303030303030305;False;False;False
173;7a01ab37bd2729626dcaf96166390315;2da50872be7a811e24a1cdec9c227829;Bull Market;50;0.0;18.68686868686869;False;False;54.402235;31.313131313131315;False;False;3.0;21.71717171717172;False;False;0.0;14.646464646464647;False;False;0.0;14.646464646464647;False;False;0.0;32.82828282828283;False;False;51.402235;33.333333333333336;False;False;False
174;7a01ab37bd2729626dcaf96166390315;2da50872be7a811e24a1cdec9c227829;Bull Market;57;0.0;18.68686868686869;False;False;4.322018;3.0303030303030303;False;False;3.0;21.71717171717172;False;False;0.0;14.646464646464647;False;False;0.0;14.646464646464647;False;False;0.0;32.82828282828283;False;False;1.322018;2.0202020202020203;False;True;False
229;7a01ab37bd2729626dcaf96166390315;3f4fbcbac5da95a20fa08e5384cec0be;Bull Market;1;0.06427749465724149;38.38383838383839;False;False;293.51321;54.54545454545455;False;False;13.0;56.06060606060606;False;False;0.5172112960360085;100.0;True;False;49.83544533333334;55.55555555555556;False;False;0.0;32.82828282828283;False;False;160.55071;48.484848484848484;False;False;True
246;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Bull Market;32;0.0;18.68686868686869;False;False;4.7039729999999995;4.040404040404041;False;False;2.0;7.575757575757576;False;True;0.0;14.646464646464647;False;False;0.0;14.646464646464647;False;False;0.0;32.82828282828283;False;False;2.703973;5.050505050505051;False;True;False
247;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Bull Market;45;0.1736111111111111;45.45454545454546;False;False;315.7857180000001;59.5959595959596;False;False;15.0;77.77777777777779;False;False;0.35599349316876805;96.96969696969697;True;False;137.628998;95.95959595959597;True;False;1.0;69.6969696969697;False;False;175.88571800000005;52.525252525252526;False;False;False
248;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Bull Market;51;0.2217741935483871;49.494949494949495;False;False;507.6655229999998;76.76767676767678;False;False;14.0;68.18181818181819;False;False;0.19056197872756428;53.535353535353536;False;False;191.129327;97.97979797979798;True;False;3.0;90.90909090909092;True;False;323.6830668596489;75.75757575757576;False;False;False
249;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Bull Market;52;0.2405107778819119;51.515151515151516;False;False;408.8210549999999;70.70707070707071;False;False;15.0;77.77777777777779;False;False;0.424750217178044;97.97979797979798;True;False;31.247463;43.43434343434344;False;False;2.0;80.80808080808082;False;False;243.88488478723397;65.65656565656566;False;False;True
299;7a01ab37bd2729626dcaf96166390315;7738af89c35a17ea95c600683473bb33;Bull Market;30;0.0;18.68686868686869;False;False;10.405774999999998;19.191919191919194;False;False;2.0;7.575757575757576;False;True;0.0;14.646464646464647;False;False;0.0;14.646464646464647;False;False;0.0;32.82828282828283;False;False;8.405774999999998;21.212121212121215;False;False;False
318;7a01ab37bd2729626dcaf96166390315;82ad0b937435798fbb2091527e421451;Bull Market;37;0.0;18.68686868686869;False;False;6.242103999999999;11.111111111111112;False;False;2.0;7.575757575757576;False;True;0.0;14.646464646464647;False;False;0.0;14.646464646464647;False;False;0.0;32.82828282828283;False;False;4.242103999999999;13.131313131313131;False;True;False
319;7a01ab37bd2729626dcaf96166390315;82ad0b937435798fbb2091527e421451;Bull Market;41;0.0;18.68686868686869;False;False;36.297356;27.272727272727273;False;False;7.0;31.81818181818182;False;False;0.07067798136334716;30.303030303030305;False;False;11.135231;36.36363636363637;False;False;0.0;32.82828282828283;False;False;28.297356;29.292929292929294;False;False;False
352;7a01ab37bd2729626dcaf96166390315;86e8f92f3a09a2f64ae0c8eedfbf7e53;Bull Market;28;0.42;74.74747474747475;False;False;315.07614;58.58585858585859;False;False;12.0;44.44444444444445;False;False;0.27476929104044134;86.86868686868688;True;False;31.297198;44.44444444444445;False;False;0.0;32.82828282828283;False;False;227.22319882352943;63.63636363636364;False;False;True
386;7a01ab37bd2729626dcaf96166390315;8b44d17f9b0196463b19431a948a9e98;Bull Market;28;0.3181818181818182;55.55555555555556;False;False;199.65515800000003;44.44444444444445;False;False;13.0;56.06060606060606;False;False;0.18093181309678674;47.47474747474748;False;False;79.685846;76.76767676767678;False;False;0.0;32.82828282828283;False;False;126.71765800000003;43.43434343434344;False;False;True
412;7a01ab37bd2729626dcaf96166390315;9b5657ee770823fe25d1c7aeb56e6bf5;Bull Market;30;0.7352941176470589;98.98989898989899;True;False;688.1279190000004;82.82828282828284;False;False;13.0;56.06060606060606;False;False;0.32927281828272703;95.95959595959597;True;False;23.716388000000002;39.3939393939394;False;False;1.0;69.6969696969697;False;False;454.37791900000036;80.80808080808082;False;False;False
413;7a01ab37bd2729626dcaf96166390315;9b5657ee770823fe25d1c7aeb56e6bf5;Bull Market;39;0.4852941176470588;83.83838383838385;False;False;318.45293200000003;60.60606060606061;False;False;16.0;87.37373737373738;False;False;0.3137271321221279;94.94949494949496;True;False;31.457811;45.45454545454546;False;False;0.0;32.82828282828283;False;False;185.577932;56.56565656565657;False;False;True
451;7a01ab37bd2729626dcaf96166390315;a283b675d67d1d68be3638180a7e5be3;Bull Market;34;0.0;18.68686868686869;False;False;8.279966;18.181818181818183;False;False;2.0;7.575757575757576;False;True;0.0;14.646464646464647;False;False;0.0;14.646464646464647;False;False;0.0;32.82828282828283;False;False;6.279966;19.191919191919194;False;False;False
492;7a01ab37bd2729626dcaf96166390315;c3db769de9f799bc76b49a478276d45e;Bull Market;34;0.10591133004926108;43.43434343434344;False;False;202.07425000000003;45.45454545454546;False;False;13.0;56.06060606060606;False;False;0.2755061716424543;88.8888888888889;True;False;51.46953;56.56565656565657;False;False;0.0;32.82828282828283;False;False;134.1409166666667;45.45454545454546;False;False;True
520;7a01ab37bd2729626dcaf96166390315;d73754f6b5d308b307e394440a59d165;Bull Market;27;0.0;18.68686868686869;False;False;182.18598100000003;42.42424242424243;False;False;14.0;68.18181818181819;False;False;0.19772932212277178;55.55555555555556;False;False;71.116608;71.71717171717172;False;False;1.0;69.6969696969697;False;False;115.24480452941178;42.42424242424243;False;False;False
539;7a01ab37bd2729626dcaf96166390315;eaee82f96dc626a30a8f6097beae44fa;Bull Market;30;0.3954847812940939;67.67676767676768;False;False;541.1965289999998;77.77777777777779;False;False;13.0;56.06060606060606;False;False;0.27674252174424274;89.89898989898991;True;False;123.24452;92.92929292929294;True;False;0.0;32.82828282828283;False;False;324.2203385238093;76.76767676767678;False;False;False
540;7a01ab37bd2729626dcaf96166390315;eaee82f96dc626a30a8f6097beae44fa;Bull Market;35;0.0;18.68686868686869;False;False;6.368712;12.121212121212121;False;False;3.0;21.71717171717172;False;False;0.0;14.646464646464647;False;False;0.0;14.646464646464647;False;False;0.0;32.82828282828283;False;False;3.368712;6.0606060606060606;False;True;False
593;7a01ab37bd2729626dcaf96166390315;ff8662d59180b49cef99ccbea2414fac;Bull Market;32;0.0;18.68686868686869;False;False;13.962011;23.232323232323235;False;False;3.0;21.71717171717172;False;False;0.0;14.646464646464647;False;False;0.0;14.646464646464647;False;False;0.0;32.82828282828283;False;False;10.962011;24.242424242424242;False;False;False
614;8cbfa61cb2b025b16b04a8e470422960;0a7a979cbaa702f693c222990a433ba2;Bull Market;48;0.19444444444444445;46.46464646464647;False;False;252.56846900000005;48.484848484848484;False;False;12.0;44.44444444444445;False;False;0.20848745642907804;60.60606060606061;False;False;96.677606;84.84848484848486;False;False;0.0;32.82828282828283;False;False;165.60180233333338;49.494949494949495;False;False;False
615;8cbfa61cb2b025b16b04a8e470422960;0a7a979cbaa702f693c222990a433ba2;Bull Market;49;0.0;18.68686868686869;False;False;5.550388;5.050505050505051;False;False;3.0;21.71717171717172;False;False;0.0;14.646464646464647;False;False;0.0;14.646464646464647;False;False;0.0;32.82828282828283;False;False;2.550388;4.040404040404041;False;True;False
616;8cbfa61cb2b025b16b04a8e470422960;0a7a979cbaa702f693c222990a433ba2;Bull Market;54;0.0;18.68686868686869;False;False;8.21236;17.171717171717173;False;False;3.0;21.71717171717172;False;False;0.0;14.646464646464647;False;False;0.0;14.646464646464647;False;False;0.0;32.82828282828283;False;False;5.212359999999999;16.161616161616163;False;False;False
617;8cbfa61cb2b025b16b04a8e470422960;0a7a979cbaa702f693c222990a433ba2;Bull Market;56;0.4126050420168067;73.73737373737374;False;False;673.9797679999999;81.81818181818183;False;False;15.0;77.77777777777779;False;False;0.21931791193900085;68.68686868686869;False;False;107.15541766666666;87.87878787878789;True;False;7.0;98.48484848484848;True;False;457.0765421935484;81.81818181818183;False;False;False
618;8cbfa61cb2b025b16b04a8e470422960;0a7a979cbaa702f693c222990a433ba2;Bull Market;58;0.4113960113960114;72.72727272727273;False;False;1435.270819;96.96969696969697;True;False;19.0;96.46464646464648;True;False;0.17371288219496023;43.43434343434344;False;False;94.991421;83.83838383838385;False;False;14.0;100.0;True;False;978.3065332857144;96.96969696969697;True;False;True
643;8cbfa61cb2b025b16b04a8e470422960;1167e354a5b14bfe32706bdb0b67a0cf;Bull Market;29;0.610077519379845;92.92929292929294;True;False;379.13079700000003;67.67676767676768;False;False;16.0;87.37373737373738;False;False;0.22318120112078432;70.70707070707071;False;False;80.794864;77.77777777777779;False;False;0.0;32.82828282828283;False;False;249.1733501914894;67.67676767676768;False;False;True
684;8cbfa61cb2b025b16b04a8e470422960;23e976a7cd66724ad7ddf04707c29f64;Bull Market;30;0.46794871794871795;81.81818181818183;False;False;577.8811440000002;78.7878787878788;False;False;14.0;68.18181818181819;False;False;0.2122073777554193;63.63636363636364;False;False;191.847375;98.98989898989899;True;False;0.0;32.82828282828283;False;False;390.89380222784825;78.7878787878788;False;False;True
781;8cbfa61cb2b025b16b04a8e470422960;49ab334e3991f54ab1e2d11869834191;Bull Market;33;0.5582218725413061;89.89898989898991;True;False;430.86842799999994;72.72727272727273;False;False;15.0;77.77777777777779;False;False;0.18143844564139439;49.494949494949495;False;False;77.350167;74.74747474747475;False;False;2.0;80.80808080808082;False;False;303.9149396279069;74.74747474747475;False;False;True
831;8cbfa61cb2b025b16b04a8e470422960;86eafa4b05f579291048d9f8e4e715fd;Bull Market;27;0.0;18.68686868686869;False;False;5.564215;6.0606060606060606;False;False;2.0;7.575757575757576;False;True;0.0;14.646464646464647;False;False;0.0;14.646464646464647;False;False;0.0;32.82828282828283;False;False;3.564215;7.070707070707071;False;True;False
855;8cbfa61cb2b025b16b04a8e470422960;8e27fc67618a1dcc6930342eb60c293a;Bull Market;30;0.3090062111801242;53.535353535353536;False;False;230.79628000000005;47.47474747474748;False;False;12.0;44.44444444444445;False;False;0.18929535202423742;52.525252525252526;False;False;86.318397;81.81818181818183;False;False;0.0;32.82828282828283;False;False;155.8379466666667;47.47474747474748;False;False;False
856;8cbfa61cb2b025b16b04a8e470422960;8e27fc67618a1dcc6930342eb60c293a;Bull Market;32;0.4311740890688259;75.75757575757576;False;False;275.576767;50.505050505050505;False;False;15.0;77.77777777777779;False;False;0.21305869393748342;64.64646464646465;False;False;49.201901;54.54545454545455;False;False;0.0;32.82828282828283;False;False;183.64819557142863;55.55555555555556;False;False;True
877;8cbfa61cb2b025b16b04a8e470422960;a86925711409ca9c76b1f1c1ef43d281;Bull Market;29;0.56;90.90909090909092;True;False;487.4285979999999;75.75757575757576;False;False;14.0;68.18181818181819;False;False;0.22851557429657357;72.72727272727273;False;False;35.19349;47.47474747474748;False;False;0.0;32.82828282828283;False;False;340.56017694736835;77.77777777777779;False;False;True
987;8cbfa61cb2b025b16b04a8e470422960;fd8558801677dd29161b880a74cb9c81;Bull Market;32;0.3469387755102041;60.60606060606061;False;False;788.7557880000003;87.87878787878789;True;False;15.0;77.77777777777779;False;False;0.28018280953878705;91.91919191919193;True;False;21.29751546153846;38.38383838383839;False;False;3.0;90.90909090909092;True;False;574.9246191688314;88.8888888888889;True;False;True
1002;95cd1f045a0329cf5595ae734ae7ae43;15246dfc4342ffe2601e4ecee9017eea;Bull Market;17;0.0;18.68686868686869;False;False;104.94901300000001;36.36363636363637;False;False;9.0;34.343434343434346;False;False;0.2574342742057003;81.81818181818183;False;False;33.890383;46.46464646464647;False;False;0.0;32.82828282828283;False;False;77.01151300000001;37.37373737373738;False;False;False
1007;95cd1f045a0329cf5595ae734ae7ae43;62dad8bdc4268597b3ee4964cc2a3a87;Bull Market;13;0.0;18.68686868686869;False;False;15.28182;25.252525252525253;False;False;3.0;21.71717171717172;False;False;0.0;14.646464646464647;False;False;0.0;14.646464646464647;False;False;0.0;32.82828282828283;False;False;12.28182;25.252525252525253;False;False;False
