;param_alpha;param_class_weight;param_eta0;param_fit_intercept;param_l1_ratio;param_learning_rate;param_loss;param_max_iter;param_penalty;param_tol;mean_test_score;std_test_score;mean_train_score;std_train_score
6859;0.001;balanced;0.1;False;0.15;optimal;log;2000;l2;0.001;0.6279390756523722;0.05682916863525241;0.6375648202992881;0.05096751643688089
7722;0.001;balanced;1.0;False;0.5;optimal;log;2000;l2;0.0001;0.6279390756523722;0.05682916863525241;0.6375648202992881;0.05096751643688089
7074;0.001;balanced;0.1;False;0.5;optimal;log;2000;l2;0.0001;0.6279390756523722;0.05682916863525241;0.6375648202992881;0.05096751643688089
6961;0.001;balanced;0.1;False;0.3;optimal;log;1000;l2;0.001;0.6279390756523722;0.05682916863525241;0.6375648202992881;0.05096751643688089
6858;0.001;balanced;0.1;False;0.15;optimal;log;2000;l2;0.0001;0.6279390756523722;0.05682916863525241;0.6375648202992881;0.05096751643688089
6853;0.001;balanced;0.1;False;0.15;optimal;log;1000;l2;0.001;0.6279390756523722;0.05682916863525241;0.6375648202992881;0.05096751643688089
6960;0.001;balanced;0.1;False;0.3;optimal;log;1000;l2;0.0001;0.6279390756523722;0.05682916863525241;0.6375648202992881;0.05096751643688089
6313;0.001;balanced;0.01;False;0.3;optimal;log;1000;l2;0.001;0.6279390756523722;0.05682916863525241;0.6375648202992881;0.05096751643688089
6852;0.001;balanced;0.1;False;0.15;optimal;log;1000;l2;0.0001;0.6279390756523722;0.05682916863525241;0.6375648202992881;0.05096751643688089
7075;0.001;balanced;0.1;False;0.5;optimal;log;2000;l2;0.001;0.6279390756523722;0.05682916863525241;0.6375648202992881;0.05096751643688089
7501;0.001;balanced;1.0;False;0.15;optimal;log;1000;l2;0.001;0.6279390756523722;0.05682916863525241;0.6375648202992881;0.05096751643688089
6427;0.001;balanced;0.01;False;0.5;optimal;log;2000;l2;0.001;0.6279390756523722;0.05682916863525241;0.6375648202992881;0.05096751643688089
6312;0.001;balanced;0.01;False;0.3;optimal;log;1000;l2;0.0001;0.6279390756523722;0.05682916863525241;0.6375648202992881;0.05096751643688089
6319;0.001;balanced;0.01;False;0.3;optimal;log;2000;l2;0.001;0.6279390756523722;0.05682916863525241;0.6375648202992881;0.05096751643688089
6095;0.001;balanced;0.01;True;0.5;optimal;hinge;2000;elasticnet;0.001;0.6278985331921475;0.05714319387419547;0.6760058859089227;0.0560140143007607
7391;0.001;balanced;1.0;True;0.5;optimal;hinge;2000;elasticnet;0.001;0.6278985331921475;0.05714319387419547;0.6760058859089227;0.0560140143007607
7390;0.001;balanced;1.0;True;0.5;optimal;hinge;2000;elasticnet;0.0001;0.6278985331921475;0.05714319387419547;0.6760058859089227;0.0560140143007607
6094;0.001;balanced;0.01;True;0.5;optimal;hinge;2000;elasticnet;0.0001;0.6278985331921475;0.05714319387419547;0.6760058859089227;0.0560140143007607
7384;0.001;balanced;1.0;True;0.5;optimal;hinge;1000;elasticnet;0.0001;0.6278985331921475;0.05714319387419547;0.6760058859089227;0.0560140143007607
6742;0.001;balanced;0.1;True;0.5;optimal;hinge;2000;elasticnet;0.0001;0.6278985331921475;0.05714319387419547;0.6760058859089227;0.0560140143007607
6089;0.001;balanced;0.01;True;0.5;optimal;hinge;1000;elasticnet;0.001;0.6278985331921475;0.05714319387419547;0.6760058859089227;0.0560140143007607
6088;0.001;balanced;0.01;True;0.5;optimal;hinge;1000;elasticnet;0.0001;0.6278985331921475;0.05714319387419547;0.6760058859089227;0.0560140143007607
6737;0.001;balanced;0.1;True;0.5;optimal;hinge;1000;elasticnet;0.001;0.6278985331921475;0.05714319387419547;0.6760058859089227;0.0560140143007607
6743;0.001;balanced;0.1;True;0.5;optimal;hinge;2000;elasticnet;0.001;0.6278985331921475;0.05714319387419547;0.6760058859089227;0.0560140143007607
7385;0.001;balanced;1.0;True;0.5;optimal;hinge;1000;elasticnet;0.001;0.6278985331921475;0.05714319387419547;0.6760058859089227;0.0560140143007607
6736;0.001;balanced;0.1;True;0.5;optimal;hinge;1000;elasticnet;0.0001;0.6278985331921475;0.05714319387419547;0.6760058859089227;0.0560140143007607
7343;0.001;balanced;1.0;True;0.3;invscaling;modified_huber;2000;elasticnet;0.001;0.6278170768220525;0.05464831093252383;0.6611120167308739;0.05161104913117589
7342;0.001;balanced;1.0;True;0.3;invscaling;modified_huber;2000;elasticnet;0.0001;0.6278170768220525;0.05464831093252383;0.6611120167308739;0.05161104913117589
7337;0.001;balanced;1.0;True;0.3;invscaling;modified_huber;1000;elasticnet;0.001;0.6278170768220525;0.05464831093252383;0.6611120167308739;0.05161104913117589
7336;0.001;balanced;1.0;True;0.3;invscaling;modified_huber;1000;elasticnet;0.0001;0.6278170768220525;0.05464831093252383;0.6611120167308739;0.05161104913117589
4853;0.001;;0.1;True;0.5;invscaling;modified_huber;1000;elasticnet;0.001;0.6277710144462316;0.08269207397177894;0.6573550910381789;0.08240390870501976
4852;0.001;;0.1;True;0.5;invscaling;modified_huber;1000;elasticnet;0.0001;0.6277710144462316;0.08269207397177894;0.6573550910381789;0.08240390870501976
4858;0.001;;0.1;True;0.5;invscaling;modified_huber;2000;elasticnet;0.0001;0.6277710144462316;0.08269207397177894;0.6573550910381789;0.08240390870501976
4859;0.001;;0.1;True;0.5;invscaling;modified_huber;2000;elasticnet;0.001;0.6277710144462316;0.08269207397177894;0.6573550910381789;0.08240390870501976
1598;0.0001;;1.0;True;0.5;invscaling;log;1000;l1;0.0001;0.627667222906416;0.06812369278060504;0.6719994735422973;0.06981779929531261
1605;0.0001;;1.0;True;0.5;invscaling;log;2000;l1;0.001;0.627667222906416;0.06812369278060504;0.6719994735422973;0.06981779929531261
1604;0.0001;;1.0;True;0.5;invscaling;log;2000;l1;0.0001;0.627667222906416;0.06812369278060504;0.6719994735422973;0.06981779929531261
1389;0.0001;;1.0;True;0.15;invscaling;log;2000;l1;0.001;0.627667222906416;0.06812369278060504;0.6719994735422973;0.06981779929531261
1388;0.0001;;1.0;True;0.15;invscaling;log;2000;l1;0.0001;0.627667222906416;0.06812369278060504;0.6719994735422973;0.06981779929531261
1491;0.0001;;1.0;True;0.3;invscaling;log;1000;l1;0.001;0.627667222906416;0.06812369278060504;0.6719994735422973;0.06981779929531261
1599;0.0001;;1.0;True;0.5;invscaling;log;1000;l1;0.001;0.627667222906416;0.06812369278060504;0.6719994735422973;0.06981779929531261
1490;0.0001;;1.0;True;0.3;invscaling;log;1000;l1;0.0001;0.627667222906416;0.06812369278060504;0.6719994735422973;0.06981779929531261
1496;0.0001;;1.0;True;0.3;invscaling;log;2000;l1;0.0001;0.627667222906416;0.06812369278060504;0.6719994735422973;0.06981779929531261
1497;0.0001;;1.0;True;0.3;invscaling;log;2000;l1;0.001;0.627667222906416;0.06812369278060504;0.6719994735422973;0.06981779929531261
1382;0.0001;;1.0;True;0.15;invscaling;log;1000;l1;0.0001;0.627667222906416;0.06812369278060504;0.6719994735422973;0.06981779929531261
1383;0.0001;;1.0;True;0.15;invscaling;log;1000;l1;0.001;0.627667222906416;0.06812369278060504;0.6719994735422973;0.06981779929531261
6202;0.001;balanced;0.01;False;0.15;optimal;hinge;2000;elasticnet;0.0001;0.627652736425296;0.0847167754032845;0.6473990278845043;0.07036450661461606
7493;0.001;balanced;1.0;False;0.15;optimal;hinge;1000;elasticnet;0.001;0.627652736425296;0.0847167754032845;0.6473990278845043;0.07036450661461606
6197;0.001;balanced;0.01;False;0.15;optimal;hinge;1000;elasticnet;0.001;0.627652736425296;0.0847167754032845;0.6473990278845043;0.07036450661461606
7492;0.001;balanced;1.0;False;0.15;optimal;hinge;1000;elasticnet;0.0001;0.627652736425296;0.0847167754032845;0.6473990278845043;0.07036450661461606
6850;0.001;balanced;0.1;False;0.15;optimal;hinge;2000;elasticnet;0.0001;0.627652736425296;0.0847167754032845;0.6473990278845043;0.07036450661461606
6196;0.001;balanced;0.01;False;0.15;optimal;hinge;1000;elasticnet;0.0001;0.627652736425296;0.0847167754032845;0.6473990278845043;0.07036450661461606
6851;0.001;balanced;0.1;False;0.15;optimal;hinge;2000;elasticnet;0.001;0.627652736425296;0.0847167754032845;0.6473990278845043;0.07036450661461606
6845;0.001;balanced;0.1;False;0.15;optimal;hinge;1000;elasticnet;0.001;0.627652736425296;0.0847167754032845;0.6473990278845043;0.07036450661461606
6844;0.001;balanced;0.1;False;0.15;optimal;hinge;1000;elasticnet;0.0001;0.627652736425296;0.0847167754032845;0.6473990278845043;0.07036450661461606
7499;0.001;balanced;1.0;False;0.15;optimal;hinge;2000;elasticnet;0.001;0.627652736425296;0.0847167754032845;0.6473990278845043;0.07036450661461606
7498;0.001;balanced;1.0;False;0.15;optimal;hinge;2000;elasticnet;0.0001;0.627652736425296;0.0847167754032845;0.6473990278845043;0.07036450661461606
6203;0.001;balanced;0.01;False;0.15;optimal;hinge;2000;elasticnet;0.001;0.627652736425296;0.0847167754032845;0.6473990278845043;0.07036450661461606
7741;0.001;balanced;1.0;False;0.5;invscaling;hinge;1000;l2;0.001;0.6274645842999649;0.06127789792864305;0.6338817711357503;0.05791556074228251
7525;0.001;balanced;1.0;False;0.15;invscaling;hinge;1000;l2;0.001;0.6274645842999649;0.06127789792864305;0.6338817711357503;0.05791556074228251
7531;0.001;balanced;1.0;False;0.15;invscaling;hinge;2000;l2;0.001;0.6274645842999649;0.06127789792864305;0.6338817711357503;0.05791556074228251
7639;0.001;balanced;1.0;False;0.3;invscaling;hinge;2000;l2;0.001;0.6274645842999649;0.06127789792864305;0.6338817711357503;0.05791556074228251
7747;0.001;balanced;1.0;False;0.5;invscaling;hinge;2000;l2;0.001;0.6274645842999649;0.06127789792864305;0.6338817711357503;0.05791556074228251
7633;0.001;balanced;1.0;False;0.3;invscaling;hinge;1000;l2;0.001;0.6274645842999649;0.06127789792864305;0.6338817711357503;0.05791556074228251
956;0.0001;;0.1;True;0.5;invscaling;log;2000;l1;0.0001;0.6273747283568188;0.05728100664483142;0.6794547897420695;0.05108588031950703
950;0.0001;;0.1;True;0.5;invscaling;log;1000;l1;0.0001;0.6273747283568188;0.05728100664483142;0.6794547897420695;0.05108588031950703
848;0.0001;;0.1;True;0.3;invscaling;log;2000;l1;0.0001;0.6273747283568188;0.05728100664483142;0.6794547897420695;0.05108588031950703
842;0.0001;;0.1;True;0.3;invscaling;log;1000;l1;0.0001;0.6273747283568188;0.05728100664483142;0.6794547897420695;0.05108588031950703
740;0.0001;;0.1;True;0.15;invscaling;log;2000;l1;0.0001;0.6273747283568188;0.05728100664483142;0.6794547897420695;0.05108588031950703
734;0.0001;;0.1;True;0.15;invscaling;log;1000;l1;0.0001;0.6273747283568188;0.05728100664483142;0.6794547897420695;0.05108588031950703
11132;0.01;balanced;1.0;True;0.3;constant;hinge;2000;l1;0.0001;0.6273138672435006;0.08080798046876722;0.6228990242074401;0.05619263079928772
11025;0.01;balanced;1.0;True;0.15;constant;hinge;2000;l1;0.001;0.6273138672435006;0.08080798046876722;0.6228990242074401;0.05619263079928772
11024;0.01;balanced;1.0;True;0.15;constant;hinge;2000;l1;0.0001;0.6273138672435006;0.08080798046876722;0.6228990242074401;0.05619263079928772
11019;0.01;balanced;1.0;True;0.15;constant;hinge;1000;l1;0.001;0.6273138672435006;0.08080798046876722;0.6228990242074401;0.05619263079928772
11018;0.01;balanced;1.0;True;0.15;constant;hinge;1000;l1;0.0001;0.6273138672435006;0.08080798046876722;0.6228990242074401;0.05619263079928772
11241;0.01;balanced;1.0;True;0.5;constant;hinge;2000;l1;0.001;0.6273138672435006;0.08080798046876722;0.6228990242074401;0.05619263079928772
11133;0.01;balanced;1.0;True;0.3;constant;hinge;2000;l1;0.001;0.6273138672435006;0.08080798046876722;0.6228990242074401;0.05619263079928772
11127;0.01;balanced;1.0;True;0.3;constant;hinge;1000;l1;0.001;0.6273138672435006;0.08080798046876722;0.6228990242074401;0.05619263079928772
11234;0.01;balanced;1.0;True;0.5;constant;hinge;1000;l1;0.0001;0.6273138672435006;0.08080798046876722;0.6228990242074401;0.05619263079928772
11235;0.01;balanced;1.0;True;0.5;constant;hinge;1000;l1;0.001;0.6273138672435006;0.08080798046876722;0.6228990242074401;0.05619263079928772
11240;0.01;balanced;1.0;True;0.5;constant;hinge;2000;l1;0.0001;0.6273138672435006;0.08080798046876722;0.6228990242074401;0.05619263079928772
11126;0.01;balanced;1.0;True;0.3;constant;hinge;1000;l1;0.0001;0.6273138672435006;0.08080798046876722;0.6228990242074401;0.05619263079928772
9676;0.01;;1.0;False;0.5;optimal;modified_huber;1000;elasticnet;0.0001;0.6272586463885832;0.06603637488126461;0.6767712246123553;0.05929183153636509
9029;0.01;;0.1;False;0.5;optimal;modified_huber;1000;elasticnet;0.001;0.6272586463885832;0.06603637488126461;0.6767712246123553;0.05929183153636509
9677;0.01;;1.0;False;0.5;optimal;modified_huber;1000;elasticnet;0.001;0.6272586463885832;0.06603637488126461;0.6767712246123553;0.05929183153636509
9028;0.01;;0.1;False;0.5;optimal;modified_huber;1000;elasticnet;0.0001;0.6272586463885832;0.06603637488126461;0.6767712246123553;0.05929183153636509
9682;0.01;;1.0;False;0.5;optimal;modified_huber;2000;elasticnet;0.0001;0.6272586463885832;0.06603637488126461;0.6767712246123553;0.05929183153636509
9683;0.01;;1.0;False;0.5;optimal;modified_huber;2000;elasticnet;0.001;0.6272586463885832;0.06603637488126461;0.6767712246123553;0.05929183153636509
9035;0.01;;0.1;False;0.5;optimal;modified_huber;2000;elasticnet;0.001;0.6272586463885832;0.06603637488126461;0.6767712246123553;0.05929183153636509
9034;0.01;;0.1;False;0.5;optimal;modified_huber;2000;elasticnet;0.0001;0.6272586463885832;0.06603637488126461;0.6767712246123553;0.05929183153636509
8387;0.01;;0.01;False;0.5;optimal;modified_huber;2000;elasticnet;0.001;0.6272586463885832;0.06603637488126461;0.6767712246123553;0.05929183153636509
8380;0.01;;0.01;False;0.5;optimal;modified_huber;1000;elasticnet;0.0001;0.6272586463885832;0.06603637488126461;0.6767712246123553;0.05929183153636509
8381;0.01;;0.01;False;0.5;optimal;modified_huber;1000;elasticnet;0.001;0.6272586463885832;0.06603637488126461;0.6767712246123553;0.05929183153636509
8386;0.01;;0.01;False;0.5;optimal;modified_huber;2000;elasticnet;0.0001;0.6272586463885832;0.06603637488126461;0.6767712246123553;0.05929183153636509
4607;0.001;;0.1;True;0.15;optimal;modified_huber;2000;elasticnet;0.001;0.6269870528544599;0.06856336542285385;0.6542375012450453;0.04486771964831053
5255;0.001;;1.0;True;0.15;optimal;modified_huber;2000;elasticnet;0.001;0.6269870528544599;0.06856336542285385;0.6542375012450453;0.04486771964831053
3952;0.001;;0.01;True;0.15;optimal;modified_huber;1000;elasticnet;0.0001;0.6269870528544599;0.06856336542285385;0.6542375012450453;0.04486771964831053
3953;0.001;;0.01;True;0.15;optimal;modified_huber;1000;elasticnet;0.001;0.6269870528544599;0.06856336542285385;0.6542375012450453;0.04486771964831053
4601;0.001;;0.1;True;0.15;optimal;modified_huber;1000;elasticnet;0.001;0.6269870528544599;0.06856336542285385;0.6542375012450453;0.04486771964831053
4606;0.001;;0.1;True;0.15;optimal;modified_huber;2000;elasticnet;0.0001;0.6269870528544599;0.06856336542285385;0.6542375012450453;0.04486771964831053
5254;0.001;;1.0;True;0.15;optimal;modified_huber;2000;elasticnet;0.0001;0.6269870528544599;0.06856336542285385;0.6542375012450453;0.04486771964831053
3959;0.001;;0.01;True;0.15;optimal;modified_huber;2000;elasticnet;0.001;0.6269870528544599;0.06856336542285385;0.6542375012450453;0.04486771964831053
3958;0.001;;0.01;True;0.15;optimal;modified_huber;2000;elasticnet;0.0001;0.6269870528544599;0.06856336542285385;0.6542375012450453;0.04486771964831053
4600;0.001;;0.1;True;0.15;optimal;modified_huber;1000;elasticnet;0.0001;0.6269870528544599;0.06856336542285385;0.6542375012450453;0.04486771964831053
5249;0.001;;1.0;True;0.15;optimal;modified_huber;1000;elasticnet;0.001;0.6269870528544599;0.06856336542285385;0.6542375012450453;0.04486771964831053
5248;0.001;;1.0;True;0.15;optimal;modified_huber;1000;elasticnet;0.0001;0.6269870528544599;0.06856336542285385;0.6542375012450453;0.04486771964831053
8731;0.01;;0.1;True;0.5;invscaling;log;2000;l2;0.001;0.6268420702785973;0.08402386671098962;0.6606156182738407;0.05744709865389666
8617;0.01;;0.1;True;0.3;invscaling;log;1000;l2;0.001;0.6268420702785973;0.08402386671098962;0.6606156182738407;0.05744709865389666
8623;0.01;;0.1;True;0.3;invscaling;log;2000;l2;0.001;0.6268420702785973;0.08402386671098962;0.6606156182738407;0.05744709865389666
8725;0.01;;0.1;True;0.5;invscaling;log;1000;l2;0.001;0.6268420702785973;0.08402386671098962;0.6606156182738407;0.05744709865389666
8509;0.01;;0.1;True;0.15;invscaling;log;1000;l2;0.001;0.6268420702785973;0.08402386671098962;0.6606156182738407;0.05744709865389666
8515;0.01;;0.1;True;0.15;invscaling;log;2000;l2;0.001;0.6268420702785973;0.08402386671098962;0.6606156182738407;0.05744709865389666
4102;0.001;;0.01;True;0.3;invscaling;modified_huber;2000;elasticnet;0.0001;0.6267818280058731;0.05502118607788521;0.6506287464615655;0.0559429126809475
4096;0.001;;0.01;True;0.3;invscaling;modified_huber;1000;elasticnet;0.0001;0.6267818280058731;0.05502118607788521;0.6506287464615655;0.0559429126809475
8152;0.01;;0.01;False;0.15;optimal;log;1000;elasticnet;0.0001;0.6267806437234638;0.08639767777302788;0.6454623840944664;0.05664906991689693
8800;0.01;;0.1;False;0.15;optimal;log;1000;elasticnet;0.0001;0.6267806437234638;0.08639767777302788;0.6454623840944664;0.05664906991689693
9448;0.01;;1.0;False;0.15;optimal;log;1000;elasticnet;0.0001;0.6267806437234638;0.08639767777302788;0.6454623840944664;0.05664906991689693
8806;0.01;;0.1;False;0.15;optimal;log;2000;elasticnet;0.0001;0.6267806437234638;0.08639767777302788;0.6454623840944664;0.05664906991689693
8158;0.01;;0.01;False;0.15;optimal;log;2000;elasticnet;0.0001;0.6267806437234638;0.08639767777302788;0.6454623840944664;0.05664906991689693
9454;0.01;;1.0;False;0.15;optimal;log;2000;elasticnet;0.0001;0.6267806437234638;0.08639767777302788;0.6454623840944664;0.05664906991689693
4847;0.001;;0.1;True;0.5;invscaling;log;2000;elasticnet;0.001;0.6267787556463545;0.07731728615754342;0.6684778884473178;0.061875234021044986
4841;0.001;;0.1;True;0.5;invscaling;log;1000;elasticnet;0.001;0.6267787556463545;0.07731728615754342;0.6684778884473178;0.061875234021044986
207;0.0001;;0.01;True;0.3;invscaling;modified_huber;1000;l1;0.001;0.6266523877161394;0.07822813723582112;0.6651801471722933;0.07223620757709392
99;0.0001;;0.01;True;0.15;invscaling;modified_huber;1000;l1;0.001;0.6266523877161394;0.07822813723582112;0.6651801471722933;0.07223620757709392
213;0.0001;;0.01;True;0.3;invscaling;modified_huber;2000;l1;0.001;0.6266523877161394;0.07822813723582112;0.6651801471722933;0.07223620757709392
321;0.0001;;0.01;True;0.5;invscaling;modified_huber;2000;l1;0.001;0.6266523877161394;0.07822813723582112;0.6651801471722933;0.07223620757709392
315;0.0001;;0.01;True;0.5;invscaling;modified_huber;1000;l1;0.001;0.6266523877161394;0.07822813723582112;0.6651801471722933;0.07223620757709392
105;0.0001;;0.01;True;0.15;invscaling;modified_huber;2000;l1;0.001;0.6266523877161394;0.07822813723582112;0.6651801471722933;0.07223620757709392
6766;0.001;balanced;0.1;True;0.5;optimal;modified_huber;2000;elasticnet;0.0001;0.6263800288604611;0.05107789037826319;0.6788016984920855;0.03876491100616152
6118;0.001;balanced;0.01;True;0.5;optimal;modified_huber;2000;elasticnet;0.0001;0.6263800288604611;0.05107789037826319;0.6788016984920855;0.03876491100616152
6760;0.001;balanced;0.1;True;0.5;optimal;modified_huber;1000;elasticnet;0.0001;0.6263800288604611;0.05107789037826319;0.6788016984920855;0.03876491100616152
7408;0.001;balanced;1.0;True;0.5;optimal;modified_huber;1000;elasticnet;0.0001;0.6263800288604611;0.05107789037826319;0.6788016984920855;0.03876491100616152
6767;0.001;balanced;0.1;True;0.5;optimal;modified_huber;2000;elasticnet;0.001;0.6263800288604611;0.05107789037826319;0.6788016984920855;0.03876491100616152
6113;0.001;balanced;0.01;True;0.5;optimal;modified_huber;1000;elasticnet;0.001;0.6263800288604611;0.05107789037826319;0.6788016984920855;0.03876491100616152
7409;0.001;balanced;1.0;True;0.5;optimal;modified_huber;1000;elasticnet;0.001;0.6263800288604611;0.05107789037826319;0.6788016984920855;0.03876491100616152
6112;0.001;balanced;0.01;True;0.5;optimal;modified_huber;1000;elasticnet;0.0001;0.6263800288604611;0.05107789037826319;0.6788016984920855;0.03876491100616152
6761;0.001;balanced;0.1;True;0.5;optimal;modified_huber;1000;elasticnet;0.001;0.6263800288604611;0.05107789037826319;0.6788016984920855;0.03876491100616152
7414;0.001;balanced;1.0;True;0.5;optimal;modified_huber;2000;elasticnet;0.0001;0.6263800288604611;0.05107789037826319;0.6788016984920855;0.03876491100616152
7415;0.001;balanced;1.0;True;0.5;optimal;modified_huber;2000;elasticnet;0.001;0.6263800288604611;0.05107789037826319;0.6788016984920855;0.03876491100616152
6119;0.001;balanced;0.01;True;0.5;optimal;modified_huber;2000;elasticnet;0.001;0.6263800288604611;0.05107789037826319;0.6788016984920855;0.03876491100616152
1940;0.0001;;1.0;False;0.5;invscaling;modified_huber;2000;l1;0.0001;0.626143110611979;0.06872208947818724;0.6282579424757361;0.05204640685843013
1724;0.0001;;1.0;False;0.15;invscaling;modified_huber;2000;l1;0.0001;0.626143110611979;0.06872208947818724;0.6282579424757361;0.05204640685843013
1827;0.0001;;1.0;False;0.3;invscaling;modified_huber;1000;l1;0.001;0.626143110611979;0.06872208947818724;0.6282579424757361;0.05204640685843013
1725;0.0001;;1.0;False;0.15;invscaling;modified_huber;2000;l1;0.001;0.626143110611979;0.06872208947818724;0.6282579424757361;0.05204640685843013
1826;0.0001;;1.0;False;0.3;invscaling;modified_huber;1000;l1;0.0001;0.626143110611979;0.06872208947818724;0.6282579424757361;0.05204640685843013
1832;0.0001;;1.0;False;0.3;invscaling;modified_huber;2000;l1;0.0001;0.626143110611979;0.06872208947818724;0.6282579424757361;0.05204640685843013
1833;0.0001;;1.0;False;0.3;invscaling;modified_huber;2000;l1;0.001;0.626143110611979;0.06872208947818724;0.6282579424757361;0.05204640685843013
1935;0.0001;;1.0;False;0.5;invscaling;modified_huber;1000;l1;0.001;0.626143110611979;0.06872208947818724;0.6282579424757361;0.05204640685843013
1718;0.0001;;1.0;False;0.15;invscaling;modified_huber;1000;l1;0.0001;0.626143110611979;0.06872208947818724;0.6282579424757361;0.05204640685843013
1934;0.0001;;1.0;False;0.5;invscaling;modified_huber;1000;l1;0.0001;0.626143110611979;0.06872208947818724;0.6282579424757361;0.05204640685843013
1719;0.0001;;1.0;False;0.15;invscaling;modified_huber;1000;l1;0.001;0.626143110611979;0.06872208947818724;0.6282579424757361;0.05204640685843013
1941;0.0001;;1.0;False;0.5;invscaling;modified_huber;2000;l1;0.001;0.626143110611979;0.06872208947818724;0.6282579424757361;0.05204640685843013
4737;0.001;;0.1;True;0.3;invscaling;log;2000;l1;0.001;0.6261265326456671;0.07936283408010414;0.6857067713674109;0.0656458616630204
4623;0.001;;0.1;True;0.15;invscaling;log;1000;l1;0.001;0.6261265326456671;0.07936283408010414;0.6857067713674109;0.0656458616630204
4629;0.001;;0.1;True;0.15;invscaling;log;2000;l1;0.001;0.6261265326456671;0.07936283408010414;0.6857067713674109;0.0656458616630204
4845;0.001;;0.1;True;0.5;invscaling;log;2000;l1;0.001;0.6261265326456671;0.07936283408010414;0.6857067713674109;0.0656458616630204
4731;0.001;;0.1;True;0.3;invscaling;log;1000;l1;0.001;0.6261265326456671;0.07936283408010414;0.6857067713674109;0.0656458616630204
4839;0.001;;0.1;True;0.5;invscaling;log;1000;l1;0.001;0.6261265326456671;0.07936283408010414;0.6857067713674109;0.0656458616630204
10959;0.01;balanced;0.1;False;0.5;optimal;log;1000;l1;0.001;0.6260933079311826;0.05641911528519623;0.6272124425917178;0.03983400500429891
11607;0.01;balanced;1.0;False;0.5;optimal;log;1000;l1;0.001;0.6260933079311826;0.05641911528519623;0.6272124425917178;0.03983400500429891
10851;0.01;balanced;0.1;False;0.3;optimal;log;1000;l1;0.001;0.6260933079311826;0.05641911528519623;0.6272124425917178;0.03983400500429891
11499;0.01;balanced;1.0;False;0.3;optimal;log;1000;l1;0.001;0.6260933079311826;0.05641911528519623;0.6272124425917178;0.03983400500429891
10749;0.01;balanced;0.1;False;0.15;optimal;log;2000;l1;0.001;0.6260933079311826;0.05641911528519623;0.6272124425917178;0.03983400500429891
11397;0.01;balanced;1.0;False;0.15;optimal;log;2000;l1;0.001;0.6260933079311826;0.05641911528519623;0.6272124425917178;0.03983400500429891
10857;0.01;balanced;0.1;False;0.3;optimal;log;2000;l1;0.001;0.6260933079311826;0.05641911528519623;0.6272124425917178;0.03983400500429891
10209;0.01;balanced;0.01;False;0.3;optimal;log;2000;l1;0.001;0.6260933079311826;0.05641911528519623;0.6272124425917178;0.03983400500429891
10095;0.01;balanced;0.01;False;0.15;optimal;log;1000;l1;0.001;0.6260933079311826;0.05641911528519623;0.6272124425917178;0.03983400500429891
10311;0.01;balanced;0.01;False;0.5;optimal;log;1000;l1;0.001;0.6260933079311826;0.05641911528519623;0.6272124425917178;0.03983400500429891
10965;0.01;balanced;0.1;False;0.5;optimal;log;2000;l1;0.001;0.6260933079311826;0.05641911528519623;0.6272124425917178;0.03983400500429891
10743;0.01;balanced;0.1;False;0.15;optimal;log;1000;l1;0.001;0.6260933079311826;0.05641911528519623;0.6272124425917178;0.03983400500429891
11613;0.01;balanced;1.0;False;0.5;optimal;log;2000;l1;0.001;0.6260933079311826;0.05641911528519623;0.6272124425917178;0.03983400500429891
10317;0.01;balanced;0.01;False;0.5;optimal;log;2000;l1;0.001;0.6260933079311826;0.05641911528519623;0.6272124425917178;0.03983400500429891
10203;0.01;balanced;0.01;False;0.3;optimal;log;1000;l1;0.001;0.6260933079311826;0.05641911528519623;0.6272124425917178;0.03983400500429891
10101;0.01;balanced;0.01;False;0.15;optimal;log;2000;l1;0.001;0.6260933079311826;0.05641911528519623;0.6272124425917178;0.03983400500429891
11391;0.01;balanced;1.0;False;0.15;optimal;log;1000;l1;0.001;0.6260933079311826;0.05641911528519623;0.6272124425917178;0.03983400500429891
11505;0.01;balanced;1.0;False;0.3;optimal;log;2000;l1;0.001;0.6260933079311826;0.05641911528519623;0.6272124425917178;0.03983400500429891
9453;0.01;;1.0;False;0.15;optimal;log;2000;l1;0.001;0.6260108104145268;0.0736287294825017;0.625237481459991;0.057430057951446324
8157;0.01;;0.01;False;0.15;optimal;log;2000;l1;0.001;0.6260108104145268;0.0736287294825017;0.625237481459991;0.057430057951446324
8367;0.01;;0.01;False;0.5;optimal;log;1000;l1;0.001;0.6260108104145268;0.0736287294825017;0.625237481459991;0.057430057951446324
8372;0.01;;0.01;False;0.5;optimal;log;2000;l1;0.0001;0.6260108104145268;0.0736287294825017;0.625237481459991;0.057430057951446324
8373;0.01;;0.01;False;0.5;optimal;log;2000;l1;0.001;0.6260108104145268;0.0736287294825017;0.625237481459991;0.057430057951446324
9447;0.01;;1.0;False;0.15;optimal;log;1000;l1;0.001;0.6260108104145268;0.0736287294825017;0.625237481459991;0.057430057951446324
9662;0.01;;1.0;False;0.5;optimal;log;1000;l1;0.0001;0.6260108104145268;0.0736287294825017;0.625237481459991;0.057430057951446324
8798;0.01;;0.1;False;0.15;optimal;log;1000;l1;0.0001;0.6260108104145268;0.0736287294825017;0.625237481459991;0.057430057951446324
9446;0.01;;1.0;False;0.15;optimal;log;1000;l1;0.0001;0.6260108104145268;0.0736287294825017;0.625237481459991;0.057430057951446324
