;param_bootstrap;param_class_weight;param_criterion;param_max_depth;param_max_features;param_min_samples_leaf;param_min_samples_split;param_n_estimators;mean_test_score;std_test_score;mean_train_score;std_train_score
1028;False;;gini;;log2;1;2;300;0.7552295376500646;0.058157600835701075;0.999699827148841;0.00010056884886122964
307;True;;entropy;;log2;2;2;200;0.7551588483529061;0.0649192825742193;0.9092339992580694;0.005452704516904632
283;True;;entropy;;sqrt;2;5;200;0.7551477550859713;0.05613969614680496;0.9128075359888422;0.004783109732585691
256;True;;entropy;;auto;2;5;200;0.7551477550859713;0.05613969614680496;0.9128075359888422;0.004783109732585691
1027;False;;gini;;log2;1;2;200;0.7550700194905337;0.056640327252650745;0.999699827148841;0.00010056884886122964
1052;False;;gini;;log2;4;10;300;0.7550284344519244;0.06303568638741326;0.8848382005451271;0.00597066311190074
1044;False;;gini;;log2;4;2;100;0.7549918347165715;0.06196864709521103;0.8879680614927669;0.008016680964197368
1047;False;;gini;;log2;4;5;100;0.7549918347165715;0.06196864709521103;0.8879680614927669;0.008016680964197368
1274;False;;entropy;;log2;1;5;300;0.7549817330674965;0.06409127410753686;0.9967801084754685;0.0010293765240594333
1018;False;;gini;;sqrt;4;2;200;0.7545170650465879;0.05853678268058145;0.896967066532038;0.007340860803755027
1021;False;;gini;;sqrt;4;5;200;0.7545170650465879;0.05853678268058145;0.896967066532038;0.007340860803755027
994;False;;gini;;auto;4;5;200;0.7545170650465879;0.05853678268058145;0.896967066532038;0.007340860803755027
991;False;;gini;;auto;4;2;200;0.7545170650465879;0.05853678268058145;0.896967066532038;0.007340860803755027
1046;False;;gini;;log2;4;2;300;0.7544740372079486;0.05880243057227779;0.8878070688107436;0.006142788041525831
1049;False;;gini;;log2;4;5;300;0.7544740372079486;0.05880243057227779;0.8878070688107436;0.006142788041525831
1025;False;;gini;;sqrt;4;10;300;0.7544433326376196;0.05921268808283405;0.8924468982230771;0.005180583443629557
998;False;;gini;;auto;4;10;300;0.7544433326376196;0.05921268808283405;0.8924468982230771;0.005180583443629557
25;True;;gini;;auto;4;10;200;0.7542437704626134;0.06399574206066239;0.8562629794757974;0.008161434564917188
52;True;;gini;;sqrt;4;10;200;0.7542437704626134;0.06399574206066239;0.8562629794757974;0.008161434564917188
33;True;;gini;;sqrt;1;10;100;0.7541615637129695;0.06101880298170021;0.9083510553561966;0.006180584993086871
6;True;;gini;;auto;1;10;100;0.7541615637129695;0.06101880298170021;0.9083510553561966;0.006180584993086871
316;True;;entropy;;log2;4;2;200;0.7541272472266778;0.06516030068289787;0.854428348110871;0.008704490153946977
319;True;;entropy;;log2;4;5;200;0.7541272472266778;0.06516030068289787;0.854428348110871;0.008704490153946977
323;True;;entropy;;log2;4;10;300;0.7539945177281215;0.055720899412566874;0.8508905753142149;0.008408168197278338
17;True;;gini;;auto;2;10;300;0.7538289807589618;0.06558061519211292;0.8833071282920372;0.007392585321559096
44;True;;gini;;sqrt;2;10;300;0.7538289807589618;0.06558061519211292;0.8833071282920372;0.007392585321559096
1292;False;;entropy;;log2;4;5;300;0.753587370702972;0.05708101820656667;0.8897362202968505;0.006629023872047109
1289;False;;entropy;;log2;4;2;300;0.753587370702972;0.05708101820656667;0.8897362202968505;0.006629023872047109
308;True;;entropy;;log2;2;2;300;0.7534761318696533;0.06313124797921965;0.9098767106221723;0.004916372891308708
1240;False;;entropy;;auto;4;10;200;0.7534727773843374;0.05711262043121234;0.8942580017821606;0.007190918933615883
1267;False;;entropy;;sqrt;4;10;200;0.7534727773843374;0.05711262043121234;0.8942580017821606;0.007190918933615883
1514;False;balanced;gini;;log2;1;2;300;0.7531405471643924;0.0576046174195374;0.999699827148841;0.00010056884886122964
1513;False;balanced;gini;;log2;1;2;200;0.7530851878076541;0.06086835671529335;0.999699827148841;0.00010056884886122964
1295;False;;entropy;;log2;4;10;300;0.7530602238664358;0.0615467091839025;0.8851997154159685;0.006857466972009805
1512;False;balanced;gini;;log2;1;2;100;0.7530085464593539;0.05711684069004469;0.999699827148841;0.00010056884886122964
269;True;;entropy;;auto;4;10;300;0.7529962819973194;0.06502792155546724;0.8588718545781701;0.008692897974581046
296;True;;entropy;;sqrt;4;10;300;0.7529962819973194;0.06502792155546724;0.8588718545781701;0.008692897974581046
1218;False;;entropy;;auto;1;5;100;0.752951897385205;0.06245797323139395;0.9971231056949957;0.0008843043651582366
1245;False;;entropy;;sqrt;1;5;100;0.752951897385205;0.06245797323139395;0.9971231056949957;0.0008843043651582366
197;True;;gini;10;sqrt;1;10;300;0.7529113083881164;0.06686460862340744;0.848154872606351;0.009304427712263988
170;True;;gini;10;auto;1;10;300;0.7529113083881164;0.06686460862340744;0.848154872606351;0.009304427712263988
202;True;;gini;10;sqrt;2;5;200;0.7528713595404584;0.06200604627708188;0.8515604768584458;0.010218351909023145
175;True;;gini;10;auto;2;5;200;0.7528713595404584;0.06200604627708188;0.8515604768584458;0.010218351909023145
306;True;;entropy;;log2;2;2;100;0.7528225989183781;0.06570944044691956;0.9077225806757699;0.006241076464541935
467;True;;entropy;10;log2;1;10;300;0.7527172197561945;0.06735485001147051;0.8394163825735564;0.008954975892051993
1293;False;;entropy;;log2;4;10;100;0.7526942030691848;0.060294438560622915;0.8846808065519436;0.008942244459112595
169;True;;gini;10;auto;1;10;200;0.7524577248575982;0.06609260201826783;0.8477510149057519;0.009423316264524702
196;True;;gini;10;sqrt;1;10;200;0.7524577248575982;0.06609260201826783;0.8477510149057519;0.009423316264524702
268;True;;entropy;;auto;4;10;200;0.7523954863989103;0.06619653289452619;0.858372079091842;0.00836770041121321
295;True;;entropy;;sqrt;4;10;200;0.7523954863989103;0.06619653289452619;0.858372079091842;0.00836770041121321
267;True;;entropy;;auto;4;10;100;0.7523711005799143;0.06619856883568548;0.8588487090277754;0.008707218307225314
294;True;;entropy;;sqrt;4;10;100;0.7523711005799143;0.06619856883568548;0.8588487090277754;0.008707218307225314
438;True;;entropy;10;sqrt;1;10;100;0.7523702386493758;0.061080572054540525;0.8436662992538848;0.00928750579621876
411;True;;entropy;10;auto;1;10;100;0.7523702386493758;0.061080572054540525;0.8436662992538848;0.00928750579621876
1195;False;;gini;10;log2;1;10;200;0.7522991572490563;0.0653611988858603;0.8592412833342035;0.008741277599201496
1294;False;;entropy;;log2;4;10;200;0.7521421876501464;0.061192455857620454;0.8847821368530935;0.007337949204728479
1146;False;;gini;10;auto;2;5;100;0.7521367920752671;0.0634245706862478;0.8700618843968838;0.009390221145838805
1173;False;;gini;10;sqrt;2;5;100;0.7521367920752671;0.0634245706862478;0.8700618843968838;0.009390221145838805
162;True;;gini;10;auto;1;2;100;0.7520496512281282;0.06687014299968735;0.8702366604408642;0.008431647902915342
189;True;;gini;10;sqrt;1;2;100;0.7520496512281282;0.06687014299968735;0.8702366604408642;0.008431647902915342
206;True;;gini;10;sqrt;2;10;300;0.7518653407899558;0.06934751869281733;0.8413089450346882;0.008600321543885578
179;True;;gini;10;auto;2;10;300;0.7518653407899558;0.06934751869281733;0.8413089450346882;0.008600321543885578
178;True;;gini;10;auto;2;10;200;0.751839421984771;0.06880334146044696;0.8418094721121216;0.009492647948081231
205;True;;gini;10;sqrt;2;10;200;0.751839421984771;0.06880334146044696;0.8418094721121216;0.009492647948081231
53;True;;gini;;sqrt;4;10;300;0.7517829697263932;0.06530381654963992;0.8574154814559904;0.008188411897619968
26;True;;gini;;auto;4;10;300;0.7517829697263932;0.06530381654963992;0.8574154814559904;0.008188411897619968
321;True;;entropy;;log2;4;10;100;0.7517813804149166;0.060489366559736635;0.8527397169085305;0.008829361037457024
322;True;;entropy;;log2;4;10;200;0.7511892712344954;0.05885736561098858;0.8510664501811194;0.009029936958355926
76;True;;gini;;log2;4;5;200;0.7511789176384516;0.06115109733719938;0.85333145496602;0.00890431952808483
73;True;;gini;;log2;4;2;200;0.7511789176384516;0.06115109733719938;0.85333145496602;0.00890431952808483
1149;False;;gini;10;auto;2;10;100;0.7511417302418113;0.0665016940515186;0.8580034251772425;0.011000677851117044
1176;False;;gini;10;sqrt;2;10;100;0.7511417302418113;0.0665016940515186;0.8580034251772425;0.011000677851117044
1139;False;;gini;10;auto;1;5;300;0.7511401009578196;0.06542368233283474;0.8778709235143598;0.008384446026834837
1166;False;;gini;10;sqrt;1;5;300;0.7511401009578196;0.06542368233283474;0.8778709235143598;0.008384446026834837
293;True;;entropy;;sqrt;4;5;300;0.7508222724600536;0.05988877911458997;0.8620639770054259;0.008716157348872898
263;True;;entropy;;auto;4;2;300;0.7508222724600536;0.05988877911458997;0.8620639770054259;0.008716157348872898
290;True;;entropy;;sqrt;4;2;300;0.7508222724600536;0.05988877911458997;0.8620639770054259;0.008716157348872898
266;True;;entropy;;auto;4;5;300;0.7508222724600536;0.05988877911458997;0.8620639770054259;0.008716157348872898
466;True;;entropy;10;log2;1;10;200;0.7507873089766122;0.06647404145495753;0.8386199359530588;0.009724438979751228
204;True;;gini;10;sqrt;2;10;100;0.7506088576255546;0.06243952193321147;0.841872729841576;0.008870034845120334
177;True;;gini;10;auto;2;10;100;0.7506088576255546;0.06243952193321147;0.841872729841576;0.008870034845120334
221;True;;gini;10;log2;1;5;300;0.7506077619286561;0.06852553072434353;0.8529906921923655;0.010037954240138484
228;True;;gini;10;log2;2;5;100;0.7504333938462378;0.06408915877816707;0.842367672873257;0.008577138352874304
219;True;;gini;10;log2;1;5;100;0.7503966382197891;0.06987807116699128;0.852563062030165;0.009989997770224907
434;True;;entropy;10;sqrt;1;2;300;0.7503731492947499;0.0630049551499908;0.865450126311656;0.008791724869253753
407;True;;entropy;10;auto;1;2;300;0.7503731492947499;0.0630049551499908;0.865450126311656;0.008791724869253753
232;True;;gini;10;log2;2;10;200;0.7502942554131353;0.06742305011820224;0.8350561706722163;0.006739032583424952
209;True;;gini;10;sqrt;4;2;300;0.7502687050847922;0.06376913769890173;0.8334860029620106;0.008655270592145258
185;True;;gini;10;auto;4;5;300;0.7502687050847922;0.06376913769890173;0.8334860029620106;0.008655270592145258
212;True;;gini;10;sqrt;4;5;300;0.7502687050847922;0.06376913769890173;0.8334860029620106;0.008655270592145258
182;True;;gini;10;auto;4;2;300;0.7502687050847922;0.06376913769890173;0.8334860029620106;0.008655270592145258
1141;False;;gini;10;auto;1;10;200;0.7502215109296703;0.06692909041136176;0.8664309949429347;0.008706530730490148
1168;False;;gini;10;sqrt;1;10;200;0.7502215109296703;0.06692909041136176;0.8664309949429347;0.008706530730490148
75;True;;gini;;log2;4;5;100;0.7500976898542386;0.05807228458133798;0.8540101641133757;0.009014180273868333
72;True;;gini;;log2;4;2;100;0.7500976898542386;0.05807228458133798;0.8540101641133757;0.009014180273868333
173;True;;gini;10;auto;2;2;300;0.7500529194528718;0.06491101570918753;0.8530187900995836;0.010066510549154235
200;True;;gini;10;sqrt;2;2;300;0.7500529194528718;0.06491101570918753;0.8530187900995836;0.010066510549154235
168;True;;gini;10;auto;1;10;100;0.7500520793040035;0.06367737722560415;0.8475329551978987;0.00955061068581264
195;True;;gini;10;sqrt;1;10;100;0.7500520793040035;0.06367737722560415;0.8475329551978987;0.00955061068581264
165;True;;gini;10;auto;1;5;100;0.7500236233379057;0.0644259452454363;0.8588330735951988;0.008634633545557737
192;True;;gini;10;sqrt;1;5;100;0.7500236233379057;0.0644259452454363;0.8588330735951988;0.008634633545557737
220;True;;gini;10;log2;1;5;200;0.7499821674319016;0.06748643335833307;0.8536850267256739;0.008833566934210172
1196;False;;gini;10;log2;1;10;300;0.7499702556509357;0.06850996353807788;0.859914892976394;0.008195050107639313
1383;False;;entropy;10;auto;1;10;100;0.7499685235047997;0.06538252979149128;0.8606402642436759;0.009599960826825276
1410;False;;entropy;10;sqrt;1;10;100;0.7499685235047997;0.06538252979149128;0.8606402642436759;0.009599960826825276
172;True;;gini;10;auto;2;2;200;0.7498560498820982;0.06359537795694845;0.8534221235347236;0.010232649533797296
199;True;;gini;10;sqrt;2;2;200;0.7498560498820982;0.06359537795694845;0.8534221235347236;0.010232649533797296
218;True;;gini;10;log2;1;2;300;0.7498467205812285;0.06582949112239407;0.8655687864635354;0.00933039858834889
1433;False;;entropy;10;log2;1;2;300;0.7498014746876241;0.06686424863123276;0.8717845433746716;0.011194983781159728
475;True;;entropy;10;log2;2;10;200;0.7497252694844;0.061537387743080964;0.8330510913136704;0.009671525550901108
437;True;;entropy;10;sqrt;1;5;300;0.7497048547915252;0.06679952733406742;0.8560261946651414;0.009167023179125766
410;True;;entropy;10;auto;1;5;300;0.7497048547915252;0.06679952733406742;0.8560261946651414;0.009167023179125766
1147;False;;gini;10;auto;2;5;200;0.749703048525553;0.06787753297347278;0.8708931346672129;0.009536051156025018
1174;False;;gini;10;sqrt;2;5;200;0.749703048525553;0.06787753297347278;0.8708931346672129;0.009536051156025018
291;True;;entropy;;sqrt;4;5;100;0.7496935529872072;0.05925825158194198;0.862707107570208;0.008691868027823658
288;True;;entropy;;sqrt;4;2;100;0.7496935529872072;0.05925825158194198;0.862707107570208;0.008691868027823658
264;True;;entropy;;auto;4;5;100;0.7496935529872072;0.05925825158194198;0.862707107570208;0.008691868027823658
261;True;;entropy;;auto;4;2;100;0.7496935529872072;0.05925825158194198;0.862707107570208;0.008691868027823658
443;True;;entropy;10;sqrt;2;2;300;0.7496106242357472;0.06554091627976859;0.848966934857169;0.008415277952158426
416;True;;entropy;10;auto;2;2;300;0.7496106242357472;0.06554091627976859;0.848966934857169;0.008415277952158426
1378;False;;entropy;10;auto;1;2;200;0.7494036974941233;0.06663400691209452;0.8789547906460529;0.009045844167351014
1405;False;;entropy;10;sqrt;1;2;200;0.7494036974941233;0.06663400691209452;0.8789547906460529;0.009045844167351014
1143;False;;gini;10;auto;2;2;100;0.7493082406139454;0.06468514050800347;0.8696060862594539;0.008752028269259611
1170;False;;gini;10;sqrt;2;2;100;0.7493082406139454;0.06468514050800347;0.8696060862594539;0.008752028269259611
1138;False;;gini;10;auto;1;5;200;0.7492913611061299;0.06614443739589068;0.8775549037150778;0.007763214987886961
1165;False;;gini;10;sqrt;1;5;200;0.7492913611061299;0.06614443739589068;0.8775549037150778;0.007763214987886961
227;True;;gini;10;log2;2;2;300;0.7491846329890077;0.06600476780910283;0.8467207334152036;0.009170044407986922
184;True;;gini;10;auto;4;5;200;0.7491137853556002;0.062602316959883;0.8332523731763993;0.008225580534235473
208;True;;gini;10;sqrt;4;2;200;0.7491137853556002;0.062602316959883;0.8332523731763993;0.008225580534235473
211;True;;gini;10;sqrt;4;5;200;0.7491137853556002;0.062602316959883;0.8332523731763993;0.008225580534235473
181;True;;gini;10;auto;4;2;200;0.7491137853556002;0.062602316959883;0.8332523731763993;0.008225580534235473
193;True;;gini;10;sqrt;1;5;200;0.749098082023752;0.06414676727933435;0.8607259176526757;0.009031719075810555
166;True;;gini;10;auto;1;5;200;0.749098082023752;0.06414676727933435;0.8607259176526757;0.009031719075810555
445;True;;entropy;10;sqrt;2;5;200;0.7490895893746534;0.06587688342485774;0.8473382217764882;0.010074450675922542
418;True;;entropy;10;auto;2;5;200;0.7490895893746534;0.06587688342485774;0.8473382217764882;0.010074450675922542
1379;False;;entropy;10;auto;1;2;300;0.7490600444146527;0.06506177652684803;0.8795798121205856;0.008819941100734559
1406;False;;entropy;10;sqrt;1;2;300;0.7490600444146527;0.06506177652684803;0.8795798121205856;0.008819941100734559
442;True;;entropy;10;sqrt;2;2;200;0.7490240812124737;0.06594214254891535;0.8488680197349812;0.01006938561085492
415;True;;entropy;10;auto;2;2;200;0.7490240812124737;0.06594214254891535;0.8488680197349812;0.01006938561085492
176;True;;gini;10;auto;2;5;300;0.7490236573771538;0.06430556378343852;0.85198142015151;0.009345718140937275
203;True;;gini;10;sqrt;2;5;300;0.7490236573771538;0.06430556378343852;0.85198142015151;0.009345718140937275
432;True;;entropy;10;sqrt;1;2;100;0.7489764630126421;0.06362186978256966;0.8627703697171712;0.009797404279657865
405;True;;entropy;10;auto;1;2;100;0.7489764630126421;0.06362186978256966;0.8627703697171712;0.009797404279657865
1164;False;;gini;10;sqrt;1;5;100;0.7488679058668878;0.06509423168500772;0.8776258522078363;0.008107495007560854
1137;False;;gini;10;auto;1;5;100;0.7488679058668878;0.06509423168500772;0.8776258522078363;0.008107495007560854
216;True;;gini;10;log2;1;2;100;0.7488307207586338;0.061942880120258656;0.8650696740774253;0.00867864228159277
419;True;;entropy;10;auto;2;5;300;0.7488268906280574;0.06494366937097248;0.8470112519534162;0.009711677167771684
446;True;;entropy;10;sqrt;2;5;300;0.7488268906280574;0.06494366937097248;0.8470112519534162;0.009711677167771684
217;True;;gini;10;log2;1;2;200;0.7487511240999165;0.0661179074181999;0.8653362588709397;0.008546138539919843
433;True;;entropy;10;sqrt;1;2;200;0.7487272307079419;0.06318770235026595;0.8644961341650064;0.009238896848819924
406;True;;entropy;10;auto;1;2;200;0.7487272307079419;0.06318770235026595;0.8644961341650064;0.009238896848819924
167;True;;gini;10;auto;1;5;300;0.7487047638832359;0.06657511457258289;0.8625328322223828;0.009478479400703876
194;True;;gini;10;sqrt;1;5;300;0.7487047638832359;0.06657511457258289;0.8625328322223828;0.009478479400703876
474;True;;entropy;10;log2;2;10;100;0.7486935955367455;0.06304203336140583;0.8317425310696123;0.009870381056120746
476;True;;entropy;10;log2;2;10;300;0.7486502858984394;0.06579177032086722;0.8333804662355874;0.008864463167769709
292;True;;entropy;;sqrt;4;5;200;0.7486363792898272;0.06051980032331905;0.8623990741626439;0.008228644478012527
289;True;;entropy;;sqrt;4;2;200;0.7486363792898272;0.06051980032331905;0.8623990741626439;0.008228644478012527
265;True;;entropy;;auto;4;5;200;0.7486363792898272;0.06051980032331905;0.8623990741626439;0.008228644478012527
262;True;;entropy;;auto;4;2;200;0.7486363792898272;0.06051980032331905;0.8623990741626439;0.008228644478012527
1432;False;;entropy;10;log2;1;2;200;0.7486273836785238;0.0666641411863336;0.8710306625724143;0.01109135076954465
77;True;;gini;;log2;4;5;300;0.7485584444286097;0.06398867453020489;0.8532109368230092;0.008215580247847
74;True;;gini;;log2;4;2;300;0.7485584444286097;0.06398867453020489;0.8532109368230092;0.008215580247847
1439;False;;entropy;10;log2;1;10;300;0.7485516204935383;0.06582385063561413;0.8542568233991166;0.012043511673447586
1204;False;;gini;10;log2;2;10;200;0.7484647239301891;0.0639820830808018;0.8519602108712456;0.010511118122215182
198;True;;gini;10;sqrt;2;2;100;0.7484609971701424;0.06206031743917834;0.8516762145602156;0.011048928525654497
171;True;;gini;10;auto;2;2;100;0.7484609971701424;0.06206031743917834;0.8516762145602156;0.011048928525654497
1177;False;;gini;10;sqrt;2;10;200;0.7484520013022531;0.0658929558011282;0.8589801520066885;0.010902879703754958
1150;False;;gini;10;auto;2;10;200;0.7484520013022531;0.0658929558011282;0.8589801520066885;0.010902879703754958
422;True;;entropy;10;auto;2;10;300;0.7484265320965238;0.06498617238797527;0.8391491302755932;0.00800589446694031
449;True;;entropy;10;sqrt;2;10;300;0.7484265320965238;0.06498617238797527;0.8391491302755932;0.00800589446694031
440;True;;entropy;10;sqrt;1;10;300;0.7483596524192098;0.06363519375303964;0.8443910716278429;0.00933945226560799
413;True;;entropy;10;auto;1;10;300;0.7483596524192098;0.06363519375303964;0.8443910716278429;0.00933945226560799
229;True;;gini;10;log2;2;5;200;0.748354322236364;0.06595843679658879;0.843667741147728;0.009661778461618569
1144;False;;gini;10;auto;2;2;200;0.74833347539992;0.06638374369209502;0.8712644908540834;0.008700929107319967
1171;False;;gini;10;sqrt;2;2;200;0.74833347539992;0.06638374369209502;0.8712644908540834;0.008700929107319967
420;True;;entropy;10;auto;2;10;100;0.7483199524533534;0.06311163489400244;0.8401871481530044;0.00858509656269123
447;True;;entropy;10;sqrt;2;10;100;0.7483199524533534;0.06311163489400244;0.8401871481530044;0.00858509656269123
78;True;;gini;;log2;4;10;100;0.7483004804971257;0.05817610063092367;0.8509188470080975;0.008117049906277641
1140;False;;gini;10;auto;1;10;100;0.7482769088799099;0.06675372845493074;0.8658068876604803;0.009495774292009448
1167;False;;gini;10;sqrt;1;10;100;0.7482769088799099;0.06675372845493074;0.8658068876604803;0.009495774292009448
79;True;;gini;;log2;4;10;200;0.7482452973119329;0.06202754038712814;0.8506809282294977;0.007937615114027116
1191;False;;gini;10;log2;1;5;100;0.7481885928844854;0.06725832609221129;0.871367617577491;0.010632647307920672
1384;False;;entropy;10;auto;1;10;200;0.748183736541713;0.06648077458960104;0.8619982948399519;0.010470158296892417
1411;False;;entropy;10;sqrt;1;10;200;0.748183736541713;0.06648077458960104;0.8619982948399519;0.010470158296892417
436;True;;entropy;10;sqrt;1;5;200;0.7481775659143425;0.06645880155656882;0.8554668200143226;0.008752393501608056
409;True;;entropy;10;auto;1;5;200;0.7481775659143425;0.06645880155656882;0.8554668200143226;0.008752393501608056
1438;False;;entropy;10;log2;1;10;200;0.74814947172113;0.06501645708056983;0.8557033693019486;0.012760425226237744
233;True;;gini;10;log2;2;10;300;0.7481255259816144;0.06437099755803898;0.8350665198632463;0.007966293081100632
460;True;;entropy;10;log2;1;2;200;0.7479709430189854;0.06586199953858188;0.85840909899793;0.009479679382159186
463;True;;entropy;10;log2;1;5;200;0.7478431529155061;0.06600933409003083;0.8485444070989233;0.009449566141614381
226;True;;gini;10;log2;2;2;200;0.7477449736262279;0.06323669442136128;0.8447402793603734;0.008942018922366738
1388;False;;entropy;10;auto;2;2;300;0.7477399374227103;0.06468261338764869;0.8655907928932441;0.010218781137363226
1415;False;;entropy;10;sqrt;2;2;300;0.7477399374227103;0.06468261338764869;0.8655907928932441;0.010218781137363226
1407;False;;entropy;10;sqrt;1;5;100;0.74772423322472;0.0642148055931663;0.8710159740243503;0.00940129832739607
1380;False;;entropy;10;auto;1;5;100;0.74772423322472;0.0642148055931663;0.8710159740243503;0.00940129832739607
231;True;;gini;10;log2;2;10;100;0.7477150026556445;0.06533518987081975;0.8341730326731941;0.007988510143118022
461;True;;entropy;10;log2;1;2;300;0.7476934683494053;0.06472319410759711;0.8584419259806632;0.008890033487084273
1377;False;;entropy;10;auto;1;2;100;0.7476929280198987;0.06598032266448423;0.8773586725156525;0.00975538407325652
1404;False;;entropy;10;sqrt;1;2;100;0.7476929280198987;0.06598032266448423;0.8773586725156525;0.00975538407325652
1205;False;;gini;10;log2;2;10;300;0.747659667536202;0.06688522660756818;0.8519410920116863;0.009491132391058716
412;True;;entropy;10;auto;1;10;200;0.7476043399829578;0.06597664129322015;0.8442974703211732;0.009677196187483379
439;True;;entropy;10;sqrt;1;10;200;0.7476043399829578;0.06597664129322015;0.8442974703211732;0.009677196187483379
201;True;;gini;10;sqrt;2;5;100;0.7475882752159461;0.06098770085326216;0.8510888909684446;0.009920117067844325
174;True;;gini;10;auto;2;5;100;0.7475882752159461;0.06098770085326216;0.8510888909684446;0.009920117067844325
230;True;;gini;10;log2;2;5;300;0.7475234420753571;0.06659720971091326;0.8438558642996048;0.009408148480778146
1436;False;;entropy;10;log2;1;5;300;0.7474960509766093;0.06702072921932221;0.8650819202063035;0.010733174789727342
1381;False;;entropy;10;auto;1;5;200;0.7474656935561381;0.06489934276439131;0.8715426569998211;0.009651762844446054
1408;False;;entropy;10;sqrt;1;5;200;0.7474656935561381;0.06489934276439131;0.8715426569998211;0.009651762844446054
1148;False;;gini;10;auto;2;5;300;0.7474505711665976;0.0670226728766276;0.8711761568220785;0.010423089938494577
1175;False;;gini;10;sqrt;2;5;300;0.7474505711665976;0.0670226728766276;0.8711761568220785;0.010423089938494577
190;True;;gini;10;sqrt;1;2;200;0.747433791020322;0.06900418956738177;0.8717504944961825;0.008278384124650769
163;True;;gini;10;auto;1;2;200;0.747433791020322;0.06900418956738177;0.8717504944961825;0.008278384124650769
1440;False;;entropy;10;log2;2;2;100;0.7473985062325612;0.0667313746685691;0.8553427936331233;0.010847181772212193
1201;False;;gini;10;log2;2;5;200;0.747369374915014;0.06887198655712169;0.8625096718046563;0.009097173920474934
468;True;;entropy;10;log2;2;2;100;0.7473410352263307;0.05978035718722834;0.8383582394462763;0.009740687709466884
1442;False;;entropy;10;log2;2;2;300;0.7472572084818198;0.06511552747322456;0.8580415403053397;0.009592746617621674
1392;False;;entropy;10;auto;2;10;100;0.7472346934571299;0.0612530103364967;0.8544198932005811;0.009929319481574835
1419;False;;entropy;10;sqrt;2;10;100;0.7472346934571299;0.0612530103364967;0.8544198932005811;0.009929319481574835
222;True;;gini;10;log2;1;10;100;0.7472067156291275;0.06783164878131924;0.8403362394226359;0.007206584482696257
1385;False;;entropy;10;auto;1;10;300;0.7471815509081884;0.06670307504577892;0.8620947555481606;0.010074803012577419
1412;False;;entropy;10;sqrt;1;10;300;0.7471815509081884;0.06670307504577892;0.8620947555481606;0.010074803012577419
1382;False;;entropy;10;auto;1;5;300;0.7471730232634679;0.0652991086597248;0.8718077243723718;0.010276763264273615
1409;False;;entropy;10;sqrt;1;5;300;0.7471730232634679;0.0652991086597248;0.8718077243723718;0.010276763264273615
464;True;;entropy;10;log2;1;5;300;0.7471726183990395;0.06345566094214297;0.8484156686324006;0.008970207517724833
240;True;;gini;10;log2;4;10;100;0.7471419685724892;0.062308058737879625;0.8245099089762465;0.010125808906693153
1151;False;;gini;10;auto;2;10;300;0.7471306237963906;0.06637343547498409;0.8595657744183434;0.010332456423386663
1178;False;;gini;10;sqrt;2;10;300;0.7471306237963906;0.06637343547498409;0.8595657744183434;0.010332456423386663
414;True;;entropy;10;auto;2;2;100;0.7470958155397014;0.06484417887434062;0.8493679087422435;0.009880068344375813
441;True;;entropy;10;sqrt;2;2;100;0.7470958155397014;0.06484417887434062;0.8493679087422435;0.009880068344375813
1390;False;;entropy;10;auto;2;5;200;0.7470384683506641;0.06277230440917424;0.8636788966494263;0.011134566958089183
1417;False;;entropy;10;sqrt;2;5;200;0.7470384683506641;0.06277230440917424;0.8636788966494263;0.011134566958089183
448;True;;entropy;10;sqrt;2;10;200;0.7470361991802075;0.06712814642103725;0.8394203379386219;0.008823865787699345
421;True;;entropy;10;auto;2;10;200;0.7470361991802075;0.06712814642103725;0.8394203379386219;0.008823865787699345
1172;False;;gini;10;sqrt;2;2;300;0.7470199056693897;0.06540905700066921;0.8712670560859609;0.009707639275905207
1145;False;;gini;10;auto;2;2;300;0.7470199056693897;0.06540905700066921;0.8712670560859609;0.009707639275905207
1431;False;;entropy;10;log2;1;2;100;0.7469955805122288;0.0658506666462295;0.8718015484977796;0.008678008592881698
188;True;;gini;10;auto;4;10;300;0.7469501694761126;0.06447708611965207;0.8331147266820323;0.008848977124970672
215;True;;gini;10;sqrt;4;10;300;0.7469501694761126;0.06447708611965207;0.8331147266820323;0.008848977124970672
1193;False;;gini;10;log2;1;5;300;0.7469423695418946;0.06801573331193665;0.871529544529665;0.010182699202214521
187;True;;gini;10;auto;4;10;200;0.7468935913676242;0.06518066896192888;0.8324517590945124;0.009246590031199722
214;True;;gini;10;sqrt;4;10;200;0.7468935913676242;0.06518066896192888;0.8324517590945124;0.009246590031199722
1441;False;;entropy;10;log2;2;2;200;0.7468730449455044;0.06430670868220378;0.8578045471491655;0.010140078742325044
1421;False;;entropy;10;sqrt;2;10;300;0.7468555476853134;0.06367717697309944;0.856616871371906;0.011001367940724285
1394;False;;entropy;10;auto;2;10;300;0.7468555476853134;0.06367717697309944;0.856616871371906;0.011001367940724285
1445;False;;entropy;10;log2;2;5;300;0.7468278765129528;0.06695873518224789;0.8562023972206421;0.010956730456008576
1163;False;;gini;10;sqrt;1;2;300;0.7468166797318406;0.06628602092484318;0.8871220478824217;0.007990208768026884
1136;False;;gini;10;auto;1;2;300;0.7468166797318406;0.06628602092484318;0.8871220478824217;0.007990208768026884
1142;False;;gini;10;auto;1;10;300;0.7468013753288562;0.06670147078552836;0.8661315522678704;0.009159802305690344
