;param_alpha;param_class_weight;param_eta0;param_fit_intercept;param_l1_ratio;param_learning_rate;param_loss;param_max_iter;param_penalty;param_tol;mean_test_score;std_test_score;mean_train_score;std_train_score
6669;0.001;balanced;0.1;True;0.3;invscaling;hinge;2000;l1;0.001;0.6566184050296142;0.06444634235002766;0.714567964522248;0.037524572086415825
6560;0.001;balanced;0.1;True;0.15;invscaling;hinge;2000;l1;0.0001;0.6566184050296142;0.06444634235002766;0.714567964522248;0.037524572086415825
6770;0.001;balanced;0.1;True;0.5;invscaling;hinge;1000;l1;0.0001;0.6566184050296142;0.06444634235002766;0.714567964522248;0.037524572086415825
2018;0.0001;balanced;0.01;True;0.15;invscaling;hinge;1000;l1;0.0001;0.6565799407917016;0.04350915716688072;0.6944548200257279;0.02775201951300482
2024;0.0001;balanced;0.01;True;0.15;invscaling;hinge;2000;l1;0.0001;0.6565799407917016;0.04350915716688072;0.6944548200257279;0.02775201951300482
2132;0.0001;balanced;0.01;True;0.3;invscaling;hinge;2000;l1;0.0001;0.6565799407917016;0.04350915716688072;0.6944548200257279;0.02775201951300482
2240;0.0001;balanced;0.01;True;0.5;invscaling;hinge;2000;l1;0.0001;0.6565799407917016;0.04350915716688072;0.6944548200257279;0.02775201951300482
2126;0.0001;balanced;0.01;True;0.3;invscaling;hinge;1000;l1;0.0001;0.6565799407917016;0.04350915716688072;0.6944548200257279;0.02775201951300482
2234;0.0001;balanced;0.01;True;0.5;invscaling;hinge;1000;l1;0.0001;0.6565799407917016;0.04350915716688072;0.6944548200257279;0.02775201951300482
6802;0.001;balanced;0.1;True;0.5;invscaling;modified_huber;2000;elasticnet;0.0001;0.6565670345492333;0.06784401291804912;0.680412445774542;0.055289758465905954
6803;0.001;balanced;0.1;True;0.5;invscaling;modified_huber;2000;elasticnet;0.001;0.6565670345492333;0.06784401291804912;0.680412445774542;0.055289758465905954
6797;0.001;balanced;0.1;True;0.5;invscaling;modified_huber;1000;elasticnet;0.001;0.6565670345492333;0.06784401291804912;0.680412445774542;0.055289758465905954
6796;0.001;balanced;0.1;True;0.5;invscaling;modified_huber;1000;elasticnet;0.0001;0.6565670345492333;0.06784401291804912;0.680412445774542;0.055289758465905954
76;0.0001;;0.01;True;0.15;invscaling;hinge;1000;elasticnet;0.0001;0.6565530076631346;0.06651417148707271;0.6994796568693196;0.027645876752469958
82;0.0001;;0.01;True;0.15;invscaling;hinge;2000;elasticnet;0.0001;0.6565530076631346;0.06651417148707271;0.6994796568693196;0.027645876752469958
296;0.0001;;0.01;True;0.5;invscaling;hinge;2000;l1;0.0001;0.6564428124538002;0.07385819115224075;0.7059199225583948;0.024985814746268216
74;0.0001;;0.01;True;0.15;invscaling;hinge;1000;l1;0.0001;0.6564428124538002;0.07385819115224075;0.7059199225583948;0.024985814746268216
290;0.0001;;0.01;True;0.5;invscaling;hinge;1000;l1;0.0001;0.6564428124538002;0.07385819115224075;0.7059199225583948;0.024985814746268216
80;0.0001;;0.01;True;0.15;invscaling;hinge;2000;l1;0.0001;0.6564428124538002;0.07385819115224075;0.7059199225583948;0.024985814746268216
188;0.0001;;0.01;True;0.3;invscaling;hinge;2000;l1;0.0001;0.6564428124538002;0.07385819115224075;0.7059199225583948;0.024985814746268216
182;0.0001;;0.01;True;0.3;invscaling;hinge;1000;l1;0.0001;0.6564428124538002;0.07385819115224075;0.7059199225583948;0.024985814746268216
5603;0.001;;1.0;False;0.15;invscaling;log;2000;elasticnet;0.001;0.6563211743834351;0.0688117111408248;0.6941006962773586;0.04324508795669357
5602;0.001;;1.0;False;0.15;invscaling;log;2000;elasticnet;0.0001;0.6563211743834351;0.0688117111408248;0.6941006962773586;0.04324508795669357
5597;0.001;;1.0;False;0.15;invscaling;log;1000;elasticnet;0.001;0.6563211743834351;0.0688117111408248;0.6941006962773586;0.04324508795669357
5596;0.001;;1.0;False;0.15;invscaling;log;1000;elasticnet;0.0001;0.6563211743834351;0.0688117111408248;0.6941006962773586;0.04324508795669357
3340;0.0001;balanced;1.0;True;0.15;invscaling;modified_huber;1000;elasticnet;0.0001;0.6563016006360943;0.058678321867330276;0.6778672886275234;0.051976094112828324
3346;0.0001;balanced;1.0;True;0.15;invscaling;modified_huber;2000;elasticnet;0.0001;0.6563016006360943;0.058678321867330276;0.6778672886275234;0.051976094112828324
3341;0.0001;balanced;1.0;True;0.15;invscaling;modified_huber;1000;elasticnet;0.001;0.6563016006360943;0.058678321867330276;0.6778672886275234;0.051976094112828324
3347;0.0001;balanced;1.0;True;0.15;invscaling;modified_huber;2000;elasticnet;0.001;0.6563016006360943;0.058678321867330276;0.6778672886275234;0.051976094112828324
809;0.0001;;0.1;True;0.3;optimal;log;1000;elasticnet;0.001;0.6562809037460895;0.04757348137682668;0.6980392028577437;0.023489030760651043
1462;0.0001;;1.0;True;0.3;optimal;log;2000;elasticnet;0.0001;0.6562809037460895;0.04757348137682668;0.6980392028577437;0.023489030760651043
815;0.0001;;0.1;True;0.3;optimal;log;2000;elasticnet;0.001;0.6562809037460895;0.04757348137682668;0.6980392028577437;0.023489030760651043
1463;0.0001;;1.0;True;0.3;optimal;log;2000;elasticnet;0.001;0.6562809037460895;0.04757348137682668;0.6980392028577437;0.023489030760651043
1456;0.0001;;1.0;True;0.3;optimal;log;1000;elasticnet;0.0001;0.6562809037460895;0.04757348137682668;0.6980392028577437;0.023489030760651043
808;0.0001;;0.1;True;0.3;optimal;log;1000;elasticnet;0.0001;0.6562809037460895;0.04757348137682668;0.6980392028577437;0.023489030760651043
1457;0.0001;;1.0;True;0.3;optimal;log;1000;elasticnet;0.001;0.6562809037460895;0.04757348137682668;0.6980392028577437;0.023489030760651043
814;0.0001;;0.1;True;0.3;optimal;log;2000;elasticnet;0.0001;0.6562809037460895;0.04757348137682668;0.6980392028577437;0.023489030760651043
160;0.0001;;0.01;True;0.3;optimal;log;1000;elasticnet;0.0001;0.6562809037460895;0.04757348137682668;0.6980392028577437;0.023489030760651043
161;0.0001;;0.01;True;0.3;optimal;log;1000;elasticnet;0.001;0.6562809037460895;0.04757348137682668;0.6980392028577437;0.023489030760651043
166;0.0001;;0.01;True;0.3;optimal;log;2000;elasticnet;0.0001;0.6562809037460895;0.04757348137682668;0.6980392028577437;0.023489030760651043
167;0.0001;;0.01;True;0.3;optimal;log;2000;elasticnet;0.001;0.6562809037460895;0.04757348137682668;0.6980392028577437;0.023489030760651043
7006;0.001;balanced;0.1;False;0.3;invscaling;log;2000;elasticnet;0.0001;0.6561869855900931;0.04633439949818916;0.6652571159492244;0.0520345448933284
7000;0.001;balanced;0.1;False;0.3;invscaling;log;1000;elasticnet;0.0001;0.6561869855900931;0.04633439949818916;0.6652571159492244;0.0520345448933284
10953;0.01;balanced;0.1;False;0.5;optimal;hinge;2000;l1;0.001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
10947;0.01;balanced;0.1;False;0.5;optimal;hinge;1000;l1;0.001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
10082;0.01;balanced;0.01;False;0.15;optimal;hinge;1000;l1;0.0001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
11595;0.01;balanced;1.0;False;0.5;optimal;hinge;1000;l1;0.001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
11385;0.01;balanced;1.0;False;0.15;optimal;hinge;2000;l1;0.001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
10946;0.01;balanced;0.1;False;0.5;optimal;hinge;1000;l1;0.0001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
10730;0.01;balanced;0.1;False;0.15;optimal;hinge;1000;l1;0.0001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
10952;0.01;balanced;0.1;False;0.5;optimal;hinge;2000;l1;0.0001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
11594;0.01;balanced;1.0;False;0.5;optimal;hinge;1000;l1;0.0001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
11601;0.01;balanced;1.0;False;0.5;optimal;hinge;2000;l1;0.001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
10298;0.01;balanced;0.01;False;0.5;optimal;hinge;1000;l1;0.0001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
10083;0.01;balanced;0.01;False;0.15;optimal;hinge;1000;l1;0.001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
10089;0.01;balanced;0.01;False;0.15;optimal;hinge;2000;l1;0.001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
10088;0.01;balanced;0.01;False;0.15;optimal;hinge;2000;l1;0.0001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
11600;0.01;balanced;1.0;False;0.5;optimal;hinge;2000;l1;0.0001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
11486;0.01;balanced;1.0;False;0.3;optimal;hinge;1000;l1;0.0001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
11487;0.01;balanced;1.0;False;0.3;optimal;hinge;1000;l1;0.001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
11378;0.01;balanced;1.0;False;0.15;optimal;hinge;1000;l1;0.0001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
11379;0.01;balanced;1.0;False;0.15;optimal;hinge;1000;l1;0.001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
10197;0.01;balanced;0.01;False;0.3;optimal;hinge;2000;l1;0.001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
10196;0.01;balanced;0.01;False;0.3;optimal;hinge;2000;l1;0.0001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
10191;0.01;balanced;0.01;False;0.3;optimal;hinge;1000;l1;0.001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
11384;0.01;balanced;1.0;False;0.15;optimal;hinge;2000;l1;0.0001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
11493;0.01;balanced;1.0;False;0.3;optimal;hinge;2000;l1;0.001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
11492;0.01;balanced;1.0;False;0.3;optimal;hinge;2000;l1;0.0001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
10299;0.01;balanced;0.01;False;0.5;optimal;hinge;1000;l1;0.001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
10190;0.01;balanced;0.01;False;0.3;optimal;hinge;1000;l1;0.0001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
10731;0.01;balanced;0.1;False;0.15;optimal;hinge;1000;l1;0.001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
10839;0.01;balanced;0.1;False;0.3;optimal;hinge;1000;l1;0.001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
10304;0.01;balanced;0.01;False;0.5;optimal;hinge;2000;l1;0.0001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
10305;0.01;balanced;0.01;False;0.5;optimal;hinge;2000;l1;0.001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
10838;0.01;balanced;0.1;False;0.3;optimal;hinge;1000;l1;0.0001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
10844;0.01;balanced;0.1;False;0.3;optimal;hinge;2000;l1;0.0001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
10737;0.01;balanced;0.1;False;0.15;optimal;hinge;2000;l1;0.001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
10845;0.01;balanced;0.1;False;0.3;optimal;hinge;2000;l1;0.001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
10736;0.01;balanced;0.1;False;0.15;optimal;hinge;2000;l1;0.0001;0.6560675631058808;0.06616097345336623;0.6509724028289583;0.06012972123682302
4186;0.001;;0.01;True;0.5;invscaling;hinge;2000;elasticnet;0.0001;0.6560299611018802;0.06721150214153186;0.6936637703274019;0.03451554448967559
4180;0.001;;0.01;True;0.5;invscaling;hinge;1000;elasticnet;0.0001;0.6560299611018802;0.06721150214153186;0.6936637703274019;0.03451554448967559
203;0.0001;;0.01;True;0.3;invscaling;log;2000;elasticnet;0.001;0.656022099364382;0.051902890042335136;0.7015208175009205;0.02377865394142029
197;0.0001;;0.01;True;0.3;invscaling;log;1000;elasticnet;0.001;0.656022099364382;0.051902890042335136;0.7015208175009205;0.02377865394142029
95;0.0001;;0.01;True;0.15;invscaling;log;2000;elasticnet;0.001;0.6559382614510145;0.05124417603860118;0.7018989691578182;0.0238924458991253
89;0.0001;;0.01;True;0.15;invscaling;log;1000;elasticnet;0.001;0.6559382614510145;0.05124417603860118;0.7018989691578182;0.0238924458991253
4301;0.001;;0.01;False;0.15;invscaling;log;1000;elasticnet;0.001;0.6557017879095512;0.05187941355932211;0.6951233620594565;0.022142901018148534
4307;0.001;;0.01;False;0.15;invscaling;log;2000;elasticnet;0.001;0.6557017879095512;0.05187941355932211;0.6951233620594565;0.022142901018148534
5500;0.001;;1.0;True;0.5;invscaling;modified_huber;1000;elasticnet;0.0001;0.6554849463043464;0.046263148663225166;0.6843266531943992;0.04153112794040881
5501;0.001;;1.0;True;0.5;invscaling;modified_huber;1000;elasticnet;0.001;0.6554849463043464;0.046263148663225166;0.6843266531943992;0.04153112794040881
5507;0.001;;1.0;True;0.5;invscaling;modified_huber;2000;elasticnet;0.001;0.6554849463043464;0.046263148663225166;0.6843266531943992;0.04153112794040881
5506;0.001;;1.0;True;0.5;invscaling;modified_huber;2000;elasticnet;0.0001;0.6554849463043464;0.046263148663225166;0.6843266531943992;0.04153112794040881
6136;0.001;balanced;0.01;True;0.5;invscaling;log;1000;elasticnet;0.0001;0.6554847665771063;0.057005397374392766;0.704810731750835;0.03712102485538954
6142;0.001;balanced;0.01;True;0.5;invscaling;log;2000;elasticnet;0.0001;0.6554847665771063;0.057005397374392766;0.704810731750835;0.03712102485538954
11286;0.01;balanced;1.0;True;0.5;optimal;log;2000;l2;0.0001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
11065;0.01;balanced;1.0;True;0.15;optimal;log;1000;l2;0.001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
10531;0.01;balanced;0.1;True;0.3;optimal;log;2000;l2;0.001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
10530;0.01;balanced;0.1;True;0.3;optimal;log;2000;l2;0.0001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
11287;0.01;balanced;1.0;True;0.5;optimal;log;2000;l2;0.001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
10525;0.01;balanced;0.1;True;0.3;optimal;log;1000;l2;0.001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
10524;0.01;balanced;0.1;True;0.3;optimal;log;1000;l2;0.0001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
11064;0.01;balanced;1.0;True;0.15;optimal;log;1000;l2;0.0001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
9775;0.01;balanced;0.01;True;0.15;optimal;log;2000;l2;0.001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
11281;0.01;balanced;1.0;True;0.5;optimal;log;1000;l2;0.001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
11280;0.01;balanced;1.0;True;0.5;optimal;log;1000;l2;0.0001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
11070;0.01;balanced;1.0;True;0.15;optimal;log;2000;l2;0.0001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
11179;0.01;balanced;1.0;True;0.3;optimal;log;2000;l2;0.001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
10416;0.01;balanced;0.1;True;0.15;optimal;log;1000;l2;0.0001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
10417;0.01;balanced;0.1;True;0.15;optimal;log;1000;l2;0.001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
10422;0.01;balanced;0.1;True;0.15;optimal;log;2000;l2;0.0001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
10633;0.01;balanced;0.1;True;0.5;optimal;log;1000;l2;0.001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
9768;0.01;balanced;0.01;True;0.15;optimal;log;1000;l2;0.0001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
10423;0.01;balanced;0.1;True;0.15;optimal;log;2000;l2;0.001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
9769;0.01;balanced;0.01;True;0.15;optimal;log;1000;l2;0.001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
9984;0.01;balanced;0.01;True;0.5;optimal;log;1000;l2;0.0001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
9883;0.01;balanced;0.01;True;0.3;optimal;log;2000;l2;0.001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
10638;0.01;balanced;0.1;True;0.5;optimal;log;2000;l2;0.0001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
10639;0.01;balanced;0.1;True;0.5;optimal;log;2000;l2;0.001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
9877;0.01;balanced;0.01;True;0.3;optimal;log;1000;l2;0.001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
9882;0.01;balanced;0.01;True;0.3;optimal;log;2000;l2;0.0001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
10632;0.01;balanced;0.1;True;0.5;optimal;log;1000;l2;0.0001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
11172;0.01;balanced;1.0;True;0.3;optimal;log;1000;l2;0.0001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
9774;0.01;balanced;0.01;True;0.15;optimal;log;2000;l2;0.0001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
11173;0.01;balanced;1.0;True;0.3;optimal;log;1000;l2;0.001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
9991;0.01;balanced;0.01;True;0.5;optimal;log;2000;l2;0.001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
9990;0.01;balanced;0.01;True;0.5;optimal;log;2000;l2;0.0001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
9985;0.01;balanced;0.01;True;0.5;optimal;log;1000;l2;0.001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
11178;0.01;balanced;1.0;True;0.3;optimal;log;2000;l2;0.0001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
9876;0.01;balanced;0.01;True;0.3;optimal;log;1000;l2;0.0001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
11071;0.01;balanced;1.0;True;0.15;optimal;log;2000;l2;0.001;0.655391150167894;0.06401606678411823;0.6640536265382941;0.04592783208354879
7001;0.001;balanced;0.1;False;0.3;invscaling;log;1000;elasticnet;0.001;0.6552179056504249;0.046206247659944674;0.6663444467503019;0.05135703478093333
7007;0.001;balanced;0.1;False;0.3;invscaling;log;2000;elasticnet;0.001;0.6552179056504249;0.046206247659944674;0.6663444467503019;0.05135703478093333
8248;0.01;;0.01;False;0.3;optimal;hinge;1000;elasticnet;0.0001;0.6551837927133807;0.05944815557599645;0.6696348264132463;0.0748222407207423
8249;0.01;;0.01;False;0.3;optimal;hinge;1000;elasticnet;0.001;0.6551837927133807;0.05944815557599645;0.6696348264132463;0.0748222407207423
8254;0.01;;0.01;False;0.3;optimal;hinge;2000;elasticnet;0.0001;0.6551837927133807;0.05944815557599645;0.6696348264132463;0.0748222407207423
8255;0.01;;0.01;False;0.3;optimal;hinge;2000;elasticnet;0.001;0.6551837927133807;0.05944815557599645;0.6696348264132463;0.0748222407207423
8903;0.01;;0.1;False;0.3;optimal;hinge;2000;elasticnet;0.001;0.6551837927133807;0.05944815557599645;0.6696348264132463;0.0748222407207423
9550;0.01;;1.0;False;0.3;optimal;hinge;2000;elasticnet;0.0001;0.6551837927133807;0.05944815557599645;0.6696348264132463;0.0748222407207423
8902;0.01;;0.1;False;0.3;optimal;hinge;2000;elasticnet;0.0001;0.6551837927133807;0.05944815557599645;0.6696348264132463;0.0748222407207423
8897;0.01;;0.1;False;0.3;optimal;hinge;1000;elasticnet;0.001;0.6551837927133807;0.05944815557599645;0.6696348264132463;0.0748222407207423
8896;0.01;;0.1;False;0.3;optimal;hinge;1000;elasticnet;0.0001;0.6551837927133807;0.05944815557599645;0.6696348264132463;0.0748222407207423
9551;0.01;;1.0;False;0.3;optimal;hinge;2000;elasticnet;0.001;0.6551837927133807;0.05944815557599645;0.6696348264132463;0.0748222407207423
9545;0.01;;1.0;False;0.3;optimal;hinge;1000;elasticnet;0.001;0.6551837927133807;0.05944815557599645;0.6696348264132463;0.0748222407207423
9544;0.01;;1.0;False;0.3;optimal;hinge;1000;elasticnet;0.0001;0.6551837927133807;0.05944815557599645;0.6696348264132463;0.0748222407207423
10102;0.01;balanced;0.01;False;0.15;optimal;log;2000;elasticnet;0.0001;0.6550770524613213;0.05763831158726496;0.6798791049672753;0.03967492253617799
11399;0.01;balanced;1.0;False;0.15;optimal;log;2000;elasticnet;0.001;0.6550770524613213;0.05763831158726496;0.6798791049672753;0.03967492253617799
10750;0.01;balanced;0.1;False;0.15;optimal;log;2000;elasticnet;0.0001;0.6550770524613213;0.05763831158726496;0.6798791049672753;0.03967492253617799
11398;0.01;balanced;1.0;False;0.15;optimal;log;2000;elasticnet;0.0001;0.6550770524613213;0.05763831158726496;0.6798791049672753;0.03967492253617799
11393;0.01;balanced;1.0;False;0.15;optimal;log;1000;elasticnet;0.001;0.6550770524613213;0.05763831158726496;0.6798791049672753;0.03967492253617799
11392;0.01;balanced;1.0;False;0.15;optimal;log;1000;elasticnet;0.0001;0.6550770524613213;0.05763831158726496;0.6798791049672753;0.03967492253617799
10096;0.01;balanced;0.01;False;0.15;optimal;log;1000;elasticnet;0.0001;0.6550770524613213;0.05763831158726496;0.6798791049672753;0.03967492253617799
10097;0.01;balanced;0.01;False;0.15;optimal;log;1000;elasticnet;0.001;0.6550770524613213;0.05763831158726496;0.6798791049672753;0.03967492253617799
10103;0.01;balanced;0.01;False;0.15;optimal;log;2000;elasticnet;0.001;0.6550770524613213;0.05763831158726496;0.6798791049672753;0.03967492253617799
10744;0.01;balanced;0.1;False;0.15;optimal;log;1000;elasticnet;0.0001;0.6550770524613213;0.05763831158726496;0.6798791049672753;0.03967492253617799
10751;0.01;balanced;0.1;False;0.15;optimal;log;2000;elasticnet;0.001;0.6550770524613213;0.05763831158726496;0.6798791049672753;0.03967492253617799
10745;0.01;balanced;0.1;False;0.15;optimal;log;1000;elasticnet;0.001;0.6550770524613213;0.05763831158726496;0.6798791049672753;0.03967492253617799
5927;0.001;balanced;0.01;True;0.15;invscaling;log;2000;elasticnet;0.001;0.6550612887224098;0.053168159538875825;0.6959537121416266;0.027765776647527562
5921;0.001;balanced;0.01;True;0.15;invscaling;log;1000;elasticnet;0.001;0.6550612887224098;0.053168159538875825;0.6959537121416266;0.027765776647527562
2232;0.0001;balanced;0.01;True;0.5;invscaling;hinge;1000;l2;0.0001;0.6550444041663347;0.03944541401066206;0.6791324146967047;0.03071899345803137
2130;0.0001;balanced;0.01;True;0.3;invscaling;hinge;2000;l2;0.0001;0.6550444041663347;0.03944541401066206;0.6791324146967047;0.03071899345803137
2238;0.0001;balanced;0.01;True;0.5;invscaling;hinge;2000;l2;0.0001;0.6550444041663347;0.03944541401066206;0.6791324146967047;0.03071899345803137
2124;0.0001;balanced;0.01;True;0.3;invscaling;hinge;1000;l2;0.0001;0.6550444041663347;0.03944541401066206;0.6791324146967047;0.03071899345803137
2022;0.0001;balanced;0.01;True;0.15;invscaling;hinge;2000;l2;0.0001;0.6550444041663347;0.03944541401066206;0.6791324146967047;0.03071899345803137
2016;0.0001;balanced;0.01;True;0.15;invscaling;hinge;1000;l2;0.0001;0.6550444041663347;0.03944541401066206;0.6791324146967047;0.03071899345803137
83;0.0001;;0.01;True;0.15;invscaling;hinge;2000;elasticnet;0.001;0.6549703203246333;0.06679593058052254;0.7034439326381066;0.023411782460383376
77;0.0001;;0.01;True;0.15;invscaling;hinge;1000;elasticnet;0.001;0.6549703203246333;0.06679593058052254;0.7034439326381066;0.023411782460383376
85;0.0001;;0.01;True;0.15;invscaling;log;1000;l2;0.001;0.6548473523601055;0.05520345318002387;0.7016115931668676;0.023823684137879077
193;0.0001;;0.01;True;0.3;invscaling;log;1000;l2;0.001;0.6548473523601055;0.05520345318002387;0.7016115931668676;0.023823684137879077
199;0.0001;;0.01;True;0.3;invscaling;log;2000;l2;0.001;0.6548473523601055;0.05520345318002387;0.7016115931668676;0.023823684137879077
91;0.0001;;0.01;True;0.15;invscaling;log;2000;l2;0.001;0.6548473523601055;0.05520345318002387;0.7016115931668676;0.023823684137879077
301;0.0001;;0.01;True;0.5;invscaling;log;1000;l2;0.001;0.6548473523601055;0.05520345318002387;0.7016115931668676;0.023823684137879077
307;0.0001;;0.01;True;0.5;invscaling;log;2000;l2;0.001;0.6548473523601055;0.05520345318002387;0.7016115931668676;0.023823684137879077
5477;0.001;;1.0;True;0.5;invscaling;hinge;1000;elasticnet;0.001;0.6548447569713316;0.04928078534499894;0.6887636161625423;0.033954322146792074
5482;0.001;;1.0;True;0.5;invscaling;hinge;2000;elasticnet;0.0001;0.6548447569713316;0.04928078534499894;0.6887636161625423;0.033954322146792074
5483;0.001;;1.0;True;0.5;invscaling;hinge;2000;elasticnet;0.001;0.6548447569713316;0.04928078534499894;0.6887636161625423;0.033954322146792074
5476;0.001;;1.0;True;0.5;invscaling;hinge;1000;elasticnet;0.0001;0.6548447569713316;0.04928078534499894;0.6887636161625423;0.033954322146792074
6876;0.001;balanced;0.1;False;0.15;invscaling;hinge;1000;l2;0.0001;0.6547682341752524;0.059896554413636185;0.6508583010018127;0.03842688847912686
6877;0.001;balanced;0.1;False;0.15;invscaling;hinge;1000;l2;0.001;0.6547682341752524;0.059896554413636185;0.6508583010018127;0.03842688847912686
7092;0.001;balanced;0.1;False;0.5;invscaling;hinge;1000;l2;0.0001;0.6547682341752524;0.059896554413636185;0.6508583010018127;0.03842688847912686
6985;0.001;balanced;0.1;False;0.3;invscaling;hinge;1000;l2;0.001;0.6547682341752524;0.059896554413636185;0.6508583010018127;0.03842688847912686
6984;0.001;balanced;0.1;False;0.3;invscaling;hinge;1000;l2;0.0001;0.6547682341752524;0.059896554413636185;0.6508583010018127;0.03842688847912686
6883;0.001;balanced;0.1;False;0.15;invscaling;hinge;2000;l2;0.001;0.6547682341752524;0.059896554413636185;0.6508583010018127;0.03842688847912686
7093;0.001;balanced;0.1;False;0.5;invscaling;hinge;1000;l2;0.001;0.6547682341752524;0.059896554413636185;0.6508583010018127;0.03842688847912686
7098;0.001;balanced;0.1;False;0.5;invscaling;hinge;2000;l2;0.0001;0.6547682341752524;0.059896554413636185;0.6508583010018127;0.03842688847912686
6991;0.001;balanced;0.1;False;0.3;invscaling;hinge;2000;l2;0.001;0.6547682341752524;0.059896554413636185;0.6508583010018127;0.03842688847912686
