;param_bootstrap;param_class_weight;param_criterion;param_max_depth;param_max_features;param_min_samples_leaf;param_min_samples_split;param_n_estimators;mean_test_score;std_test_score;mean_train_score;std_train_score
882;True;balanced;entropy;5;log2;4;2;100;0.7270310194498338;0.07246253434781953;0.7814749936011866;0.007079011000265825
885;True;balanced;entropy;5;log2;4;5;100;0.7270310194498338;0.07246253434781953;0.7814749936011866;0.007079011000265825
636;True;balanced;gini;5;log2;2;10;100;0.7270169582531252;0.07631517712962879;0.7832439358637499;0.0060237576873873626
868;True;balanced;entropy;5;log2;1;5;200;0.7270052850068651;0.07522320450498951;0.7826488845236959;0.006009726045999843
1826;False;balanced;entropy;5;sqrt;2;10;300;0.7269968731683841;0.07616195960621672;0.7912311285513969;0.007514950673004264
1799;False;balanced;entropy;5;auto;2;10;300;0.7269968731683841;0.07616195960621672;0.7912311285513969;0.007514950673004264
810;True;balanced;entropy;5;auto;1;2;100;0.7269956835644036;0.0786631252139661;0.7886204308463093;0.007290655672316009
837;True;balanced;entropy;5;sqrt;1;2;100;0.7269956835644036;0.0786631252139661;0.7886204308463093;0.007290655672316009
840;True;balanced;entropy;5;sqrt;1;5;100;0.726979154593691;0.07763930290862912;0.7887125565054027;0.0062284753204573
813;True;balanced;entropy;5;auto;1;5;100;0.726979154593691;0.07763930290862912;0.7887125565054027;0.0062284753204573
855;True;balanced;entropy;5;sqrt;4;2;100;0.7269691548153194;0.07888879688307104;0.7848193720911414;0.007392319823474857
858;True;balanced;entropy;5;sqrt;4;5;100;0.7269691548153194;0.07888879688307104;0.7848193720911414;0.007392319823474857
831;True;balanced;entropy;5;auto;4;5;100;0.7269691548153194;0.07888879688307104;0.7848193720911414;0.007392319823474857
828;True;balanced;entropy;5;auto;4;2;100;0.7269691548153194;0.07888879688307104;0.7848193720911414;0.007392319823474857
1239;False;;entropy;;auto;4;10;100;0.7269434709180483;0.06523316114954467;0.8618431947809867;0.007682769205629692
1266;False;;entropy;;sqrt;4;10;100;0.7269434709180483;0.06523316114954467;0.8618431947809867;0.007682769205629692
1795;False;balanced;entropy;5;auto;2;5;200;0.7269310392739319;0.07617380105652374;0.7902818378191026;0.006885707376163338
1822;False;balanced;entropy;5;sqrt;2;5;200;0.7269310392739319;0.07617380105652374;0.7902818378191026;0.006885707376163338
48;True;;gini;;sqrt;4;5;100;0.7268985083649411;0.06730455912537948;0.8242764115762791;0.00801442653297209
21;True;;gini;;auto;4;5;100;0.7268985083649411;0.06730455912537948;0.8242764115762791;0.00801442653297209
45;True;;gini;;sqrt;4;2;100;0.7268985083649411;0.06730455912537948;0.8242764115762791;0.00801442653297209
18;True;;gini;;auto;4;2;100;0.7268985083649411;0.06730455912537948;0.8242764115762791;0.00801442653297209
1263;False;;entropy;;sqrt;4;5;100;0.726887570164478;0.0657381032219262;0.8666862348576595;0.008082439755293061
1236;False;;entropy;;auto;4;5;100;0.726887570164478;0.0657381032219262;0.8666862348576595;0.008082439755293061
1233;False;;entropy;;auto;4;2;100;0.726887570164478;0.0657381032219262;0.8666862348576595;0.008082439755293061
1260;False;;entropy;;sqrt;4;2;100;0.726887570164478;0.0657381032219262;0.8666862348576595;0.008082439755293061
1561;False;balanced;gini;5;auto;4;5;200;0.7268855822083918;0.07666339864212923;0.7921046155555173;0.0074009977420600205
1588;False;balanced;gini;5;sqrt;4;5;200;0.7268855822083918;0.07666339864212923;0.7921046155555173;0.0074009977420600205
1585;False;balanced;gini;5;sqrt;4;2;200;0.7268855822083918;0.07666339864212923;0.7921046155555173;0.0074009977420600205
1558;False;balanced;gini;5;auto;4;2;200;0.7268855822083918;0.07666339864212923;0.7921046155555173;0.0074009977420600205
1548;False;balanced;gini;5;auto;2;2;100;0.7268475219887408;0.07504418457780129;0.7932810053179987;0.00709895915932738
1575;False;balanced;gini;5;sqrt;2;2;100;0.7268475219887408;0.07504418457780129;0.7932810053179987;0.00709895915932738
871;True;balanced;entropy;5;log2;1;10;200;0.7268254396253401;0.07488905824237992;0.7828018392605528;0.00585705742718443
1818;False;balanced;entropy;5;sqrt;2;2;100;0.7266142667352666;0.0776558783765976;0.7910216987888254;0.006028897731916638
1791;False;balanced;entropy;5;auto;2;2;100;0.7266142667352666;0.0776558783765976;0.7910216987888254;0.006028897731916638
1270;False;;entropy;;log2;1;2;200;0.7265725449979852;0.06083584135656821;0.995950635832403;0.0003045478673218769
627;True;balanced;gini;5;log2;1;10;100;0.7265340190664161;0.07001649439649969;0.783476210854816;0.006528431325836309
1792;False;balanced;entropy;5;auto;2;2;200;0.7265124568150834;0.07643826727720843;0.7892617293232809;0.007203262938202417
1819;False;balanced;entropy;5;sqrt;2;2;200;0.7265124568150834;0.07643826727720843;0.7892617293232809;0.007203262938202417
822;True;balanced;entropy;5;auto;2;5;100;0.7265029221649684;0.07710810682975565;0.7871382918491747;0.006379205934872916
849;True;balanced;entropy;5;sqrt;2;5;100;0.7265029221649684;0.07710810682975565;0.7871382918491747;0.006379205934872916
1;True;;gini;;auto;1;2;200;0.7264628176174617;0.06729995186666646;0.9938368729428116;0.00036902542217056623
28;True;;gini;;sqrt;1;2;200;0.7264628176174617;0.06729995186666646;0.9938368729428116;0.00036902542217056623
606;True;balanced;gini;5;sqrt;2;5;100;0.7263916632231059;0.0774337956463446;0.7887002064239432;0.007254442820123868
579;True;balanced;gini;5;auto;2;5;100;0.7263916632231059;0.0774337956463446;0.7887002064239432;0.007254442820123868
17;True;;gini;;auto;2;10;300;0.7263792290222784;0.0698132079844613;0.8542197361060723;0.009547213340098476
44;True;;gini;;sqrt;2;10;300;0.7263792290222784;0.0698132079844613;0.8542197361060723;0.009547213340098476
880;True;balanced;entropy;5;log2;2;10;200;0.7263567744899895;0.0714752117710446;0.7828557951159096;0.006618419018980431
633;True;balanced;gini;5;log2;2;5;100;0.7263306062017273;0.07572484508391122;0.7844783305862095;0.006318559223182634
624;True;balanced;gini;5;log2;1;5;100;0.7263158945062098;0.07725971730081073;0.7841705630688541;0.005824679013042073
285;True;;entropy;;sqrt;2;10;100;0.7262986535563759;0.07194354987130037;0.8569191168637559;0.008035501422530487
258;True;;entropy;;auto;2;10;100;0.7262986535563759;0.07194354987130037;0.8569191168637559;0.008035501422530487
645;True;balanced;gini;5;log2;4;10;100;0.7261935622347304;0.0729890963848431;0.7821906436582056;0.006826581617206257
1000;False;;gini;;sqrt;1;2;200;0.7261845378108318;0.06992235867656867;0.995950635832403;0.0003045478673218769
973;False;;gini;;auto;1;2;200;0.7261845378108318;0.06992235867656867;0.995950635832403;0.0003045478673218769
14;True;;gini;;auto;2;5;300;0.7261343136772406;0.07081426169987205;0.8842328650016619;0.007252296205156346
41;True;;gini;;sqrt;2;5;300;0.7261343136772406;0.07081426169987205;0.8842328650016619;0.007252296205156346
628;True;balanced;gini;5;log2;1;10;200;0.7259972958708967;0.0768596538953829;0.7851466303225461;0.005756137769167848
870;True;balanced;entropy;5;log2;1;10;100;0.7259749013150693;0.07547572925473384;0.7822138914837927;0.007870251805530876
846;True;balanced;entropy;5;sqrt;2;2;100;0.725791773479729;0.07740402707887094;0.7873639926389207;0.0062585007707809375
819;True;balanced;entropy;5;auto;2;2;100;0.725791773479729;0.07740402707887094;0.7873639926389207;0.0062585007707809375
1042;False;;gini;;log2;2;10;200;0.7257793885914566;0.0716291900060237;0.898793392460032;0.006907391325745776
888;True;balanced;entropy;5;log2;4;10;100;0.725762424826326;0.07622391889133276;0.7808252322481894;0.007853947131359024
1816;False;balanced;entropy;5;sqrt;1;10;200;0.7257258323380552;0.07500908905759061;0.7892332141847236;0.007217834726138682
1789;False;balanced;entropy;5;auto;1;10;200;0.7257258323380552;0.07500908905759061;0.7892332141847236;0.007217834726138682
1755;False;balanced;entropy;;log2;1;2;100;0.7257102105682078;0.05601536976270312;0.996010401055693;0.0003209316632821463
1265;False;;entropy;;sqrt;4;5;300;0.7257083527254921;0.06477665094177772;0.8665604738270252;0.0075475794419011194
1262;False;;entropy;;sqrt;4;2;300;0.7257083527254921;0.06477665094177772;0.8665604738270252;0.0075475794419011194
1238;False;;entropy;;auto;4;5;300;0.7257083527254921;0.06477665094177772;0.8665604738270252;0.0075475794419011194
1235;False;;entropy;;auto;4;2;300;0.7257083527254921;0.06477665094177772;0.8665604738270252;0.0075475794419011194
1563;False;balanced;gini;5;auto;4;10;100;0.7256870451748023;0.07812336709203743;0.7908115022899146;0.007539114610287609
1590;False;balanced;gini;5;sqrt;4;10;100;0.7256870451748023;0.07812336709203743;0.7908115022899146;0.007539114610287609
867;True;balanced;entropy;5;log2;1;5;100;0.7256753619500135;0.07578833262178941;0.7825775426850436;0.007751830732078585
1049;False;;gini;;log2;4;5;300;0.725653713579623;0.06935093066934385;0.8515571641339171;0.009927425402801527
1046;False;;gini;;log2;4;2;300;0.725653713579623;0.06935093066934385;0.8515571641339171;0.009927425402801527
75;True;;gini;;log2;4;5;100;0.7256053184741116;0.06254713266266902;0.812970680650506;0.010999332386931215
72;True;;gini;;log2;4;2;100;0.7256053184741116;0.06254713266266902;0.812970680650506;0.010999332386931215
311;True;;entropy;;log2;2;5;300;0.7255670511465009;0.06901150048096479;0.8763817368893246;0.007842250849044925
873;True;balanced;entropy;5;log2;2;2;100;0.7255667877597402;0.07421852270440309;0.7812705093087379;0.00883618737787816
583;True;balanced;gini;5;auto;2;10;200;0.7255619618366527;0.08466344435169611;0.7907349999551052;0.005891478315491096
610;True;balanced;gini;5;sqrt;2;10;200;0.7255619618366527;0.08466344435169611;0.7907349999551052;0.005891478315491096
1035;False;;gini;;log2;2;2;100;0.7255408315443064;0.07213099691334865;0.9349002603522552;0.003910360651770444
40;True;;gini;;sqrt;2;5;200;0.7254928085742647;0.07014868314067209;0.8833007590350036;0.007994083839886625
13;True;;gini;;auto;2;5;200;0.7254928085742647;0.07014868314067209;0.8833007590350036;0.007994083839886625
1240;False;;entropy;;auto;4;10;200;0.7254838752383662;0.06745290317181489;0.863036925722;0.006800652786728059
1267;False;;entropy;;sqrt;4;10;200;0.7254838752383662;0.06745290317181489;0.863036925722;0.006800652786728059
1268;False;;entropy;;sqrt;4;10;300;0.7254356418840724;0.06801866878139416;0.8631836336993519;0.008029383042067394
1241;False;;entropy;;auto;4;10;300;0.7254356418840724;0.06801866878139416;0.8631836336993519;0.008029383042067394
577;True;balanced;gini;5;auto;2;2;200;0.7254321069403107;0.08285781822109937;0.7915085405971259;0.007446983382672241
604;True;balanced;gini;5;sqrt;2;2;200;0.7254321069403107;0.08285781822109937;0.7915085405971259;0.007446983382672241
1234;False;;entropy;;auto;4;2;200;0.7253329803145284;0.06390182876323452;0.8675350096549022;0.007881458921876573
1261;False;;entropy;;sqrt;4;2;200;0.7253329803145284;0.06390182876323452;0.8675350096549022;0.007881458921876573
1237;False;;entropy;;auto;4;5;200;0.7253329803145284;0.06390182876323452;0.8675350096549022;0.007881458921876573
1264;False;;entropy;;sqrt;4;5;200;0.7253329803145284;0.06390182876323452;0.8675350096549022;0.007881458921876573
607;True;balanced;gini;5;sqrt;2;5;200;0.7253240210163234;0.0820856681486434;0.7915396717391399;0.006859775348209439
580;True;balanced;gini;5;auto;2;5;200;0.7253240210163234;0.0820856681486434;0.7915396717391399;0.006859775348209439
1041;False;;gini;;log2;2;10;100;0.7253167864935748;0.07160605597182326;0.8970531311764628;0.006065235991507898
64;True;;gini;;log2;2;2;200;0.7253096829392311;0.06540710547162247;0.8800977189658198;0.009532099339690046
598;True;balanced;gini;5;sqrt;1;5;200;0.7252912892985197;0.08474028664037452;0.7909390215476835;0.005685846764315561
571;True;balanced;gini;5;auto;1;5;200;0.7252912892985197;0.08474028664037452;0.7909390215476835;0.005685846764315561
1804;False;balanced;entropy;5;auto;4;5;200;0.7252788194855426;0.0748745748441677;0.7883101830565472;0.007371684259338768
1801;False;balanced;entropy;5;auto;4;2;200;0.7252788194855426;0.0748745748441677;0.7883101830565472;0.007371684259338768
1828;False;balanced;entropy;5;sqrt;4;2;200;0.7252788194855426;0.0748745748441677;0.7883101830565472;0.007371684259338768
1831;False;balanced;entropy;5;sqrt;4;5;200;0.7252788194855426;0.0748745748441677;0.7883101830565472;0.007371684259338768
284;True;;entropy;;sqrt;2;5;300;0.7251814706598625;0.06784032946515381;0.8875174612807826;0.007858397272519902
257;True;;entropy;;auto;2;5;300;0.7251814706598625;0.06784032946515381;0.8875174612807826;0.007858397272519902
16;True;;gini;;auto;2;10;200;0.7251672974139948;0.06883897620878661;0.8545904483047686;0.00918523184302548
43;True;;gini;;sqrt;2;10;200;0.7251672974139948;0.06883897620878661;0.8545904483047686;0.00918523184302548
280;True;;entropy;;sqrt;2;2;200;0.7251468108287558;0.06675982618119146;0.8935779459831311;0.008288500484167833
253;True;;entropy;;auto;2;2;200;0.7251468108287558;0.06675982618119146;0.8935779459831311;0.008288500484167833
625;True;balanced;gini;5;log2;1;5;200;0.7250990277435484;0.0819077618679564;0.785246383999477;0.005792010101189054
1023;False;;gini;;sqrt;4;10;100;0.7250910710305167;0.06732641012667911;0.8637899470797201;0.009132227251509988
996;False;;gini;;auto;4;10;100;0.7250910710305167;0.06732641012667911;0.8637899470797201;0.009132227251509988
821;True;balanced;entropy;5;auto;2;2;300;0.725070558354497;0.08364364968324105;0.7911064699392357;0.0061869895717147965
848;True;balanced;entropy;5;sqrt;2;2;300;0.725070558354497;0.08364364968324105;0.7911064699392357;0.0061869895717147965
630;True;balanced;gini;5;log2;2;2;100;0.725052809074775;0.0752374776470271;0.7836458579973785;0.006514717335551719
1798;False;balanced;entropy;5;auto;2;10;200;0.725011095270794;0.07679297607854818;0.7888184966664272;0.007134938603829302
1825;False;balanced;entropy;5;sqrt;2;10;200;0.725011095270794;0.07679297607854818;0.7888184966664272;0.007134938603829302
1605;False;balanced;gini;5;log2;2;5;100;0.7250018579483565;0.07332496054423825;0.7848909088101499;0.007900542733395098
1045;False;;gini;;log2;4;2;200;0.7249687050170244;0.06678870948232142;0.8515893266436023;0.009615125629045818
1048;False;;gini;;log2;4;5;200;0.7249687050170244;0.06678870948232142;0.8515893266436023;0.009615125629045818
1572;False;balanced;gini;5;sqrt;1;10;100;0.7249252543824463;0.0762376086620391;0.792197883384335;0.006776315197074829
1545;False;balanced;gini;5;auto;1;10;100;0.7249252543824463;0.0762376086620391;0.792197883384335;0.006776315197074829
854;True;balanced;entropy;5;sqrt;2;10;300;0.7249251889478054;0.08257597626671177;0.790521434387815;0.006038121616789201
827;True;balanced;entropy;5;auto;2;10;300;0.7249251889478054;0.08257597626671177;0.790521434387815;0.006038121616789201
576;True;balanced;gini;5;auto;2;2;100;0.7249035726418477;0.07901922320195566;0.7890241665579375;0.008202334642928103
603;True;balanced;gini;5;sqrt;2;2;100;0.7249035726418477;0.07901922320195566;0.7890241665579375;0.008202334642928103
823;True;balanced;entropy;5;auto;2;5;200;0.7248807448343381;0.08395279955376632;0.7891155116625119;0.006787128595290017
850;True;balanced;entropy;5;sqrt;2;5;200;0.7248807448343381;0.08395279955376632;0.7891155116625119;0.006787128595290017
1757;False;balanced;entropy;;log2;1;2;300;0.7248506342288895;0.05938908739187645;0.996010401055693;0.0003209316632821463
1611;False;balanced;gini;5;log2;4;2;100;0.7247853783627866;0.07110617737431965;0.7854314687085551;0.006992246753354492
1614;False;balanced;gini;5;log2;4;5;100;0.7247853783627866;0.07110617737431965;0.7854314687085551;0.006992246753354492
620;True;balanced;gini;5;sqrt;4;10;300;0.7247401031810108;0.08416121480889965;0.7914987543843747;0.006337760282889467
593;True;balanced;gini;5;auto;4;10;300;0.7247401031810108;0.08416121480889965;0.7914987543843747;0.006337760282889467
65;True;;gini;;log2;2;2;300;0.7246829038642979;0.06873816325416723;0.8806592925215757;0.009117196469216247
1560;False;balanced;gini;5;auto;4;5;100;0.7246152521855656;0.07647360543294104;0.7910255924101499;0.007310005955471833
1557;False;balanced;gini;5;auto;4;2;100;0.7246152521855656;0.07647360543294104;0.7910255924101499;0.007310005955471833
1584;False;balanced;gini;5;sqrt;4;2;100;0.7246152521855656;0.07647360543294104;0.7910255924101499;0.007310005955471833
1587;False;balanced;gini;5;sqrt;4;5;100;0.7246152521855656;0.07647360543294104;0.7910255924101499;0.007310005955471833
997;False;;gini;;auto;4;10;200;0.7245924815835312;0.06786363993998684;0.8635286456824934;0.008764661249282326
1024;False;;gini;;sqrt;4;10;200;0.7245924815835312;0.06786363993998684;0.8635286456824934;0.008764661249282326
26;True;;gini;;auto;4;10;300;0.7245581498826899;0.06899365370581319;0.8183889895179766;0.009569645124582433
53;True;;gini;;sqrt;4;10;300;0.7245581498826899;0.06899365370581319;0.8183889895179766;0.009569645124582433
1602;False;balanced;gini;5;log2;2;2;100;0.724550336124864;0.07557208126701921;0.7848141602617321;0.006731186061445755
634;True;balanced;gini;5;log2;2;5;200;0.7245435171103004;0.08210354734758167;0.7847845022942921;0.0064044442739948715
1807;False;balanced;entropy;5;auto;4;10;200;0.7245311189461014;0.07530487854544446;0.7879891540571483;0.007285758441998229
1834;False;balanced;entropy;5;sqrt;4;10;200;0.7245311189461014;0.07530487854544446;0.7879891540571483;0.007285758441998229
826;True;balanced;entropy;5;auto;2;10;200;0.7245274153697995;0.08260378765757773;0.7886188374762847;0.006764127571510851
853;True;balanced;entropy;5;sqrt;2;10;200;0.7245274153697995;0.08260378765757773;0.7886188374762847;0.006764127571510851
312;True;;entropy;;log2;2;10;100;0.7245042699471833;0.06828750819158334;0.84708514939585;0.009041220445401645
260;True;;entropy;;auto;2;10;300;0.7245005148803779;0.06930408665257552;0.8572634339289433;0.010083437206903722
287;True;;entropy;;sqrt;2;10;300;0.7245005148803779;0.06930408665257552;0.8572634339289433;0.010083437206903722
1803;False;balanced;entropy;5;auto;4;5;100;0.7244675346092228;0.07498863210746937;0.7869400866178565;0.006722977740219232
1800;False;balanced;entropy;5;auto;4;2;100;0.7244675346092228;0.07498863210746937;0.7869400866178565;0.006722977740219232
1827;False;balanced;entropy;5;sqrt;4;2;100;0.7244675346092228;0.07498863210746937;0.7869400866178565;0.006722977740219232
1830;False;balanced;entropy;5;sqrt;4;5;100;0.7244675346092228;0.07498863210746937;0.7869400866178565;0.006722977740219232
614;True;balanced;gini;5;sqrt;4;2;300;0.7244386401296111;0.0855558205124104;0.7912005447363538;0.006387535519177496
590;True;balanced;gini;5;auto;4;5;300;0.7244386401296111;0.0855558205124104;0.7912005447363538;0.006387535519177496
587;True;balanced;gini;5;auto;4;2;300;0.7244386401296111;0.0855558205124104;0.7912005447363538;0.006387535519177496
617;True;balanced;gini;5;sqrt;4;5;300;0.7244386401296111;0.0855558205124104;0.7912005447363538;0.006387535519177496
851;True;balanced;entropy;5;sqrt;2;5;300;0.7244298409898539;0.08352709460296;0.7911720208549172;0.006085572869016367
824;True;balanced;entropy;5;auto;2;5;300;0.7244298409898539;0.08352709460296;0.7911720208549172;0.006085572869016367
836;True;balanced;entropy;5;auto;4;10;300;0.7243259047298789;0.08305594717983923;0.7897013646760506;0.006951189194817186
863;True;balanced;entropy;5;sqrt;4;10;300;0.7243259047298789;0.08305594717983923;0.7897013646760506;0.006951189194817186
1756;False;balanced;entropy;;log2;1;2;200;0.7243072996584871;0.06106595600184709;0.996010401055693;0.0003209316632821463
1860;False;balanced;entropy;5;log2;4;10;100;0.7243041401732315;0.07192739780377552;0.7824687655655355;0.0071976902210006966
861;True;balanced;entropy;5;sqrt;4;10;100;0.7242995674786948;0.07926076418119504;0.785672365218702;0.007029303425286855
834;True;balanced;entropy;5;auto;4;10;100;0.7242995674786948;0.07926076418119504;0.785672365218702;0.007029303425286855
621;True;balanced;gini;5;log2;1;2;100;0.7242518562307048;0.07630990643033222;0.7846568764557771;0.006579377195218123
1593;False;balanced;gini;5;log2;1;2;100;0.7241947677963246;0.07409266333303474;0.7865184473905668;0.007948975290658201
622;True;balanced;gini;5;log2;1;2;200;0.7241456234249672;0.08089238414727071;0.7850577775776382;0.005709623017304001
1852;False;balanced;entropy;5;log2;2;10;200;0.7241352580223819;0.07199231457195739;0.782534638288281;0.007502554574276602
68;True;;gini;;log2;2;5;300;0.7240513214581878;0.06587950192690085;0.8747385807538108;0.00845522747342878
866;True;balanced;entropy;5;log2;1;2;300;0.724021445844935;0.0829252457622878;0.7850645753109078;0.005129367640503753
63;True;;gini;;log2;2;2;100;0.7239698553843159;0.06749853789842364;0.8776852230626598;0.007166020937463391
874;True;balanced;entropy;5;log2;2;2;200;0.7239590730713894;0.0814860192601618;0.7821469059373596;0.006958080209604288
877;True;balanced;entropy;5;log2;2;5;200;0.7238630662432415;0.08070830841477938;0.7825578972998036;0.0068525405334086105
1617;False;balanced;gini;5;log2;4;10;100;0.7238570536984625;0.07100378668328317;0.7854736226942637;0.006622971714278143
1851;False;balanced;entropy;5;log2;2;10;100;0.7238512525518427;0.07106034922921807;0.7816071569960393;0.007046707621858505
259;True;;entropy;;auto;2;10;200;0.7238407658348329;0.07016376085500776;0.8569854106267666;0.00949165725469718
286;True;;entropy;;sqrt;2;10;200;0.7238407658348329;0.07016376085500776;0.8569854106267666;0.00949165725469718
306;True;;entropy;;log2;2;2;100;0.7238172899432842;0.06580336992002837;0.8806508935013703;0.007545200068230156
25;True;;gini;;auto;4;10;200;0.7237926061394437;0.07032489263159769;0.8183297182089943;0.010161720069996761
52;True;;gini;;sqrt;4;10;200;0.7237926061394437;0.07032489263159769;0.8183297182089943;0.010161720069996761
263;True;;entropy;;auto;4;2;300;0.7237693106065864;0.06589815607028163;0.8239688102038653;0.008948961699397769
266;True;;entropy;;auto;4;5;300;0.7237693106065864;0.06589815607028163;0.8239688102038653;0.008948961699397769
293;True;;entropy;;sqrt;4;5;300;0.7237693106065864;0.06589815607028163;0.8239688102038653;0.008948961699397769
290;True;;entropy;;sqrt;4;2;300;0.7237693106065864;0.06589815607028163;0.8239688102038653;0.008948961699397769
626;True;balanced;gini;5;log2;1;5;300;0.7236664927402809;0.08282168821119053;0.7867315960254475;0.006902447480680381
70;True;;gini;;log2;2;10;200;0.7236561268189765;0.06817981202924653;0.8469592921369887;0.009349114996002463
570;True;balanced;gini;5;auto;1;5;100;0.7236166181847109;0.0782424635315463;0.7895345138226324;0.007959987676317507
597;True;balanced;gini;5;sqrt;1;5;100;0.7236166181847109;0.0782424635315463;0.7895345138226324;0.007959987676317507
1293;False;;entropy;;log2;4;10;100;0.7236148744024968;0.07057767112262604;0.8481679864499728;0.00919272982326433
1581;False;balanced;gini;5;sqrt;2;10;100;0.7235759150725054;0.07600163075567697;0.7914500840769773;0.007516869092001864
1554;False;balanced;gini;5;auto;2;10;100;0.7235759150725054;0.07600163075567697;0.7914500840769773;0.007516869092001864
283;True;;entropy;;sqrt;2;5;200;0.7235649016955331;0.06350297723166778;0.8876194565339401;0.008498807622704767
256;True;;entropy;;auto;2;5;200;0.7235649016955331;0.06350297723166778;0.8876194565339401;0.008498807622704767
1287;False;;entropy;;log2;4;2;100;0.723510777950507;0.0680021255167367;0.8504187789711949;0.009659060453127005
1290;False;;entropy;;log2;4;5;100;0.723510777950507;0.0680021255167367;0.8504187789711949;0.009659060453127005
78;True;;gini;;log2;4;10;100;0.7235084569423017;0.06706894612822194;0.8107034997261693;0.009989045078163528
1052;False;;gini;;log2;4;10;300;0.7235020086032486;0.06977771485522016;0.8476006844324571;0.009046403280776954
71;True;;gini;;log2;2;10;300;0.7234809218263739;0.06685254322447597;0.8461703825432121;0.0092379830398471
623;True;balanced;gini;5;log2;1;2;300;0.7234619988783241;0.0825455895169548;0.787137962768907;0.006226738698141348
76;True;;gini;;log2;4;5;200;0.7234264350058295;0.06612582520171845;0.8136657956001164;0.01089928511277978
73;True;;gini;;log2;4;2;200;0.7234264350058295;0.06612582520171845;0.8136657956001164;0.01089928511277978
67;True;;gini;;log2;2;5;200;0.7234037303299528;0.06872027076581114;0.8736486208303986;0.008422825294214033
1843;False;balanced;entropy;5;log2;1;10;200;0.7233772845882972;0.07319474372889365;0.7819242218450965;0.008107211909965354
640;True;balanced;gini;5;log2;4;2;200;0.7233344355502493;0.08418843465147577;0.7822490005390188;0.006925779436406828
643;True;balanced;gini;5;log2;4;5;200;0.7233344355502493;0.08418843465147577;0.7822490005390188;0.006925779436406828
838;True;balanced;entropy;5;sqrt;1;2;200;0.723317842676648;0.08244655697958599;0.7898158338982718;0.006677921562661301
811;True;balanced;entropy;5;auto;1;2;200;0.723317842676648;0.08244655697958599;0.7898158338982718;0.006677921562661301
835;True;balanced;entropy;5;auto;4;10;200;0.723287327244973;0.08601440319362924;0.7869450688836591;0.007336633245880822
862;True;balanced;entropy;5;sqrt;4;10;200;0.723287327244973;0.08601440319362924;0.7869450688836591;0.007336633245880822
1286;False;;entropy;;log2;2;10;300;0.7230766893042835;0.07180611549041935;0.9016218695305861;0.008332029802597738
307;True;;entropy;;log2;2;2;200;0.72306919512212;0.06784040091637564;0.8808544157813692;0.00875089184879771
1833;False;balanced;entropy;5;sqrt;4;10;100;0.723046602981346;0.07370707162933526;0.7873605926258461;0.008217177075635906
1806;False;balanced;entropy;5;auto;4;10;100;0.723046602981346;0.07370707162933526;0.7873605926258461;0.008217177075635906
869;True;balanced;entropy;5;log2;1;5;300;0.7230425296553887;0.08151988606562742;0.7839491723755913;0.006792708058418122
24;True;;gini;;auto;4;10;100;0.7230424911711781;0.06834237938708798;0.8194590726243245;0.009722565414575269
51;True;;gini;;sqrt;4;10;100;0.7230424911711781;0.06834237938708798;0.8194590726243245;0.009722565414575269
269;True;;entropy;;auto;4;10;300;0.7230273479401947;0.06705076780600737;0.819612419262377;0.009237986854467613
296;True;;entropy;;sqrt;4;10;300;0.7230273479401947;0.06705076780600737;0.819612419262377;0.009237986854467613
1824;False;balanced;entropy;5;sqrt;2;10;100;0.722979087837922;0.0744660748453057;0.7876193474341263;0.007683772205635528
1797;False;balanced;entropy;5;auto;2;10;100;0.722979087837922;0.0744660748453057;0.7876193474341263;0.007683772205635528
80;True;;gini;;log2;4;10;300;0.7228165044810727;0.06578618653215859;0.811344672474734;0.010636522830958915
847;True;balanced;entropy;5;sqrt;2;2;200;0.7227805340282736;0.08397963788089709;0.7892980755962731;0.00700422500356496
820;True;balanced;entropy;5;auto;2;2;200;0.7227805340282736;0.08397963788089709;0.7892980755962731;0.00700422500356496
310;True;;entropy;;log2;2;5;200;0.7227532980834397;0.06926836796073708;0.8750257620073093;0.007768059133842784
1610;False;balanced;gini;5;log2;2;10;300;0.7227436811108715;0.08017461736187868;0.7857761964189809;0.006787187503545882
1291;False;;entropy;;log2;4;5;200;0.7226817751150076;0.06625673077898854;0.8515713857190297;0.008777301475001968
1288;False;;entropy;;log2;4;2;200;0.7226817751150076;0.06625673077898854;0.8515713857190297;0.008777301475001968
1847;False;balanced;entropy;5;log2;2;2;300;0.7226363971586116;0.07300710770087297;0.7849248828727584;0.0078749206507682
1596;False;balanced;gini;5;log2;1;5;100;0.7226254109585563;0.07338669418193605;0.7849207226762187;0.008576037403162304
1594;False;balanced;gini;5;log2;1;2;200;0.7226193179032953;0.08057019174919533;0.7882805443007876;0.008325647862127302
1788;False;balanced;entropy;5;auto;1;10;100;0.7225708168926837;0.07168931376767572;0.7883971259807396;0.007896328147044286
1815;False;balanced;entropy;5;sqrt;1;10;100;0.7225708168926837;0.07168931376767572;0.7883971259807396;0.007896328147044286
857;True;balanced;entropy;5;sqrt;4;2;300;0.7225614457670507;0.08224734833514503;0.7891759616620707;0.006384616296202009
860;True;balanced;entropy;5;sqrt;4;5;300;0.7225614457670507;0.08224734833514503;0.7891759616620707;0.006384616296202009
830;True;balanced;entropy;5;auto;4;2;300;0.7225614457670507;0.08224734833514503;0.7891759616620707;0.006384616296202009
833;True;balanced;entropy;5;auto;4;5;300;0.7225614457670507;0.08224734833514503;0.7891759616620707;0.006384616296202009
