;param_activation;param_alpha;param_early_stopping;param_hidden_layer_sizes;param_learning_rate;param_max_iter;param_solver;mean_test_score;std_test_score;mean_train_score;std_train_score
54;relu;0.0001;False;(50, 50);adaptive;200;sgd;0.7105609014312197;0.060680529675171346;0.7790550235695247;0.011783127182599896
574;tanh;0.001;False;(50, 100, 50);adaptive;1000;sgd;0.710322276589418;0.0653588031029832;0.7849492826751991;0.034999122885099654
560;tanh;0.001;False;(50, 50);adaptive;500;sgd;0.7102774356887285;0.05012635147346543;0.783473805314566;0.02034959478383113
562;tanh;0.001;False;(50, 50);adaptive;1000;sgd;0.7102774356887285;0.05012635147346543;0.783473805314566;0.02034959478383113
200;relu;0.01;False;(50, 50);adaptive;500;sgd;0.710066478080019;0.05634184781762227;0.7806522543278153;0.014437759548593347
202;relu;0.01;False;(50, 50);adaptive;1000;sgd;0.710066478080019;0.05634184781762227;0.7806522543278153;0.014437759548593347
644;tanh;0.01;False;(50, 100, 50);adaptive;500;sgd;0.709967649981405;0.06478549779561182;0.7863603529146419;0.031538215586778544
480;tanh;0.0001;False;(50, 50);constant;200;sgd;0.7099081966324519;0.05393519555350368;0.7720614641269596;0.015726589520774405
572;tanh;0.001;False;(50, 100, 50);adaptive;500;sgd;0.7098635609930879;0.06506990745191116;0.7851311008570174;0.03516786391182392
628;tanh;0.01;False;(50, 50);constant;1000;sgd;0.7097421913033162;0.053643439561310416;0.7793710964820819;0.01971946939310022
626;tanh;0.01;False;(50, 50);constant;500;sgd;0.7097421913033162;0.053643439561310416;0.7793710964820819;0.01971946939310022
237;logistic;0.0001;True;(50, 50);adaptive;500;adam;0.709654044680153;0.06446833104867368;0.7676690793538573;0.04589208281971953
239;logistic;0.0001;True;(50, 50);adaptive;1000;adam;0.709654044680153;0.06446833104867368;0.7676690793538573;0.04589208281971953
235;logistic;0.0001;True;(50, 50);adaptive;200;adam;0.709654044680153;0.06446833104867368;0.7676690793538573;0.04589208281971953
229;logistic;0.0001;True;(50, 50);constant;200;adam;0.709654044680153;0.06446833104867368;0.7676690793538573;0.04589208281971953
233;logistic;0.0001;True;(50, 50);constant;1000;adam;0.709654044680153;0.06446833104867368;0.7676690793538573;0.04589208281971953
231;logistic;0.0001;True;(50, 50);constant;500;adam;0.709654044680153;0.06446833104867368;0.7676690793538573;0.04589208281971953
198;relu;0.01;False;(50, 50);adaptive;200;sgd;0.7091293188983058;0.05213671089617744;0.778436022550918;0.012994511463630079
381;logistic;0.01;True;(50, 50);adaptive;500;adam;0.7086307911490983;0.06873169806245574;0.7584690455618202;0.05115028584837751
379;logistic;0.01;True;(50, 50);adaptive;200;adam;0.7086307911490983;0.06873169806245574;0.7584690455618202;0.05115028584837751
375;logistic;0.01;True;(50, 50);constant;500;adam;0.7086307911490983;0.06873169806245574;0.7584690455618202;0.05115028584837751
383;logistic;0.01;True;(50, 50);adaptive;1000;adam;0.7086307911490983;0.06873169806245574;0.7584690455618202;0.05115028584837751
377;logistic;0.01;True;(50, 50);constant;1000;adam;0.7086307911490983;0.06873169806245574;0.7584690455618202;0.05115028584837751
373;logistic;0.01;True;(50, 50);constant;200;adam;0.7086307911490983;0.06873169806245574;0.7584690455618202;0.05115028584837751
192;relu;0.01;False;(50, 50);constant;200;sgd;0.7082527846158655;0.06067690362520951;0.7700673671415728;0.021726228728201017
478;tanh;0.0001;False;(100,);adaptive;1000;sgd;0.7079676017205309;0.06535446113761155;0.789343182593306;0.02052778535052687
463;tanh;0.0001;True;(50, 100, 50);adaptive;200;adam;0.7075992027648719;0.03742189821290048;0.7510318664005526;0.055245828208244675
459;tanh;0.0001;True;(50, 100, 50);constant;500;adam;0.7075992027648719;0.03742189821290048;0.7510318664005526;0.055245828208244675
461;tanh;0.0001;True;(50, 100, 50);constant;1000;adam;0.7075992027648719;0.03742189821290048;0.7510318664005526;0.055245828208244675
467;tanh;0.0001;True;(50, 100, 50);adaptive;1000;adam;0.7075992027648719;0.03742189821290048;0.7510318664005526;0.055245828208244675
465;tanh;0.0001;True;(50, 100, 50);adaptive;500;adam;0.7075992027648719;0.03742189821290048;0.7510318664005526;0.055245828208244675
457;tanh;0.0001;True;(50, 100, 50);constant;200;adam;0.7075992027648719;0.03742189821290048;0.7510318664005526;0.055245828208244675
552;tanh;0.001;False;(50, 50);constant;200;sgd;0.7073980546446224;0.05589873597752438;0.7713154289358931;0.017659970270202396
622;tanh;0.01;False;(100,);adaptive;1000;sgd;0.7071092168104217;0.06541608245472802;0.7884135355475632;0.019649797367099285
564;tanh;0.001;False;(50, 100, 50);constant;200;sgd;0.7070977000562018;0.0566993275328144;0.7710052001323359;0.02349410863283764
636;tanh;0.01;False;(50, 100, 50);constant;200;sgd;0.706666665573443;0.05707671854470698;0.7724009375037129;0.02016731337517243
558;tanh;0.001;False;(50, 50);adaptive;200;sgd;0.7065037661810235;0.05689657889412476;0.7722554919862059;0.015813570129228984
566;tanh;0.001;False;(50, 100, 50);constant;500;sgd;0.706348846060228;0.06399481676533804;0.7826175088997911;0.029364998649069104
568;tanh;0.001;False;(50, 100, 50);constant;1000;sgd;0.706348846060228;0.06399481676533804;0.7826175088997911;0.029364998649069104
605;tanh;0.01;True;(50, 100, 50);constant;1000;adam;0.7060695939764036;0.030288237700142932;0.7456909845073445;0.06155349459543438
601;tanh;0.01;True;(50, 100, 50);constant;200;adam;0.7060695939764036;0.030288237700142932;0.7456909845073445;0.06155349459543438
611;tanh;0.01;True;(50, 100, 50);adaptive;1000;adam;0.7060695939764036;0.030288237700142932;0.7456909845073445;0.06155349459543438
609;tanh;0.01;True;(50, 100, 50);adaptive;500;adam;0.7060695939764036;0.030288237700142932;0.7456909845073445;0.06155349459543438
607;tanh;0.01;True;(50, 100, 50);adaptive;200;adam;0.7060695939764036;0.030288237700142932;0.7456909845073445;0.06155349459543438
603;tanh;0.01;True;(50, 100, 50);constant;500;adam;0.7060695939764036;0.030288237700142932;0.7456909845073445;0.06155349459543438
476;tanh;0.0001;False;(100,);adaptive;500;sgd;0.7058740175253224;0.06379793733889827;0.7877183425468853;0.020152700000732358
490;tanh;0.0001;False;(50, 50);adaptive;1000;sgd;0.7058656709828462;0.05533701061648112;0.7819777997549318;0.024441480612328467
488;tanh;0.0001;False;(50, 50);adaptive;500;sgd;0.7058656709828462;0.05533701061648112;0.7819777997549318;0.024441480612328467
620;tanh;0.01;False;(100,);adaptive;500;sgd;0.7057619012719298;0.06426703248061148;0.7865714320584548;0.019009370561442574
638;tanh;0.01;False;(50, 100, 50);constant;500;sgd;0.7057527896923592;0.06424526957608798;0.7838892454793556;0.026482488626534028
640;tanh;0.01;False;(50, 100, 50);constant;1000;sgd;0.7057527896923592;0.06424526957608798;0.7838892454793556;0.026482488626534028
597;tanh;0.01;True;(50, 50);adaptive;500;adam;0.7057203221470851;0.04802484409324288;0.7533840151990437;0.03676894918368107
589;tanh;0.01;True;(50, 50);constant;200;adam;0.7057203221470851;0.04802484409324288;0.7533840151990437;0.03676894918368107
591;tanh;0.01;True;(50, 50);constant;500;adam;0.7057203221470851;0.04802484409324288;0.7533840151990437;0.03676894918368107
593;tanh;0.01;True;(50, 50);constant;1000;adam;0.7057203221470851;0.04802484409324288;0.7533840151990437;0.03676894918368107
599;tanh;0.01;True;(50, 50);adaptive;1000;adam;0.7057203221470851;0.04802484409324288;0.7533840151990437;0.03676894918368107
595;tanh;0.01;True;(50, 50);adaptive;200;adam;0.7057203221470851;0.04802484409324288;0.7533840151990437;0.03676894918368107
498;tanh;0.0001;False;(50, 100, 50);adaptive;200;sgd;0.7050185925511308;0.05876023666704356;0.772306428375979;0.020554560697163878
118;relu;0.001;False;(100,);adaptive;1000;sgd;0.7046140742644351;0.05160536692071993;0.7663051437920235;0.016080263824388086
116;relu;0.001;False;(100,);adaptive;500;sgd;0.7046140742644351;0.05160536692071993;0.7663051437920235;0.016080263824388086
194;relu;0.01;False;(50, 50);constant;500;sgd;0.7045607062219522;0.05863502743949817;0.7674956371148455;0.022669737812822114
196;relu;0.01;False;(50, 50);constant;1000;sgd;0.7045607062219522;0.05863502743949817;0.7674956371148455;0.022669737812822114
492;tanh;0.0001;False;(50, 100, 50);constant;200;sgd;0.7043340083726317;0.05956629222856531;0.7713441290481552;0.022719256808937067
624;tanh;0.01;False;(50, 50);constant;200;sgd;0.7043211821331656;0.059564529449307554;0.7714384732938055;0.016664992801742863
91;relu;0.001;True;(50, 50);adaptive;200;adam;0.7040999681425332;0.05130457277711646;0.7592576472023228;0.039393243685562754
87;relu;0.001;True;(50, 50);constant;500;adam;0.7040999681425332;0.05130457277711646;0.7592576472023228;0.039393243685562754
95;relu;0.001;True;(50, 50);adaptive;1000;adam;0.7040999681425332;0.05130457277711646;0.7592576472023228;0.039393243685562754
89;relu;0.001;True;(50, 50);constant;1000;adam;0.7040999681425332;0.05130457277711646;0.7592576472023228;0.039393243685562754
85;relu;0.001;True;(50, 50);constant;200;adam;0.7040999681425332;0.05130457277711646;0.7592576472023228;0.039393243685562754
93;relu;0.001;True;(50, 50);adaptive;500;adam;0.7040999681425332;0.05130457277711646;0.7592576472023228;0.039393243685562754
494;tanh;0.0001;False;(50, 100, 50);constant;500;sgd;0.7035851543766579;0.06651711657079631;0.7831117739978015;0.028676142741329496
496;tanh;0.0001;False;(50, 100, 50);constant;1000;sgd;0.7035851543766579;0.06651711657079631;0.7831117739978015;0.028676142741329496
632;tanh;0.01;False;(50, 50);adaptive;500;sgd;0.7033643368585059;0.058255067010799855;0.7829689181003806;0.022063329330177645
634;tanh;0.01;False;(50, 50);adaptive;1000;sgd;0.7033643368585059;0.058255067010799855;0.7829689181003806;0.022063329330177645
406;logistic;0.01;False;(100,);adaptive;1000;sgd;0.7030892338478228;0.07884911991316366;0.7697465681317703;0.014536677234191489
334;logistic;0.001;False;(100,);adaptive;1000;sgd;0.7030892338478228;0.07884911991316366;0.7698860313303793;0.014555963662763287
262;logistic;0.0001;False;(100,);adaptive;1000;sgd;0.7030892338478228;0.07884911991316366;0.769950404033204;0.014481724381315047
188;relu;0.01;False;(100,);adaptive;500;sgd;0.7028872932758446;0.05488918669736799;0.7663129128916331;0.015712230292491865
190;relu;0.01;False;(100,);adaptive;1000;sgd;0.7028872932758446;0.05488918669736799;0.7663129128916331;0.015712230292491865
140;relu;0.001;False;(50, 100, 50);adaptive;500;sgd;0.7028833468037413;0.05877779736508566;0.7844597515117963;0.021189258805897483
142;relu;0.001;False;(50, 100, 50);adaptive;1000;sgd;0.7028833468037413;0.05877779736508566;0.7844597515117963;0.021189258805897483
550;tanh;0.001;False;(100,);adaptive;1000;sgd;0.7026937680491312;0.06807678137316532;0.7880628616907865;0.02415982019299258
46;relu;0.0001;False;(100,);adaptive;1000;sgd;0.7023040619112141;0.05157748355177445;0.766519039673897;0.016086613623199613
44;relu;0.0001;False;(100,);adaptive;500;sgd;0.7023040619112141;0.05157748355177445;0.766519039673897;0.016086613623199613
486;tanh;0.0001;False;(50, 50);adaptive;200;sgd;0.7020920014751411;0.061265465295637804;0.7707917467452929;0.01995028875505961
332;logistic;0.001;False;(100,);adaptive;500;sgd;0.702084540791243;0.077978881230616;0.7588562665884808;0.012351107052633226
404;logistic;0.01;False;(100,);adaptive;500;sgd;0.702084540791243;0.077978881230616;0.7586795165092917;0.012278219357193839
260;logistic;0.0001;False;(100,);adaptive;500;sgd;0.702084540791243;0.077978881230616;0.7588886290480277;0.012279536050107969
642;tanh;0.01;False;(50, 100, 50);adaptive;200;sgd;0.7020774160805423;0.06262802760242524;0.770812264293845;0.02504891989146396
570;tanh;0.001;False;(50, 100, 50);adaptive;200;sgd;0.7020774160805423;0.06262802760242524;0.7694221619754709;0.028777708202171216
138;relu;0.001;False;(50, 100, 50);adaptive;200;sgd;0.7020078160296659;0.059620259031518276;0.7820269130062076;0.01746647702232471
19;relu;0.0001;True;(50, 50);adaptive;200;adam;0.7016660459033004;0.047205299541363786;0.7552065313098019;0.04111093460031131
23;relu;0.0001;True;(50, 50);adaptive;1000;adam;0.7016660459033004;0.047205299541363786;0.7552065313098019;0.04111093460031131
17;relu;0.0001;True;(50, 50);constant;1000;adam;0.7016660459033004;0.047205299541363786;0.7552065313098019;0.04111093460031131
15;relu;0.0001;True;(50, 50);constant;500;adam;0.7016660459033004;0.047205299541363786;0.7552065313098019;0.04111093460031131
21;relu;0.0001;True;(50, 50);adaptive;500;adam;0.7016660459033004;0.047205299541363786;0.7552065313098019;0.04111093460031131
13;relu;0.0001;True;(50, 50);constant;200;adam;0.7016660459033004;0.047205299541363786;0.7552065313098019;0.04111093460031131
616;tanh;0.01;False;(100,);constant;1000;sgd;0.7011793096210364;0.06642954378166457;0.7832551466118043;0.022626720318611914
114;relu;0.001;False;(100,);adaptive;200;sgd;0.7011339661971709;0.05258217026533561;0.7658007422370574;0.01634397911968348
614;tanh;0.01;False;(100,);constant;500;sgd;0.7009688719105986;0.06621487761118361;0.7821870761689237;0.022271260579525373
97;relu;0.001;True;(50, 100, 50);constant;200;adam;0.7008933420785175;0.05926925983231057;0.7720823126088838;0.03448141126810553
99;relu;0.001;True;(50, 100, 50);constant;500;adam;0.7008933420785175;0.05926925983231057;0.7720823126088838;0.03448141126810553
101;relu;0.001;True;(50, 100, 50);constant;1000;adam;0.7008933420785175;0.05926925983231057;0.7720823126088838;0.03448141126810553
107;relu;0.001;True;(50, 100, 50);adaptive;1000;adam;0.7008933420785175;0.05926925983231057;0.7720823126088838;0.03448141126810553
105;relu;0.001;True;(50, 100, 50);adaptive;500;adam;0.7008933420785175;0.05926925983231057;0.7720823126088838;0.03448141126810553
103;relu;0.001;True;(50, 100, 50);adaptive;200;adam;0.7008933420785175;0.05926925983231057;0.7720823126088838;0.03448141126810553
630;tanh;0.01;False;(50, 50);adaptive;200;sgd;0.7008707009891347;0.06244893140895359;0.771877268133635;0.017809214857883213
186;relu;0.01;False;(100,);adaptive;200;sgd;0.7008621788908257;0.05412185540040722;0.7646154037803745;0.015248730813904201
548;tanh;0.001;False;(100,);adaptive;500;sgd;0.7006001838539229;0.06641789631262766;0.786438021644366;0.023754528501542152
531;tanh;0.001;True;(50, 100, 50);constant;500;adam;0.7002518139835668;0.028283048475416225;0.742156174496839;0.05759274975852759
533;tanh;0.001;True;(50, 100, 50);constant;1000;adam;0.7002518139835668;0.028283048475416225;0.742156174496839;0.05759274975852759
529;tanh;0.001;True;(50, 100, 50);constant;200;adam;0.7002518139835668;0.028283048475416225;0.742156174496839;0.05759274975852759
535;tanh;0.001;True;(50, 100, 50);adaptive;200;adam;0.7002518139835668;0.028283048475416225;0.742156174496839;0.05759274975852759
537;tanh;0.001;True;(50, 100, 50);adaptive;500;adam;0.7002518139835668;0.028283048475416225;0.742156174496839;0.05759274975852759
539;tanh;0.001;True;(50, 100, 50);adaptive;1000;adam;0.7002518139835668;0.028283048475416225;0.742156174496839;0.05759274975852759
472;tanh;0.0001;False;(100,);constant;1000;sgd;0.6998744966069921;0.06777957877143287;0.783324356204477;0.024160765120649838
544;tanh;0.001;False;(100,);constant;1000;sgd;0.6998744966069921;0.06777957877143287;0.7833317132691151;0.02405364780416375
470;tanh;0.0001;False;(100,);constant;500;sgd;0.6996640588965544;0.06756513793910551;0.782189972764249;0.023800054436670964
542;tanh;0.001;False;(100,);constant;500;sgd;0.6996640588965544;0.06756513793910551;0.7821973298288871;0.023691658534695955
42;relu;0.0001;False;(100,);adaptive;200;sgd;0.6996014967145162;0.05067485663055627;0.7650957135532329;0.015643524473098514
254;logistic;0.0001;False;(100,);constant;500;sgd;0.6966332223328251;0.08129001708208486;0.7569223827908822;0.017091351819440066
326;logistic;0.001;False;(100,);constant;500;sgd;0.6966332223328251;0.08129001708208486;0.7568639715759289;0.017244624582289723
395;logistic;0.01;True;(50, 100, 50);adaptive;1000;adam;0.6961095041663221;0.08361257486044515;0.7514637375128498;0.08589247214954322
393;logistic;0.01;True;(50, 100, 50);adaptive;500;adam;0.6961095041663221;0.08361257486044515;0.7514637375128498;0.08589247214954322
391;logistic;0.01;True;(50, 100, 50);adaptive;200;adam;0.6961095041663221;0.08361257486044515;0.7514637375128498;0.08589247214954322
389;logistic;0.01;True;(50, 100, 50);constant;1000;adam;0.6961095041663221;0.08361257486044515;0.7514637375128498;0.08589247214954322
385;logistic;0.01;True;(50, 100, 50);constant;200;adam;0.6961095041663221;0.08361257486044515;0.7514637375128498;0.08589247214954322
387;logistic;0.01;True;(50, 100, 50);constant;500;adam;0.6961095041663221;0.08361257486044515;0.7514637375128498;0.08589247214954322
210;relu;0.01;False;(50, 100, 50);adaptive;200;sgd;0.6958541433862342;0.06612860565489492;0.7809248223258665;0.021998272743896673
447;tanh;0.0001;True;(50, 50);constant;500;adam;0.6955004113162727;0.059771761976296106;0.7500771093368555;0.03379853184618196
451;tanh;0.0001;True;(50, 50);adaptive;200;adam;0.6955004113162727;0.059771761976296106;0.7500771093368555;0.03379853184618196
445;tanh;0.0001;True;(50, 50);constant;200;adam;0.6955004113162727;0.059771761976296106;0.7500771093368555;0.03379853184618196
449;tanh;0.0001;True;(50, 50);constant;1000;adam;0.6955004113162727;0.059771761976296106;0.7500771093368555;0.03379853184618196
455;tanh;0.0001;True;(50, 50);adaptive;1000;adam;0.6955004113162727;0.059771761976296106;0.7500771093368555;0.03379853184618196
453;tanh;0.0001;True;(50, 50);adaptive;500;adam;0.6955004113162727;0.059771761976296106;0.7500771093368555;0.03379853184618196
173;relu;0.01;True;(50, 100, 50);constant;1000;adam;0.6953104234023255;0.05689335571434808;0.7603515037056342;0.022348907122227344
179;relu;0.01;True;(50, 100, 50);adaptive;1000;adam;0.6953104234023255;0.05689335571434808;0.7603515037056342;0.022348907122227344
169;relu;0.01;True;(50, 100, 50);constant;200;adam;0.6953104234023255;0.05689335571434808;0.7603515037056342;0.022348907122227344
175;relu;0.01;True;(50, 100, 50);adaptive;200;adam;0.6953104234023255;0.05689335571434808;0.7603515037056342;0.022348907122227344
177;relu;0.01;True;(50, 100, 50);adaptive;500;adam;0.6953104234023255;0.05689335571434808;0.7603515037056342;0.022348907122227344
171;relu;0.01;True;(50, 100, 50);constant;500;adam;0.6953104234023255;0.05689335571434808;0.7603515037056342;0.022348907122227344
398;logistic;0.01;False;(100,);constant;500;sgd;0.6951626340975311;0.08271605143537512;0.7566872214967398;0.01717200120950966
328;logistic;0.001;False;(100,);constant;1000;sgd;0.6948339948546071;0.0797979721392606;0.7669237428972062;0.01975212589684352
256;logistic;0.0001;False;(100,);constant;1000;sgd;0.6948339948546071;0.0797979721392606;0.7670082158781731;0.019597978230001853
68;relu;0.0001;False;(50, 100, 50);adaptive;500;sgd;0.6941658239436651;0.07017300443483605;0.7852641349558679;0.026001371996923026
70;relu;0.0001;False;(50, 100, 50);adaptive;1000;sgd;0.6941658239436651;0.07017300443483605;0.7852641349558679;0.026001371996923026
439;tanh;0.0001;True;(100,);adaptive;200;adam;0.6939030852627158;0.07535218832910145;0.7610514630325274;0.03301122366113953
435;tanh;0.0001;True;(100,);constant;500;adam;0.6939030852627158;0.07535218832910145;0.7610514630325274;0.03301122366113953
441;tanh;0.0001;True;(100,);adaptive;500;adam;0.6939030852627158;0.07535218832910145;0.7610514630325274;0.03301122366113953
433;tanh;0.0001;True;(100,);constant;200;adam;0.6939030852627158;0.07535218832910145;0.7610514630325274;0.03301122366113953
437;tanh;0.0001;True;(100,);constant;1000;adam;0.6939030852627158;0.07535218832910145;0.7610514630325274;0.03301122366113953
443;tanh;0.0001;True;(100,);adaptive;1000;adam;0.6939030852627158;0.07535218832910145;0.7610514630325274;0.03301122366113953
474;tanh;0.0001;False;(100,);adaptive;200;sgd;0.693825275671325;0.06190471055624583;0.7685675304115884;0.013698334232919046
523;tanh;0.001;True;(50, 50);adaptive;200;adam;0.6936482705366898;0.06016673048596062;0.7446733605202025;0.029765080061892452
517;tanh;0.001;True;(50, 50);constant;200;adam;0.6936482705366898;0.06016673048596062;0.7446733605202025;0.029765080061892452
519;tanh;0.001;True;(50, 50);constant;500;adam;0.6936482705366898;0.06016673048596062;0.7446733605202025;0.029765080061892452
521;tanh;0.001;True;(50, 50);constant;1000;adam;0.6936482705366898;0.06016673048596062;0.7446733605202025;0.029765080061892452
527;tanh;0.001;True;(50, 50);adaptive;1000;adam;0.6936482705366898;0.06016673048596062;0.7446733605202025;0.029765080061892452
525;tanh;0.001;True;(50, 50);adaptive;500;adam;0.6936482705366898;0.06016673048596062;0.7446733605202025;0.029765080061892452
48;relu;0.0001;False;(50, 50);constant;200;sgd;0.6936066710552274;0.06293107078594619;0.7624871043535506;0.035468887861967446
618;tanh;0.01;False;(100,);adaptive;200;sgd;0.6933942411885663;0.06189428812470836;0.7699242325562988;0.01335150298306048
400;logistic;0.01;False;(100,);constant;1000;sgd;0.693363406619313;0.08121762616494041;0.7665651067509808;0.019678206960430565
412;logistic;0.01;False;(50, 50);constant;1000;sgd;0.6928626248326263;0.07939963707741604;0.7531277237928682;0.020970756113211933
340;logistic;0.001;False;(50, 50);constant;1000;sgd;0.6927252213863994;0.08073443915396428;0.7533553297444602;0.02019103724551024
268;logistic;0.0001;False;(50, 50);constant;1000;sgd;0.6927252213863994;0.08073443915396428;0.7533204865388852;0.020197117855120444
418;logistic;0.01;False;(50, 50);adaptive;1000;sgd;0.6925154026104041;0.07904979048442522;0.7537452890338104;0.02069329318345646
346;logistic;0.001;False;(50, 50);adaptive;1000;sgd;0.6923779991641772;0.08038980814787047;0.7537936461536185;0.020355524912788373
274;logistic;0.0001;False;(50, 50);adaptive;1000;sgd;0.6923779991641772;0.08038980814787047;0.7537249734487201;0.02037314687912932
214;relu;0.01;False;(50, 100, 50);adaptive;1000;sgd;0.6923756394598303;0.0660025998207883;0.782750525878716;0.023746877502858418
212;relu;0.01;False;(50, 100, 50);adaptive;500;sgd;0.6923756394598303;0.0660025998207883;0.782750525878716;0.023746877502858418
66;relu;0.0001;False;(50, 100, 50);adaptive;200;sgd;0.691148079956225;0.06594053032283873;0.7795447395715589;0.02300108322653032
157;relu;0.01;True;(50, 50);constant;200;adam;0.6910331096549931;0.05083247598068748;0.7522256239735567;0.022598014927585088
159;relu;0.01;True;(50, 50);constant;500;adam;0.6910331096549931;0.05083247598068748;0.7522256239735567;0.022598014927585088
161;relu;0.01;True;(50, 50);constant;1000;adam;0.6910331096549931;0.05083247598068748;0.7522256239735567;0.022598014927585088
163;relu;0.01;True;(50, 50);adaptive;200;adam;0.6910331096549931;0.05083247598068748;0.7522256239735567;0.022598014927585088
165;relu;0.01;True;(50, 50);adaptive;500;adam;0.6910331096549931;0.05083247598068748;0.7522256239735567;0.022598014927585088
167;relu;0.01;True;(50, 50);adaptive;1000;adam;0.6910331096549931;0.05083247598068748;0.7522256239735567;0.022598014927585088
35;relu;0.0001;True;(50, 100, 50);adaptive;1000;adam;0.6905199043986017;0.05301977804420056;0.7548727951019105;0.02421669189282993
33;relu;0.0001;True;(50, 100, 50);adaptive;500;adam;0.6905199043986017;0.05301977804420056;0.7548727951019105;0.02421669189282993
29;relu;0.0001;True;(50, 100, 50);constant;1000;adam;0.6905199043986017;0.05301977804420056;0.7548727951019105;0.02421669189282993
27;relu;0.0001;True;(50, 100, 50);constant;500;adam;0.6905199043986017;0.05301977804420056;0.7548727951019105;0.02421669189282993
25;relu;0.0001;True;(50, 100, 50);constant;200;adam;0.6905199043986017;0.05301977804420056;0.7548727951019105;0.02421669189282993
31;relu;0.0001;True;(50, 100, 50);adaptive;200;adam;0.6905199043986017;0.05301977804420056;0.7548727951019105;0.02421669189282993
52;relu;0.0001;False;(50, 50);constant;1000;sgd;0.6897251987219202;0.05958349408468637;0.7592335762054288;0.035060123683203104
50;relu;0.0001;False;(50, 50);constant;500;sgd;0.6897251987219202;0.05958349408468637;0.7592335762054288;0.035060123683203104
72;relu;0.001;True;(100,);constant;200;sgd;0.6894051902821176;0.05185866738128311;0.733698274602938;0.023699943008407904
76;relu;0.001;True;(100,);constant;1000;sgd;0.6894051902821176;0.05185866738128311;0.733698274602938;0.023699943008407904
74;relu;0.001;True;(100,);constant;500;sgd;0.6894051902821176;0.05185866738128311;0.733698274602938;0.023699943008407904
612;tanh;0.01;False;(100,);constant;200;sgd;0.6889824764826841;0.06332443489350412;0.7679588259108572;0.016409459994031084
172;relu;0.01;True;(50, 100, 50);constant;1000;sgd;0.688788062259917;0.06695345492515174;0.7390564460075387;0.010172225682541518
170;relu;0.01;True;(50, 100, 50);constant;500;sgd;0.688788062259917;0.06695345492515174;0.7390564460075387;0.010172225682541518
168;relu;0.01;True;(50, 100, 50);constant;200;sgd;0.688788062259917;0.06695345492515174;0.7390564460075387;0.010172225682541518
164;relu;0.01;True;(50, 50);adaptive;500;sgd;0.6887780655714411;0.03816961531425941;0.7357975428768554;0.02649876468321381
166;relu;0.01;True;(50, 50);adaptive;1000;sgd;0.6887780655714411;0.03816961531425941;0.7357975428768554;0.02649876468321381
162;relu;0.01;True;(50, 50);adaptive;200;sgd;0.6887780655714411;0.03816961531425941;0.7357975428768554;0.02649876468321381
243;logistic;0.0001;True;(50, 100, 50);constant;500;adam;0.6887422310684548;0.08450601094723864;0.7475614155379017;0.08742660550926658
245;logistic;0.0001;True;(50, 100, 50);constant;1000;adam;0.6887422310684548;0.08450601094723864;0.7475614155379017;0.08742660550926658
247;logistic;0.0001;True;(50, 100, 50);adaptive;200;adam;0.6887422310684548;0.08450601094723864;0.7475614155379017;0.08742660550926658
251;logistic;0.0001;True;(50, 100, 50);adaptive;1000;adam;0.6887422310684548;0.08450601094723864;0.7475614155379017;0.08742660550926658
241;logistic;0.0001;True;(50, 100, 50);constant;200;adam;0.6887422310684548;0.08450601094723864;0.7475614155379017;0.08742660550926658
249;logistic;0.0001;True;(50, 100, 50);adaptive;500;adam;0.6887422310684548;0.08450601094723864;0.7475614155379017;0.08742660550926658
315;logistic;0.001;True;(50, 100, 50);constant;500;adam;0.6886039273062977;0.08515768191521884;0.7414095546407836;0.08491767682702057
317;logistic;0.001;True;(50, 100, 50);constant;1000;adam;0.6886039273062977;0.08515768191521884;0.7414095546407836;0.08491767682702057
313;logistic;0.001;True;(50, 100, 50);constant;200;adam;0.6886039273062977;0.08515768191521884;0.7414095546407836;0.08491767682702057
319;logistic;0.001;True;(50, 100, 50);adaptive;200;adam;0.6886039273062977;0.08515768191521884;0.7414095546407836;0.08491767682702057
321;logistic;0.001;True;(50, 100, 50);adaptive;500;adam;0.6886039273062977;0.08515768191521884;0.7414095546407836;0.08491767682702057
323;logistic;0.001;True;(50, 100, 50);adaptive;1000;adam;0.6886039273062977;0.08515768191521884;0.7414095546407836;0.08491767682702057
82;relu;0.001;True;(100,);adaptive;1000;sgd;0.6884875790988121;0.05557081074120156;0.7425696159945856;0.02491419290579261
80;relu;0.001;True;(100,);adaptive;500;sgd;0.6884875790988121;0.05557081074120156;0.7425696159945856;0.02491419290579261
78;relu;0.001;True;(100,);adaptive;200;sgd;0.6884875790988121;0.05557081074120156;0.7425696159945856;0.02491419290579261
0;relu;0.0001;True;(100,);constant;200;sgd;0.6884502831203138;0.05589921982594714;0.7337155667936711;0.023858262169032415
2;relu;0.0001;True;(100,);constant;500;sgd;0.6884502831203138;0.05589921982594714;0.7337155667936711;0.023858262169032415
4;relu;0.0001;True;(100,);constant;1000;sgd;0.6884502831203138;0.05589921982594714;0.7337155667936711;0.023858262169032415
24;relu;0.0001;True;(50, 100, 50);constant;200;sgd;0.6882041168066741;0.06643425556314063;0.7392460705967331;0.010521700455622314
26;relu;0.0001;True;(50, 100, 50);constant;500;sgd;0.6882041168066741;0.06643425556314063;0.7392460705967331;0.010521700455622314
28;relu;0.0001;True;(50, 100, 50);constant;1000;sgd;0.6882041168066741;0.06643425556314063;0.7392460705967331;0.010521700455622314
