;param_class_weight;param_criterion;param_max_depth;param_max_features;param_min_samples_leaf;param_min_samples_split;param_splitter;mean_test_score;std_test_score;mean_train_score;std_train_score
833;balanced;entropy;20;sqrt;1;10;random;0.7121850479832567;0.04788688452915538;0.8273753159504323;0.012152851005345765
651;balanced;entropy;;auto;1;5;random;0.7121150421679732;0.046624815407845174;0.9004107789697013;0.006318075934311456
669;balanced;entropy;;sqrt;1;5;random;0.7121150421679732;0.046624815407845174;0.9004107789697013;0.006318075934311456
849;balanced;entropy;20;log2;1;5;random;0.7120857207450818;0.052686090488461755;0.8558928719937013;0.015808174340214625
431;;entropy;20;log2;4;10;random;0.712043834351873;0.061204551766243835;0.7734526591420187;0.009422108277160047
469;balanced;gini;;log2;1;2;random;0.711871254122365;0.04338578681525553;0.9995982856353184;0.0002011834480084334
391;;entropy;20;auto;4;2;random;0.711818016538988;0.07617978788074138;0.766086528175421;0.009203318830655002
409;;entropy;20;sqrt;4;2;random;0.711818016538988;0.07617978788074138;0.766086528175421;0.009203318830655002
411;;entropy;20;sqrt;4;5;random;0.711818016538988;0.07617978788074138;0.766086528175421;0.009203318830655002
393;;entropy;20;auto;4;5;random;0.711818016538988;0.07617978788074138;0.766086528175421;0.009203318830655002
475;balanced;gini;;log2;2;2;random;0.7116784542703147;0.05721164566804656;0.8169494046511669;0.018053378165742314
657;balanced;entropy;;auto;2;5;random;0.7115109595351385;0.05428694281396106;0.831042072252526;0.010067659578168787
675;balanced;entropy;;sqrt;2;5;random;0.7115109595351385;0.05428694281396106;0.831042072252526;0.010067659578168787
45;;gini;;log2;2;5;random;0.7112160420622067;0.06238348698083038;0.812388801130872;0.013192661792706345
835;balanced;entropy;20;sqrt;2;2;random;0.7111519710713816;0.06999012012825084;0.8039415659103257;0.011175707958606522
817;balanced;entropy;20;auto;2;2;random;0.7111519710713816;0.06999012012825084;0.8039415659103257;0.011175707958606522
692;balanced;entropy;;log2;2;5;best;0.7106083924308013;0.027337872348459157;0.8951737791069128;0.007683638459720621
432;balanced;gini;;auto;1;2;best;0.710070147077211;0.05055053250346239;0.9995982856353184;0.0002011834480084334
450;balanced;gini;;sqrt;1;2;best;0.710070147077211;0.05055053250346239;0.9995982856353184;0.0002011834480084334
225;;entropy;;auto;2;5;random;0.7097315657403905;0.060621366953407266;0.8254925913301042;0.010191759712882142
243;;entropy;;sqrt;2;5;random;0.7097315657403905;0.060621366953407266;0.8254925913301042;0.010191759712882142
829;balanced;entropy;20;sqrt;1;2;random;0.7095081056686634;0.0765915365556828;0.8754720762209642;0.02711746652491518
811;balanced;entropy;20;auto;1;2;random;0.7095081056686634;0.0765915365556828;0.8754720762209642;0.02711746652491518
219;;entropy;;auto;1;5;random;0.70938557102484;0.05040121095910498;0.9038404960681158;0.003807583696957259
237;;entropy;;sqrt;1;5;random;0.70938557102484;0.05040121095910498;0.9038404960681158;0.003807583696957259
19;;gini;;sqrt;1;2;random;0.7093427065579845;0.034424263716655745;0.9995982856353184;0.0002011834480084334
1;;gini;;auto;1;2;random;0.7093427065579845;0.034424263716655745;0.9995982856353184;0.0002011834480084334
106;;gini;5;log2;4;10;best;0.7092597720919009;0.060358242902637846;0.7771161032278073;0.011430826233556445
104;;gini;5;log2;4;5;best;0.7092597720919009;0.060358242902637846;0.7771293203351851;0.011434785994259716
102;;gini;5;log2;4;2;best;0.7092597720919009;0.060358242902637846;0.7771293203351851;0.011434785994259716
534;balanced;gini;5;log2;4;2;best;0.7091036498895161;0.05931306786002953;0.7750805638727363;0.011249264076543768
536;balanced;gini;5;log2;4;5;best;0.7091036498895161;0.05931306786002953;0.7750805638727363;0.011249264076543768
269;;entropy;;log2;4;10;random;0.7089208303067378;0.05927527956441216;0.7738186292395811;0.009652735931662706
387;;entropy;20;auto;2;5;random;0.7088310938794274;0.06454577297726279;0.8015602109774379;0.023801908246332965
405;;entropy;20;sqrt;2;5;random;0.7088310938794274;0.06454577297726279;0.8015602109774379;0.023801908246332965
617;balanced;gini;20;sqrt;1;10;random;0.7082347008442399;0.061523158299277854;0.825082130486207;0.013605423183122427
599;balanced;gini;20;auto;1;10;random;0.7082347008442399;0.061523158299277854;0.825082130486207;0.013605423183122427
863;balanced;entropy;20;log2;4;10;random;0.7082058845804184;0.05287308371668526;0.7707301610364113;0.013917383609830065
183;;gini;20;sqrt;1;5;random;0.708165590424682;0.06028207156899151;0.8442206431301781;0.009228134434189891
165;;gini;20;auto;1;5;random;0.708165590424682;0.06028207156899151;0.8442206431301781;0.009228134434189891
820;balanced;entropy;20;auto;2;10;best;0.7081576593768901;0.050178766079956555;0.8781112212783212;0.008299189994008855
838;balanced;entropy;20;sqrt;2;10;best;0.7081576593768901;0.050178766079956555;0.8781112212783212;0.008299189994008855
261;;entropy;;log2;2;5;random;0.7079964875829978;0.07267301415540327;0.813542809762497;0.015723467435787702
701;balanced;entropy;;log2;4;10;random;0.7079927065658904;0.054088966260082534;0.7687650163936373;0.015609344438325973
663;balanced;entropy;;auto;4;5;random;0.7078375658940473;0.08408887830958142;0.7671247810141568;0.007475560348276386
681;balanced;entropy;;sqrt;4;5;random;0.7078375658940473;0.08408887830958142;0.7671247810141568;0.007475560348276386
661;balanced;entropy;;auto;4;2;random;0.7078375658940473;0.08408887830958142;0.7671247810141568;0.007475560348276386
679;balanced;entropy;;sqrt;4;2;random;0.7078375658940473;0.08408887830958142;0.7671247810141568;0.007475560348276386
27;;gini;;sqrt;2;5;random;0.707583174666022;0.058219528543469595;0.8267257655906001;0.009401121263556338
9;;gini;;auto;2;5;random;0.707583174666022;0.058219528543469595;0.8267257655906001;0.009401121263556338
471;balanced;gini;;log2;1;5;random;0.7073622932215873;0.04053367854371503;0.8948966444493893;0.002709572907989066
538;balanced;gini;5;log2;4;10;best;0.7071036498895161;0.05960454520871516;0.7751440849713342;0.011265836562789537
453;balanced;gini;;sqrt;1;5;random;0.7070586301649124;0.04365254800837185;0.9015561148220914;0.0028994046798451185
435;balanced;gini;;auto;1;5;random;0.7070586301649124;0.04365254800837185;0.9015561148220914;0.0028994046798451185
385;;entropy;20;auto;2;2;random;0.7066622285586012;0.07073246603839983;0.8056281515544379;0.016527958665885106
403;;entropy;20;sqrt;2;2;random;0.7066622285586012;0.07073246603839983;0.8056281515544379;0.016527958665885106
821;balanced;entropy;20;auto;2;10;random;0.7066252271180707;0.06950738139925275;0.804687255197696;0.012080110165068198
839;balanced;entropy;20;sqrt;2;10;random;0.7066252271180707;0.06950738139925275;0.804687255197696;0.012080110165068198
161;;gini;10;log2;4;10;random;0.7065875830628879;0.06323473139052907;0.7354195091386007;0.017790802355988886
72;;gini;5;sqrt;1;2;best;0.7063929290779034;0.055879079011553645;0.7729684907916878;0.025852497194131054
54;;gini;5;auto;1;2;best;0.7063929290779034;0.055879079011553645;0.7729684907916878;0.025852497194131054
215;;gini;20;log2;4;10;random;0.706346103953649;0.05035086434029138;0.7634397611096306;0.016918858989615326
17;;gini;;auto;4;10;random;0.7061397999829373;0.06475445221105675;0.7792014075902574;0.015806584869396834
35;;gini;;sqrt;4;10;random;0.7061397999829373;0.06475445221105675;0.7792014075902574;0.015806584869396834
185;;gini;20;sqrt;1;10;random;0.7057920775943377;0.06287904470548551;0.8214057347083129;0.0117006608556681
167;;gini;20;auto;1;10;random;0.7057920775943377;0.06287904470548551;0.8214057347083129;0.0117006608556681
633;balanced;gini;20;log2;1;5;random;0.705580906141281;0.06844456149839882;0.8593262944906191;0.01817109639302369
407;;entropy;20;sqrt;2;10;random;0.7054114018707569;0.07919118483922509;0.8077339176042407;0.0071133729863191485
389;;entropy;20;auto;2;10;random;0.7054114018707569;0.07919118483922509;0.8077339176042407;0.0071133729863191485
53;;gini;;log2;4;10;random;0.7049962805208941;0.04818806752686818;0.7636698360801084;0.017182839701436154
37;;gini;;log2;1;2;random;0.7045165751328974;0.045414090547908556;0.9995982856353184;0.0002011834480084334
479;balanced;gini;;log2;2;10;random;0.704194611474017;0.059306917972991625;0.7906684455615357;0.030084253222682246
44;;gini;;log2;2;5;best;0.7040645324023198;0.08621443778778831;0.8912659483503356;0.007979628670357992
395;;entropy;20;auto;4;10;random;0.7039886723488431;0.08377536960495814;0.7707103681494283;0.014877561710900843
413;;entropy;20;sqrt;4;10;random;0.7039886723488431;0.08377536960495814;0.7707103681494283;0.014877561710900843
157;;gini;10;log2;4;2;random;0.7030632685837014;0.0696242508674821;0.7292371850794799;0.01992423739842459
159;;gini;10;log2;4;5;random;0.7030632685837014;0.0696242508674821;0.7292371850794799;0.01992423739842459
861;balanced;entropy;20;log2;4;5;random;0.7025843670038474;0.06529928479056424;0.7707172468229974;0.010501778514761176
859;balanced;entropy;20;log2;4;2;random;0.7025843670038474;0.06529928479056424;0.7707172468229974;0.010501778514761176
207;;gini;20;log2;2;5;random;0.7024736250501447;0.07213873601137666;0.7988584318914111;0.013021406860336466
371;;entropy;10;log2;2;10;random;0.7015831752924694;0.06460663997171585;0.735589878831124;0.02636344568562516
744;balanced;entropy;5;log2;2;2;best;0.7011492827743918;0.06512234666793323;0.7636533155851554;0.012200662982133499
36;;gini;;log2;1;2;best;0.7004817923786589;0.06950799722978909;0.9995982856353184;0.0002011834480084334
401;;entropy;20;sqrt;1;10;random;0.7004202482808277;0.04915327471484345;0.8211932176129245;0.01041502569553651
383;;entropy;20;auto;1;10;random;0.7004202482808277;0.04915327471484345;0.8211932176129245;0.01041502569553651
629;balanced;gini;20;sqrt;4;10;random;0.7003718718333681;0.06783508246646591;0.7699123325271686;0.013572887548526173
611;balanced;gini;20;auto;4;10;random;0.7003718718333681;0.06783508246646591;0.7699123325271686;0.013572887548526173
647;balanced;gini;20;log2;4;10;random;0.7001473192430973;0.04947217829152122;0.7609160661480059;0.0174257967916833
636;balanced;gini;20;log2;2;2;best;0.7001289568200264;0.0479272734817327;0.8946786027200584;0.006719517001969102
738;balanced;entropy;5;log2;1;2;best;0.7000937272188363;0.06854332217303123;0.7646101325065483;0.012031572556888566
312;;entropy;5;log2;2;2;best;0.6992337550346412;0.06319806109479081;0.7572259853063763;0.012195227196974927
49;;gini;;log2;4;2;random;0.6991425517322967;0.0586606914534029;0.7716111395270588;0.010067751132341658
51;;gini;;log2;4;5;random;0.6991425517322967;0.0586606914534029;0.7716111395270588;0.010067751132341658
377;;entropy;10;log2;4;10;random;0.6987776244315972;0.060490543360426356;0.7413662983953786;0.01263038196640584
587;balanced;gini;10;log2;2;10;random;0.6987645411656804;0.0607676767313656;0.7401659834196301;0.020659513722520968
375;;entropy;10;log2;4;5;random;0.6986434100981238;0.06601313120548745;0.7356912369755992;0.02045926763630591
373;;entropy;10;log2;4;2;random;0.6986434100981238;0.06601313120548745;0.7356912369755992;0.02045926763630591
837;balanced;entropy;20;sqrt;2;5;random;0.6980474349430986;0.06998544177261036;0.8090714604938645;0.012875174849577885
819;balanced;entropy;20;auto;2;5;random;0.6980474349430986;0.06998544177261036;0.8090714604938645;0.012875174849577885
449;balanced;gini;;auto;4;10;random;0.6973616474118136;0.06606361165542865;0.7760462269909396;0.01382767923934617
467;balanced;gini;;sqrt;4;10;random;0.6973616474118136;0.06606361165542865;0.7760462269909396;0.01382767923934617
155;;gini;10;log2;2;10;random;0.6971521888427452;0.06868322847610747;0.7374002586513706;0.02092637907499822
197;;gini;20;sqrt;4;10;random;0.6970665333412398;0.06833145091430122;0.772229749584773;0.015744606251354605
179;;gini;20;auto;4;10;random;0.6970665333412398;0.06833145091430122;0.772229749584773;0.015744606251354605
306;;entropy;5;log2;1;2;best;0.6966831912193716;0.06694763210123233;0.7578246770846194;0.012315182863676204
746;balanced;entropy;5;log2;2;5;best;0.6965485568215788;0.06361643551823541;0.7635686168497952;0.012095304294363176
33;;gini;;sqrt;4;5;random;0.6957837985305864;0.06921467071312642;0.7765737259297468;0.015614963730894927
31;;gini;;sqrt;4;2;random;0.6957837985305864;0.06921467071312642;0.7765737259297468;0.015614963730894927
15;;gini;;auto;4;5;random;0.6957837985305864;0.06921467071312642;0.7765737259297468;0.015614963730894927
13;;gini;;auto;4;2;random;0.6957837985305864;0.06921467071312642;0.7765737259297468;0.015614963730894927
809;balanced;entropy;10;log2;4;10;random;0.6957203009263289;0.06453634694723963;0.7385732283026334;0.01560358135567048
740;balanced;entropy;5;log2;1;5;best;0.6954930012660233;0.0670418168261058;0.7645226229276693;0.011961980739946402
593;balanced;gini;10;log2;4;10;random;0.6950622868085493;0.0628342493366211;0.7366940120772991;0.016242109245634826
318;;entropy;5;log2;4;2;best;0.6948311008640251;0.06112001733760869;0.7584421537832362;0.01231449823327073
320;;entropy;5;log2;4;5;best;0.6948311008640251;0.06112001733760869;0.7584421537832362;0.01231449823327073
322;;entropy;5;log2;4;10;best;0.6948311008640251;0.06112001733760869;0.7584421537832362;0.01231449823327073
645;balanced;gini;20;log2;4;5;random;0.694751966095739;0.05436690609803324;0.7699253828579862;0.011066561240401847
643;balanced;gini;20;log2;4;2;random;0.694751966095739;0.05436690609803324;0.7699253828579862;0.011066561240401847
427;;entropy;20;log2;4;2;random;0.6946260326268774;0.06579134001894169;0.768400712477996;0.008416655070152705
429;;entropy;20;log2;4;5;random;0.6946260326268774;0.06579134001894169;0.768400712477996;0.008416655070152705
267;;entropy;;log2;4;5;random;0.6942278669597173;0.07372526769604304;0.7719074762172808;0.006961131309502567
265;;entropy;;log2;4;2;random;0.6942278669597173;0.07372526769604304;0.7719074762172808;0.006961131309502567
316;;entropy;5;log2;2;10;best;0.6939779876889306;0.06139522219530451;0.7584004610524572;0.012133199796983067
485;balanced;gini;;log2;4;10;random;0.6936333131641567;0.0673300507277945;0.761513502486056;0.019033556926704585
213;;gini;20;log2;4;5;random;0.6934927687079366;0.052146771323090396;0.7708095849002626;0.010418339015062228
211;;gini;20;log2;4;2;random;0.6934927687079366;0.052146771323090396;0.7708095849002626;0.010418339015062228
483;balanced;gini;;log2;4;5;random;0.6933270109611527;0.05898957108822107;0.7763798017503049;0.00791792094585909
481;balanced;gini;;log2;4;2;random;0.6933270109611527;0.05898957108822107;0.7763798017503049;0.00791792094585909
314;;entropy;5;log2;2;5;best;0.6931901089010518;0.061355650507173946;0.7570473280508776;0.011931884859952878
807;balanced;entropy;10;log2;4;5;random;0.6917107240126378;0.06371795783202648;0.7343155324747727;0.020689475049076672
805;balanced;entropy;10;log2;4;2;random;0.6917107240126378;0.06371795783202648;0.7343155324747727;0.020689475049076672
177;;gini;20;auto;4;5;random;0.6914204325688612;0.07328689552617738;0.764444785699452;0.012319521625889064
175;;gini;20;auto;4;2;random;0.6914204325688612;0.07328689552617738;0.764444785699452;0.012319521625889064
195;;gini;20;sqrt;4;5;random;0.6914204325688612;0.07328689552617738;0.764444785699452;0.012319521625889064
193;;gini;20;sqrt;4;2;random;0.6914204325688612;0.07328689552617738;0.764444785699452;0.012319521625889064
206;;gini;20;log2;2;5;best;0.6913595183832993;0.08170017704196685;0.8915149833166088;0.005326876699912845
310;;entropy;5;log2;1;10;best;0.6913391885795432;0.06497854743080828;0.7590954744918411;0.012264784731509291
754;balanced;entropy;5;log2;4;10;best;0.6908804603320211;0.053788588547896844;0.7608169398425056;0.010773523629108793
752;balanced;entropy;5;log2;4;5;best;0.6908804603320211;0.053788588547896844;0.7608169398425056;0.010773523629108793
750;balanced;entropy;5;log2;4;2;best;0.6908804603320211;0.053788588547896844;0.7608169398425056;0.010773523629108793
308;;entropy;5;log2;1;5;best;0.6905513097916645;0.06490913694756652;0.7576578232881327;0.012116510423577045
399;;entropy;20;sqrt;1;5;random;0.6904016237613814;0.0521896467522895;0.8256743633710307;0.015484912363708728
381;;entropy;20;auto;1;5;random;0.6904016237613814;0.0521896467522895;0.8256743633710307;0.015484912363708728
748;balanced;entropy;5;log2;2;10;best;0.6900273471569265;0.053921977949057474;0.7608789890317773;0.010698070876902523
843;balanced;entropy;20;sqrt;4;5;random;0.6895757656678003;0.07776755165659838;0.7634860557344562;0.004987183111778758
825;balanced;entropy;20;auto;4;5;random;0.6895757656678003;0.07776755165659838;0.7634860557344562;0.004987183111778758
841;balanced;entropy;20;sqrt;4;2;random;0.6895757656678003;0.07776755165659838;0.7634860557344562;0.004987183111778758
823;balanced;entropy;20;auto;4;2;random;0.6895757656678003;0.07776755165659838;0.7634860557344562;0.004987183111778758
699;balanced;entropy;;log2;4;5;random;0.6888308026182235;0.0674040733231582;0.7730508023297735;0.007923866455029484
697;balanced;entropy;;log2;4;2;random;0.6888308026182235;0.0674040733231582;0.7730508023297735;0.007923866455029484
742;balanced;entropy;5;log2;1;10;best;0.6886384582680376;0.05733070534992116;0.7618844855209309;0.01065308602649271
589;balanced;gini;10;log2;4;2;random;0.6878280880782591;0.062469495921876755;0.7310313060642869;0.01765802351418032
591;balanced;gini;10;log2;4;5;random;0.6878280880782591;0.062469495921876755;0.7310313060642869;0.01765802351418032
465;balanced;gini;;sqrt;4;5;random;0.6865963669613088;0.06685102990341497;0.7736883568057016;0.014509826142557528
463;balanced;gini;;sqrt;4;2;random;0.6865963669613088;0.06685102990341497;0.7736883568057016;0.014509826142557528
447;balanced;gini;;auto;4;5;random;0.6865963669613088;0.06685102990341497;0.7736883568057016;0.014509826142557528
445;balanced;gini;;auto;4;2;random;0.6865963669613088;0.06685102990341497;0.7736883568057016;0.014509826142557528
583;balanced;gini;10;log2;2;2;random;0.6861692994659597;0.07058389990365825;0.74266890346622;0.01813573878060313
799;balanced;entropy;10;log2;2;2;random;0.684119874096508;0.07015047948680311;0.7403900497180482;0.01606389111884644
109;;gini;10;auto;1;2;random;0.6836665968932751;0.0742791015939793;0.7407331944329676;0.012765311896996357
127;;gini;10;sqrt;1;2;random;0.6836665968932751;0.0742791015939793;0.7407331944329676;0.012765311896996357
541;balanced;gini;10;auto;1;2;random;0.6834288720575243;0.06244737285767548;0.7331481767473182;0.008311156941966099
559;balanced;gini;10;sqrt;1;2;random;0.6834288720575243;0.06244737285767548;0.7331481767473182;0.008311156941966099
795;balanced;entropy;10;log2;1;5;random;0.6828752386125463;0.07069924537575388;0.7437014551943703;0.015460572712717092
627;balanced;gini;20;sqrt;4;5;random;0.6822561509768018;0.08080050155194904;0.7671074361675714;0.01117731697287269
607;balanced;gini;20;auto;4;2;random;0.6822561509768018;0.08080050155194904;0.7671074361675714;0.01117731697287269
609;balanced;gini;20;auto;4;5;random;0.6822561509768018;0.08080050155194904;0.7671074361675714;0.01117731697287269
625;balanced;gini;20;sqrt;4;2;random;0.6822561509768018;0.08080050155194904;0.7671074361675714;0.01117731697287269
369;;entropy;10;log2;2;5;random;0.6815676760416588;0.06949167081131415;0.7384687442649442;0.01781166107237372
793;balanced;entropy;10;log2;1;2;random;0.6807985938364352;0.04313288856753681;0.741726890985125;0.016805854796318086
347;;entropy;10;sqrt;1;10;random;0.6803839987427107;0.05899654567383833;0.721811449712362;0.01235223363880171
329;;entropy;10;auto;1;10;random;0.6803839987427107;0.05899654567383833;0.721811449712362;0.01235223363880171
367;;entropy;10;log2;2;2;random;0.6779584138896431;0.07050713907559486;0.7385570529959908;0.01912676318901284
577;balanced;gini;10;log2;1;2;random;0.6771379181102078;0.044735075023443885;0.7432495220629874;0.017828194589067266
803;balanced;entropy;10;log2;2;10;random;0.6770839935256289;0.05317007211618358;0.7373858895325902;0.025086155103851204
801;balanced;entropy;10;log2;2;5;random;0.6761465599902298;0.07585972484578432;0.7413118944601428;0.015505638254057505
579;balanced;gini;10;log2;1;5;random;0.6748206440592311;0.07094954713419295;0.7457539070942991;0.014757568597738017
765;balanced;entropy;10;auto;2;5;random;0.6747849883013586;0.05618819875429378;0.7155680638306814;0.010151020573146952
783;balanced;entropy;10;sqrt;2;5;random;0.6747849883013586;0.05618819875429378;0.7155680638306814;0.010151020573146952
113;;gini;10;auto;1;10;random;0.6745941312126181;0.06354020174115119;0.7169583915337837;0.0177527881486792
131;;gini;10;sqrt;1;10;random;0.6745941312126181;0.06354020174115119;0.7169583915337837;0.0177527881486792
351;;entropy;10;sqrt;2;5;random;0.6738871262840778;0.059575356531920684;0.7119827820282211;0.01093306387482213
333;;entropy;10;auto;2;5;random;0.6738871262840778;0.059575356531920684;0.7119827820282211;0.01093306387482213
325;;entropy;10;auto;1;2;random;0.6737578509827349;0.06942276632397364;0.7305113422914538;0.02415051302951006
343;;entropy;10;sqrt;1;2;random;0.6737578509827349;0.06942276632397364;0.7305113422914538;0.02415051302951006
585;balanced;gini;10;log2;2;5;random;0.6736024890771781;0.07399479271316875;0.7432336203284156;0.017965487327775996
757;balanced;entropy;10;auto;1;2;random;0.6725845327740864;0.06060323989384887;0.720140958540213;0.010421449140349207
775;balanced;entropy;10;sqrt;1;2;random;0.6725845327740864;0.06060323989384887;0.720140958540213;0.010421449140349207
153;;gini;10;log2;2;5;random;0.6721351038659973;0.07637340542218551;0.7388092922694083;0.017186604967946606
779;balanced;entropy;10;sqrt;1;10;random;0.6715334343886136;0.06227467741790171;0.7271864205886562;0.008227222389594616
761;balanced;entropy;10;auto;1;10;random;0.6715334343886136;0.06227467741790171;0.7271864205886562;0.008227222389594616
147;;gini;10;log2;1;5;random;0.6674179533029291;0.0799365840099097;0.7397497951374964;0.015604288489789038
151;;gini;10;log2;2;2;random;0.6672546030225904;0.08368224669212984;0.7383796004483105;0.01891859087269195
569;balanced;gini;10;sqrt;2;10;random;0.6668279463934226;0.06227683885534162;0.7292382272639646;0.010429346171154158
551;balanced;gini;10;auto;2;10;random;0.6668279463934226;0.06227683885534162;0.7292382272639646;0.010429346171154158
149;;gini;10;log2;1;10;random;0.6661160805205759;0.06525495556745856;0.7229068755847239;0.01038249419226822
785;balanced;entropy;10;sqrt;2;10;random;0.6656218084091504;0.057047968759792615;0.7196750019984572;0.01476583611182354
767;balanced;entropy;10;auto;2;10;random;0.6656218084091504;0.057047968759792615;0.7196750019984572;0.01476583611182354
365;;entropy;10;log2;1;10;random;0.6650392134473344;0.06292013719394389;0.7188846962214912;0.014784732633078432
363;;entropy;10;log2;1;5;random;0.6639659965163307;0.08431769369458114;0.737624828062517;0.019638333133373067
777;balanced;entropy;10;sqrt;1;5;random;0.662318783440478;0.07694211535953899;0.7283923276585934;0.007956240699360606
759;balanced;entropy;10;auto;1;5;random;0.662318783440478;0.07694211535953899;0.7283923276585934;0.007956240699360606
145;;gini;10;log2;1;2;random;0.6615205123336858;0.08818011608777326;0.7340205281828377;0.01380911581162185
581;balanced;gini;10;log2;1;10;random;0.660606266437487;0.055835077219090166;0.7287266688425686;0.011781147536791828
549;balanced;gini;10;auto;2;5;random;0.6605220132402886;0.05385002789529581;0.7232131341644278;0.017472009712859133
567;balanced;gini;10;sqrt;2;5;random;0.6605220132402886;0.05385002789529581;0.7232131341644278;0.017472009712859133
327;;entropy;10;auto;1;5;random;0.6605134712345577;0.07846824341528577;0.725239753997051;0.013156079005304515
345;;entropy;10;sqrt;1;5;random;0.6605134712345577;0.07846824341528577;0.725239753997051;0.013156079005304515
547;balanced;gini;10;auto;2;2;random;0.6600750913233824;0.05271010581537126;0.7209904407776849;0.009628141942728085
565;balanced;gini;10;sqrt;2;2;random;0.6600750913233824;0.05271010581537126;0.7209904407776849;0.009628141942728085
563;balanced;gini;10;sqrt;1;10;random;0.6588705590593011;0.06119606147876119;0.729712143888208;0.009400550562476424
545;balanced;gini;10;auto;1;10;random;0.6588705590593011;0.06119606147876119;0.729712143888208;0.009400550562476424
361;;entropy;10;log2;1;2;random;0.6587160537062011;0.08078963797990395;0.7309984919207514;0.016750161876468838
781;balanced;entropy;10;sqrt;2;2;random;0.658481968815225;0.03724741051805774;0.7178552111483147;0.01102842171186004
763;balanced;entropy;10;auto;2;2;random;0.658481968815225;0.03724741051805774;0.7178552111483147;0.01102842171186004
123;;gini;10;auto;4;5;random;0.6582099398131597;0.06354483715367673;0.7216020047776806;0.013634501498884425
141;;gini;10;sqrt;4;5;random;0.6582099398131597;0.06354483715367673;0.7216020047776806;0.013634501498884425
139;;gini;10;sqrt;4;2;random;0.6582099398131597;0.06354483715367673;0.7216020047776806;0.013634501498884425
121;;gini;10;auto;4;2;random;0.6582099398131597;0.06354483715367673;0.7216020047776806;0.013634501498884425
353;;entropy;10;sqrt;2;10;random;0.6580983887754407;0.05422270998002749;0.7166840517048594;0.01600045862177732
335;;entropy;10;auto;2;10;random;0.6580983887754407;0.05422270998002749;0.7166840517048594;0.01600045862177732
119;;gini;10;auto;2;10;random;0.6576692576913571;0.06798101199913933;0.7249647281210274;0.012065182467744955
137;;gini;10;sqrt;2;10;random;0.6576692576913571;0.06798101199913933;0.7249647281210274;0.012065182467744955
115;;gini;10;auto;2;2;random;0.6572334709152082;0.05306955573885549;0.7211820320892895;0.010266917916176297
133;;gini;10;sqrt;2;2;random;0.6572334709152082;0.05306955573885549;0.7211820320892895;0.010266917916176297
349;;entropy;10;sqrt;2;2;random;0.6558419196123362;0.04042753051162086;0.7164008863788289;0.014047722882003679
331;;entropy;10;auto;2;2;random;0.6558419196123362;0.04042753051162086;0.7164008863788289;0.014047722882003679
135;;gini;10;sqrt;2;5;random;0.6538182615980331;0.04687090954704336;0.7207544544344942;0.012233817306322987
117;;gini;10;auto;2;5;random;0.6538182615980331;0.04687090954704336;0.7207544544344942;0.012233817306322987
555;balanced;gini;10;auto;4;5;random;0.6527825450580165;0.06376296286022987;0.7186306092594101;0.01798872008217067
573;balanced;gini;10;sqrt;4;5;random;0.6527825450580165;0.06376296286022987;0.7186306092594101;0.01798872008217067
571;balanced;gini;10;sqrt;4;2;random;0.6527825450580165;0.06376296286022987;0.7186306092594101;0.01798872008217067
553;balanced;gini;10;auto;4;2;random;0.6527825450580165;0.06376296286022987;0.7186306092594101;0.01798872008217067
575;balanced;gini;10;sqrt;4;10;random;0.6507897258447326;0.05957820392596318;0.7105489545717247;0.015245688172336453
557;balanced;gini;10;auto;4;10;random;0.6507897258447326;0.05957820392596318;0.7105489545717247;0.015245688172336453
355;;entropy;10;sqrt;4;2;random;0.6505650721216938;0.06252426175053354;0.7007270242349011;0.02660781831963235
339;;entropy;10;auto;4;5;random;0.6505650721216938;0.06252426175053354;0.7007270242349011;0.02660781831963235
337;;entropy;10;auto;4;2;random;0.6505650721216938;0.06252426175053354;0.7007270242349011;0.02660781831963235
357;;entropy;10;sqrt;4;5;random;0.6505650721216938;0.06252426175053354;0.7007270242349011;0.02660781831963235
85;;gini;5;sqrt;4;2;random;0.649242015059206;0.07940019534926587;0.6646592370321972;0.02497285833494319
71;;gini;5;auto;4;10;random;0.649242015059206;0.07940019534926587;0.6646592370321972;0.02497285833494319
69;;gini;5;auto;4;5;random;0.649242015059206;0.07940019534926587;0.6646592370321972;0.02497285833494319
89;;gini;5;sqrt;4;10;random;0.649242015059206;0.07940019534926587;0.6646592370321972;0.02497285833494319
67;;gini;5;auto;4;2;random;0.649242015059206;0.07940019534926587;0.6646592370321972;0.02497285833494319
87;;gini;5;sqrt;4;5;random;0.649242015059206;0.07940019534926587;0.6646592370321972;0.02497285833494319
797;balanced;entropy;10;log2;1;10;random;0.6490096913734086;0.04502996077576243;0.7246238871300501;0.013914237503068196
517;balanced;gini;5;sqrt;4;2;random;0.6482009973268467;0.07727451347418729;0.6646615435626732;0.024919209883085502
519;balanced;gini;5;sqrt;4;5;random;0.6482009973268467;0.07727451347418729;0.6646615435626732;0.024919209883085502
503;balanced;gini;5;auto;4;10;random;0.6482009973268467;0.07727451347418729;0.6646615435626732;0.024919209883085502
501;balanced;gini;5;auto;4;5;random;0.6482009973268467;0.07727451347418729;0.6646615435626732;0.024919209883085502
499;balanced;gini;5;auto;4;2;random;0.6482009973268467;0.07727451347418729;0.6646615435626732;0.024919209883085502
521;balanced;gini;5;sqrt;4;10;random;0.6482009973268467;0.07727451347418729;0.6646615435626732;0.024919209883085502
