;param_C;param_class_weight;param_coef0;param_degree;param_gamma;param_kernel;param_probability;param_shrinking;param_tol;mean_test_score;std_test_score;mean_train_score;std_train_score
657;0.1;balanced;0.0;3;scale;rbf;True;True;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
656;0.1;balanced;0.0;3;scale;rbf;True;True;0.001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
912;0.1;balanced;0.5;4;scale;rbf;True;True;0.001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
1108;0.1;balanced;1.0;4;scale;rbf;False;True;0.001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
848;0.1;balanced;0.5;3;scale;rbf;True;True;0.001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
849;0.1;balanced;0.5;3;scale;rbf;True;True;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
850;0.1;balanced;0.5;3;scale;rbf;True;False;0.001;0.6506777295041909;0.05409205432459193;0.7070109174861157;0.004786018760440032
851;0.1;balanced;0.5;3;scale;rbf;True;False;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
852;0.1;balanced;0.5;3;scale;rbf;False;True;0.001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
853;0.1;balanced;0.5;3;scale;rbf;False;True;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
854;0.1;balanced;0.5;3;scale;rbf;False;False;0.001;0.6506777295041909;0.05409205432459193;0.7070109174861157;0.004786018760440032
855;0.1;balanced;0.5;3;scale;rbf;False;False;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
1041;0.1;balanced;1.0;3;scale;rbf;True;True;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
1042;0.1;balanced;1.0;3;scale;rbf;True;False;0.001;0.6506777295041909;0.05409205432459193;0.7070109174861157;0.004786018760440032
1043;0.1;balanced;1.0;3;scale;rbf;True;False;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
1044;0.1;balanced;1.0;3;scale;rbf;False;True;0.001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
1045;0.1;balanced;1.0;3;scale;rbf;False;True;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
662;0.1;balanced;0.0;3;scale;rbf;False;False;0.001;0.6506777295041909;0.05409205432459193;0.7070109174861157;0.004786018760440032
784;0.1;balanced;0.5;2;scale;rbf;True;True;0.001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
1047;0.1;balanced;1.0;3;scale;rbf;False;False;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
785;0.1;balanced;0.5;2;scale;rbf;True;True;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
976;0.1;balanced;1.0;2;scale;rbf;True;True;0.001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
977;0.1;balanced;1.0;2;scale;rbf;True;True;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
978;0.1;balanced;1.0;2;scale;rbf;True;False;0.001;0.6506777295041909;0.05409205432459193;0.7070109174861157;0.004786018760440032
919;0.1;balanced;0.5;4;scale;rbf;False;False;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
918;0.1;balanced;0.5;4;scale;rbf;False;False;0.001;0.6506777295041909;0.05409205432459193;0.7070109174861157;0.004786018760440032
917;0.1;balanced;0.5;4;scale;rbf;False;True;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
916;0.1;balanced;0.5;4;scale;rbf;False;True;0.001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
915;0.1;balanced;0.5;4;scale;rbf;True;False;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
914;0.1;balanced;0.5;4;scale;rbf;True;False;0.001;0.6506777295041909;0.05409205432459193;0.7070109174861157;0.004786018760440032
979;0.1;balanced;1.0;2;scale;rbf;True;False;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
980;0.1;balanced;1.0;2;scale;rbf;False;True;0.001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
981;0.1;balanced;1.0;2;scale;rbf;False;True;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
982;0.1;balanced;1.0;2;scale;rbf;False;False;0.001;0.6506777295041909;0.05409205432459193;0.7070109174861157;0.004786018760440032
983;0.1;balanced;1.0;2;scale;rbf;False;False;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
913;0.1;balanced;0.5;4;scale;rbf;True;True;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
791;0.1;balanced;0.5;2;scale;rbf;False;False;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
790;0.1;balanced;0.5;2;scale;rbf;False;False;0.001;0.6506777295041909;0.05409205432459193;0.7070109174861157;0.004786018760440032
789;0.1;balanced;0.5;2;scale;rbf;False;True;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
788;0.1;balanced;0.5;2;scale;rbf;False;True;0.001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
787;0.1;balanced;0.5;2;scale;rbf;True;False;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
786;0.1;balanced;0.5;2;scale;rbf;True;False;0.001;0.6506777295041909;0.05409205432459193;0.7070109174861157;0.004786018760440032
1046;0.1;balanced;1.0;3;scale;rbf;False;False;0.001;0.6506777295041909;0.05409205432459193;0.7070109174861157;0.004786018760440032
1040;0.1;balanced;1.0;3;scale;rbf;True;True;0.001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
727;0.1;balanced;0.0;4;scale;rbf;False;False;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
593;0.1;balanced;0.0;2;scale;rbf;True;True;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
599;0.1;balanced;0.0;2;scale;rbf;False;False;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
726;0.1;balanced;0.0;4;scale;rbf;False;False;0.001;0.6506777295041909;0.05409205432459193;0.7070109174861157;0.004786018760440032
1109;0.1;balanced;1.0;4;scale;rbf;False;True;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
1110;0.1;balanced;1.0;4;scale;rbf;False;False;0.001;0.6506777295041909;0.05409205432459193;0.7070109174861157;0.004786018760440032
1111;0.1;balanced;1.0;4;scale;rbf;False;False;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
725;0.1;balanced;0.0;4;scale;rbf;False;True;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
724;0.1;balanced;0.0;4;scale;rbf;False;True;0.001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
1104;0.1;balanced;1.0;4;scale;rbf;True;True;0.001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
1105;0.1;balanced;1.0;4;scale;rbf;True;True;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
592;0.1;balanced;0.0;2;scale;rbf;True;True;0.001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
1106;0.1;balanced;1.0;4;scale;rbf;True;False;0.001;0.6506777295041909;0.05409205432459193;0.7070109174861157;0.004786018760440032
594;0.1;balanced;0.0;2;scale;rbf;True;False;0.001;0.6506777295041909;0.05409205432459193;0.7070109174861157;0.004786018760440032
723;0.1;balanced;0.0;4;scale;rbf;True;False;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
722;0.1;balanced;0.0;4;scale;rbf;True;False;0.001;0.6506777295041909;0.05409205432459193;0.7070109174861157;0.004786018760440032
721;0.1;balanced;0.0;4;scale;rbf;True;True;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
720;0.1;balanced;0.0;4;scale;rbf;True;True;0.001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
595;0.1;balanced;0.0;2;scale;rbf;True;False;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
596;0.1;balanced;0.0;2;scale;rbf;False;True;0.001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
597;0.1;balanced;0.0;2;scale;rbf;False;True;0.0001;0.6506777295041909;0.05409205432459193;0.7070732616257667;0.004786465348601916
598;0.1;balanced;0.0;2;scale;rbf;False;False;0.001;0.6506777295041909;0.05409205432459193;0.7070109174861157;0.004786018760440032
617;0.1;balanced;0.0;2;auto;poly;True;True;0.0001;0.6499094226180226;0.06446393562658792;0.663159026787527;0.036907857016057796
620;0.1;balanced;0.0;2;auto;poly;False;True;0.001;0.6499094226180226;0.06446393562658792;0.663159026787527;0.036907857016057796
621;0.1;balanced;0.0;2;auto;poly;False;True;0.0001;0.6499094226180226;0.06446393562658792;0.663159026787527;0.036907857016057796
616;0.1;balanced;0.0;2;auto;poly;True;True;0.001;0.6499094226180226;0.06446393562658792;0.663159026787527;0.036907857016057796
270;0.1;;0.5;3;scale;poly;False;False;0.001;0.6498582752045403;0.06862468833891266;0.6946944316422826;0.008649011020475805
271;0.1;;0.5;3;scale;poly;False;False;0.0001;0.6498582752045403;0.06862468833891266;0.6946424565903075;0.008587725297954665
264;0.1;;0.5;3;scale;poly;True;True;0.001;0.6498582752045403;0.06862468833891266;0.6946944316422826;0.008649011020475805
269;0.1;;0.5;3;scale;poly;False;True;0.0001;0.6498582752045403;0.06862468833891266;0.6946424565903075;0.008587725297954665
268;0.1;;0.5;3;scale;poly;False;True;0.001;0.6498582752045403;0.06862468833891266;0.6946944316422826;0.008649011020475805
267;0.1;;0.5;3;scale;poly;True;False;0.0001;0.6498582752045403;0.06862468833891266;0.6946424565903075;0.008587725297954665
266;0.1;;0.5;3;scale;poly;True;False;0.001;0.6498582752045403;0.06862468833891266;0.6946944316422826;0.008649011020475805
265;0.1;;0.5;3;scale;poly;True;True;0.0001;0.6498582752045403;0.06862468833891266;0.6946424565903075;0.008587725297954665
1781;1;balanced;0.0;2;auto;rbf;False;True;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1840;1;balanced;0.0;3;auto;rbf;True;True;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1841;1;balanced;0.0;3;auto;rbf;True;True;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1842;1;balanced;0.0;3;auto;rbf;True;False;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1843;1;balanced;0.0;3;auto;rbf;True;False;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1844;1;balanced;0.0;3;auto;rbf;False;True;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1782;1;balanced;0.0;2;auto;rbf;False;False;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2226;1;balanced;1.0;3;auto;rbf;True;False;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2166;1;balanced;1.0;2;auto;rbf;False;False;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1777;1;balanced;0.0;2;auto;rbf;True;True;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1846;1;balanced;0.0;3;auto;rbf;False;False;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2227;1;balanced;1.0;3;auto;rbf;True;False;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2228;1;balanced;1.0;3;auto;rbf;False;True;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2229;1;balanced;1.0;3;auto;rbf;False;True;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2230;1;balanced;1.0;3;auto;rbf;False;False;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2225;1;balanced;1.0;3;auto;rbf;True;True;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2224;1;balanced;1.0;3;auto;rbf;True;True;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1776;1;balanced;0.0;2;auto;rbf;True;True;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1778;1;balanced;0.0;2;auto;rbf;True;False;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2165;1;balanced;1.0;2;auto;rbf;False;True;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1779;1;balanced;0.0;2;auto;rbf;True;False;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1780;1;balanced;0.0;2;auto;rbf;False;True;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2160;1;balanced;1.0;2;auto;rbf;True;True;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2161;1;balanced;1.0;2;auto;rbf;True;True;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2231;1;balanced;1.0;3;auto;rbf;False;False;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2162;1;balanced;1.0;2;auto;rbf;True;False;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2163;1;balanced;1.0;2;auto;rbf;True;False;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2164;1;balanced;1.0;2;auto;rbf;False;True;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1845;1;balanced;0.0;3;auto;rbf;False;True;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1847;1;balanced;0.0;3;auto;rbf;False;False;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2103;1;balanced;0.5;4;auto;rbf;False;False;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2102;1;balanced;0.5;4;auto;rbf;False;False;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2038;1;balanced;0.5;3;auto;rbf;False;False;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2037;1;balanced;0.5;3;auto;rbf;False;True;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2036;1;balanced;0.5;3;auto;rbf;False;True;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2035;1;balanced;0.5;3;auto;rbf;True;False;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2034;1;balanced;0.5;3;auto;rbf;True;False;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2033;1;balanced;0.5;3;auto;rbf;True;True;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2032;1;balanced;0.5;3;auto;rbf;True;True;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1904;1;balanced;0.0;4;auto;rbf;True;True;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1905;1;balanced;0.0;4;auto;rbf;True;True;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1906;1;balanced;0.0;4;auto;rbf;True;False;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1907;1;balanced;0.0;4;auto;rbf;True;False;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1908;1;balanced;0.0;4;auto;rbf;False;True;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1909;1;balanced;0.0;4;auto;rbf;False;True;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1910;1;balanced;0.0;4;auto;rbf;False;False;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1911;1;balanced;0.0;4;auto;rbf;False;False;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1975;1;balanced;0.5;2;auto;rbf;False;False;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1974;1;balanced;0.5;2;auto;rbf;False;False;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1973;1;balanced;0.5;2;auto;rbf;False;True;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1972;1;balanced;0.5;2;auto;rbf;False;True;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1971;1;balanced;0.5;2;auto;rbf;True;False;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1970;1;balanced;0.5;2;auto;rbf;True;False;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1969;1;balanced;0.5;2;auto;rbf;True;True;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1968;1;balanced;0.5;2;auto;rbf;True;True;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2039;1;balanced;0.5;3;auto;rbf;False;False;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2167;1;balanced;1.0;2;auto;rbf;False;False;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2294;1;balanced;1.0;4;auto;rbf;False;False;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2292;1;balanced;1.0;4;auto;rbf;False;True;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2101;1;balanced;0.5;4;auto;rbf;False;True;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2100;1;balanced;0.5;4;auto;rbf;False;True;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2099;1;balanced;0.5;4;auto;rbf;True;False;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2098;1;balanced;0.5;4;auto;rbf;True;False;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2097;1;balanced;0.5;4;auto;rbf;True;True;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2096;1;balanced;0.5;4;auto;rbf;True;True;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2288;1;balanced;1.0;4;auto;rbf;True;True;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2289;1;balanced;1.0;4;auto;rbf;True;True;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2293;1;balanced;1.0;4;auto;rbf;False;True;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2295;1;balanced;1.0;4;auto;rbf;False;False;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
1783;1;balanced;0.0;2;auto;rbf;False;False;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2290;1;balanced;1.0;4;auto;rbf;True;False;0.001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2291;1;balanced;1.0;4;auto;rbf;True;False;0.0001;0.6482308963466139;0.04412469679620311;0.9689696633594013;0.0030810664056965613
2608;10;;0.5;3;auto;rbf;True;True;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2546;10;;0.5;2;auto;rbf;True;False;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2544;10;;0.5;2;auto;rbf;True;True;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2547;10;;0.5;2;auto;rbf;True;False;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2551;10;;0.5;2;auto;rbf;False;False;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2548;10;;0.5;2;auto;rbf;False;True;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2609;10;;0.5;3;auto;rbf;True;True;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2673;10;;0.5;4;auto;rbf;True;True;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2550;10;;0.5;2;auto;rbf;False;False;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2610;10;;0.5;3;auto;rbf;True;False;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2611;10;;0.5;3;auto;rbf;True;False;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2615;10;;0.5;3;auto;rbf;False;False;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2613;10;;0.5;3;auto;rbf;False;True;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2672;10;;0.5;4;auto;rbf;True;True;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2674;10;;0.5;4;auto;rbf;True;False;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2549;10;;0.5;2;auto;rbf;False;True;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2675;10;;0.5;4;auto;rbf;True;False;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2676;10;;0.5;4;auto;rbf;False;True;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2677;10;;0.5;4;auto;rbf;False;True;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2678;10;;0.5;4;auto;rbf;False;False;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2679;10;;0.5;4;auto;rbf;False;False;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2614;10;;0.5;3;auto;rbf;False;False;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2612;10;;0.5;3;auto;rbf;False;True;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2802;10;;1.0;3;auto;rbf;True;False;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2545;10;;0.5;2;auto;rbf;True;True;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2866;10;;1.0;4;auto;rbf;True;False;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2868;10;;1.0;4;auto;rbf;False;True;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2869;10;;1.0;4;auto;rbf;False;True;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2870;10;;1.0;4;auto;rbf;False;False;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2357;10;;0.0;2;auto;rbf;False;True;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2358;10;;0.0;2;auto;rbf;False;False;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2359;10;;0.0;2;auto;rbf;False;False;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2871;10;;1.0;4;auto;rbf;False;False;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2740;10;;1.0;2;auto;rbf;False;True;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2736;10;;1.0;2;auto;rbf;True;True;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2483;10;;0.0;4;auto;rbf;True;False;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2484;10;;0.0;4;auto;rbf;False;True;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2485;10;;0.0;4;auto;rbf;False;True;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2486;10;;0.0;4;auto;rbf;False;False;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2487;10;;0.0;4;auto;rbf;False;False;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2742;10;;1.0;2;auto;rbf;False;False;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2867;10;;1.0;4;auto;rbf;True;False;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2356;10;;0.0;2;auto;rbf;False;True;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2800;10;;1.0;3;auto;rbf;True;True;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2355;10;;0.0;2;auto;rbf;True;False;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2480;10;;0.0;4;auto;rbf;True;True;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2803;10;;1.0;3;auto;rbf;True;False;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2804;10;;1.0;3;auto;rbf;False;True;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2481;10;;0.0;4;auto;rbf;True;True;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2482;10;;0.0;4;auto;rbf;True;False;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2805;10;;1.0;3;auto;rbf;False;True;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2806;10;;1.0;3;auto;rbf;False;False;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2352;10;;0.0;2;auto;rbf;True;True;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2353;10;;0.0;2;auto;rbf;True;True;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2807;10;;1.0;3;auto;rbf;False;False;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2354;10;;0.0;2;auto;rbf;True;False;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2738;10;;1.0;2;auto;rbf;True;False;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2739;10;;1.0;2;auto;rbf;True;False;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2864;10;;1.0;4;auto;rbf;True;True;0.001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
2865;10;;1.0;4;auto;rbf;True;True;0.0001;0.6465299426060558;0.04240573192972551;0.996523149866866;0.0005330396148984587
